partner,year,product,flow,value
11,2000,226,239,17881852.0
11,2006,226,239,18931487.044675894
14,2009,233,239,5797856.1106891595
17,2012,225,240,1218.5222438947605
18,2003,232,240,1262.6268338554812
21,2014,224,240,8.86608241655771
23,2000,233,240,4368435.0
23,2001,233,239,6018.17753310296
23,2001,233,240,7818245.852903751
23,2002,233,239,56482.92557957948
23,2002,233,240,5354326.910532544
23,2003,233,239,4399.278887506346
23,2003,233,240,7294889.5707818605
23,2004,233,239,87477.8872722569
23,2005,224,240,46.10214643932619
23,2005,233,239,13507.095274469124
25,1999,233,239,14193.508983878251
25,2000,233,239,17063.0
25,2001,233,239,27309.050764065312
25,2003,225,239,4575.758543710918
25,2004,233,239,6118.361156096948
25,2009,233,239,4646.426303018013
25,2011,232,240,1527.9664653179364
25,2014,232,239,29.563959866810183
26,1995,225,239,2347.867143405489
26,1995,233,239,27206.101755245207
26,1996,224,239,4043.4552659165497
26,1996,233,239,11926.511764072982
26,1997,233,239,7043.039327911448
31,2007,224,239,9734.758751128404
31,2007,233,239,700.7413083411952
31,2007,234,240,68508.11743928952
31,2008,233,239,543.6692271875884
31,2009,232,240,448.29444750793937
31,2010,224,239,41323.2318801062
33,1993,233,239,511.9733333331227
33,2000,233,239,6740.0
33,2001,233,239,3562.943814664371
33,2001,233,240,102009.67741936169
33,2010,224,239,602.7309200715607
33,2014,233,239,81062.80818701298
41,2002,232,240,125.88434968015872
41,2003,232,240,409.90344827575876
41,2006,225,239,1537.7680204264275
41,2007,225,239,1658.0850094490584
41,2008,225,239,2286.07461231663
41,2012,225,239,2909.8763506373375
41,2014,224,239,410.2326466474192
46,2000,233,239,3603.0
46,2002,233,239,9630.142463413631
46,2008,224,239,40.36148679937553
46,2009,233,239,2302.5733085295883
46,2010,232,239,1756.5839251835548
46,2013,224,239,10.528955759999372
46,2013,232,239,784.6360944625619
47,1997,233,239,1859.3687831496313
49,2000,233,239,9205.0
49,2001,233,239,9235.104688843196
49,2007,232,239,1367.201746921814
50,1996,233,240,1536.5695054735038
57,2001,232,240,516.1935483871314
57,2003,232,240,1030.3482131658845
57,2004,232,239,819.6576076541977
57,2004,232,240,266.1245766590732
57,2005,232,239,4019.8375089249007
57,2005,232,240,59.614844533611446
57,2007,232,240,203.80556291389513
57,2008,232,240,23.18788296041176
57,2009,232,240,122.10794534894691
57,2009,233,240,48725.592710724224
57,2010,233,240,22440.076837743836
57,2012,233,240,21281.86274479091
57,2013,233,240,20010.896941176627
57,2014,233,240,9657.56498228583
58,1998,224,239,13037470.886429884
61,1993,224,239,60846.678095213065
61,1994,224,239,9780.118203306085
61,1994,233,239,17962.34042552529
61,1994,233,240,14418.43776185704
61,1995,224,239,7400.8659974575485
61,1995,233,239,92716.9045296758
61,2008,233,239,23944.048428861537
61,2013,232,240,3301.6892235294376
61,2014,232,240,2412.8673876561115
66,2014,224,239,1417.2386778629273
68,2012,233,239,2701.057574764358
78,1994,233,239,4719.078014182657
78,1996,233,239,1231.5305539641881
78,1997,233,239,1783.3618836663202
78,1998,232,240,7219.491742707328
78,1998,233,239,1457.2685146084423
78,1999,232,240,5131.8349617508975
78,1999,233,239,5448.626283210532
78,2000,233,239,10675.0
78,2001,232,240,3522.8980645163656
78,2001,233,239,28631.451064508048
78,2007,233,240,4802.113907284483
78,2009,233,240,39231.6999598436
78,2010,233,240,51857.69851108159
78,2011,233,240,65489.23384278163
78,2012,232,239,745.1906245085265
78,2012,233,240,25984.372411639368
78,2013,233,240,140.0048000000011
78,2014,233,240,31.954838709676746
79,1994,233,240,2436.6653117265623
83,1991,233,239,15500.982318271424
83,1992,233,239,6793.357933576503
83,1993,233,239,3005.7142857130493
83,1994,233,239,4973.995271865778
83,1995,233,239,1799.8214974361742
83,1996,233,239,9076.758468551756
83,1997,232,240,9328.4122364076
83,1997,233,239,2306.6093811619567
83,1998,232,240,6895.407586157906
83,1998,233,239,5722.258565216396
83,1999,232,240,50410.34008642453
83,2000,233,239,8000.0
83,2001,232,240,7865.806451613431
83,2002,232,240,5914.029850745711
83,2002,233,239,9630.142463413631
83,2003,225,239,1495.5903068184077
83,2003,232,240,9937.053291533546
83,2003,233,239,5982.361227273631
83,2004,233,239,7799.510107436137
83,2005,233,239,6518.384385184447
83,2006,232,239,1039.3835893385788
83,2007,225,239,2016.5217506221445
83,2007,233,239,3528.913063588753
83,2008,233,239,13722.90551178768
83,2010,232,239,998.2730863685224
83,2011,232,239,254.5732257858765
83,2013,232,239,144.88758687129572
83,2013,233,239,6081.387512770072
83,2014,232,239,839.8257625881478
84,1990,232,240,1069.8733137260467
84,1990,233,239,1114.4067796607999
87,2000,233,239,23221.0
87,2001,233,239,50994.63334738381
87,2003,232,240,3443.1889655163736
89,2005,232,239,200.56567339029067
89,2007,232,239,189.04891412082605
89,2007,232,240,154.2391169977833
92,2008,233,240,24136.99483648744
92,2009,233,240,30104.13104500982
92,2010,224,240,9.780965033493953
92,2010,233,239,745.5028067635117
92,2011,233,240,46564.424632096525
92,2012,233,240,50708.64164780873
92,2013,233,240,15026.508517647175
92,2014,233,239,950.4943911161185
92,2014,233,240,77873.94193548223
96,1993,224,240,965588.8466258583
96,1993,233,239,68129.52380949579
96,1993,233,240,111592.93251534799
96,1994,224,240,999888.5382685709
96,1994,233,239,3730.4964538993336
96,1998,233,239,14305.64641304099
98,2004,233,239,1542.1758621521453
98,2005,233,239,2648.971131302264
98,2007,233,239,1104.5497889032797
98,2009,233,239,62.48759801108258
98,2010,233,239,1240.1188680472362
98,2011,233,239,37.60740835473176
98,2013,233,239,39.3691389286933
98,2014,224,239,183.6628303230155
98,2014,233,239,120.87211910147172
99,1997,224,239,1189547.9805451257
104,2004,232,239,1243.6673389493624
104,2008,225,240,1398.54760757307
104,2013,233,239,1867.2874150016278
104,2014,233,239,191071.08773530397
106,1997,226,240,624533.4391878998
106,2002,233,239,32259.907236606396
106,2003,233,239,22940.111921134147
106,2014,232,240,9488.739996270544
107,2001,233,239,2736.1581345948184
116,1998,233,240,744236.2808237928
132,2013,232,239,4.57780685217364
137,2007,232,240,276960.6804414846
142,1992,224,239,1009.298892988509
142,1992,233,239,219110.05535046212
142,1993,224,239,4188.963809522086
142,1994,224,239,6099.36170212541
142,1994,232,239,17110.543735218274
142,1994,233,239,45182.52955081076
142,1995,233,239,114630.63117170993
142,1996,224,239,5388.471570587335
142,1996,233,239,26758.468905032467
142,1997,224,239,820.0744417936197
142,1997,232,239,409.6371845837398
142,1997,232,240,2162.54987202789
142,1997,233,239,5742.921310433758
142,1998,224,239,29377.121764060106
142,1998,232,240,7542.426664659056
142,1998,233,239,7705.021158063877
142,1999,224,239,32457.7809045965
142,1999,232,240,4910.479404421853
142,1999,233,239,13611.816674915219
142,2000,224,239,45106.0
142,2000,233,239,205274.0
142,2001,224,239,21481.582082580604
142,2001,232,239,5114.879918551833
142,2001,233,239,191286.68801896478
142,2002,224,239,35382.21342641095
142,2002,225,239,1011.1649586584313
142,2002,233,239,47515.122914482854
142,2003,224,239,39751.29476492646
142,2003,225,239,2537.268955517429
142,2003,232,240,1404.850909090555
142,2003,233,239,15223.613733104574
142,2004,224,239,45870.33703457873
142,2004,225,239,882.0536885136868
142,2004,226,239,882.0536885136868
142,2004,232,240,3948.7990846687017
142,2004,233,239,407540.71118012647
142,2005,224,239,10600.898667043813
142,2005,233,239,8730.623762679352
142,2006,224,239,35910.18331985323
142,2006,225,239,3917.4367482171037
142,2006,232,239,1305.9854800039243
142,2006,232,240,1271.0030297870758
142,2006,233,239,18281.198261081594
142,2007,224,239,11073.225063103851
142,2007,225,239,3460.3513240676
142,2007,232,239,7612.873739036251
142,2007,233,239,11765.396154004902
142,2007,233,240,400.32194260483266
142,2008,224,239,5947.668694755977
142,2008,225,239,2378.9060319551936
142,2008,232,239,2973.8343473779887
142,2008,233,239,20221.912116223128
142,2009,224,239,4227.191327270932
142,2009,225,239,7397.77417908174
142,2009,233,239,19551.043923164474
142,2010,224,239,16488.081025382588
142,2010,225,239,3997.2361205495818
142,2010,232,239,999.4032068436566
142,2010,233,239,27480.009473362632
142,2011,224,239,5005.32105042635
142,2011,225,239,11777.868862684452
142,2011,232,239,74.57195502818605
142,2011,232,240,138.1466736935897
142,2011,233,239,6750.6905150946695
142,2012,224,239,6397.770161505823
142,2012,225,239,19616.26449731819
142,2012,232,239,510.084902309245
142,2012,233,239,16458.28663079216
142,2012,233,240,76.97882499804525
142,2013,224,239,5144.768230815345
142,2013,232,239,1777.104620013807
142,2013,233,239,47188.03303220588
142,2014,224,239,144.68026377297375
142,2014,225,239,19447.329777165793
142,2014,232,239,7161.542242780489
142,2014,233,239,8591.86231881457
146,2001,233,240,24550.16516129197
146,2003,233,240,962.0309717865914
146,2007,233,240,62631.28635761216
146,2009,227,239,13180203.427316466
146,2010,227,239,22607611.070523743
148,2010,233,239,218.11325170089603
150,2013,224,240,80949.03501176533
153,2011,224,239,147.85818669381717
153,2012,233,239,2953.589474865345
158,2004,232,239,1664.1318383775103
158,2014,233,239,97759.1199287849
162,1996,233,240,1462545.3987638787
168,2010,233,240,4674.7144281081
173,2013,233,239,32429.870411825894
175,2002,233,239,2815.2116468045847
183,2007,224,239,31561.08604942484
183,2013,232,240,12.431058823529508
186,2010,225,239,226016.56089033437
186,2014,233,239,90.52327534439225
193,1994,233,239,808.2742316781889
193,1998,233,239,3120.5383375646747
193,1999,232,240,6147.134176234625
193,2003,233,239,3616.33736188691
194,2008,224,240,4110.165920825928
198,2000,233,240,308.0
201,1991,226,240,8076296.10283808
201,1992,226,240,4889569.696311249
201,1992,233,239,245060.68265672438
201,1993,226,240,6064049.847190758
201,1993,233,239,1917133.7409515923
201,1994,233,239,2238981.7966894815
201,1995,233,239,1503922.7440609287
201,1996,226,240,18153839.92576536
201,1996,233,239,57155.83739059223
201,1997,226,240,23773969.87958776
201,1997,232,240,9414.858006397664
201,1997,233,239,791189.419772083
201,1998,226,240,35543870.10935873
201,1998,233,239,1050393.0415872955
201,1999,226,240,52092222.19831237
201,1999,233,239,1575700.4752943378
201,2000,226,240,39011628.0
201,2000,233,239,1299162.0
201,2001,226,240,12569187.050323425
201,2001,233,239,2241401.13306933
201,2002,226,240,8964954.500979966
201,2002,233,239,689375.8882751233
201,2003,233,239,18218.533322508436
201,2004,233,239,771538.8845695572
201,2005,233,239,343058.5588787896
201,2006,226,240,1878912.7516593405
201,2006,233,239,3391472.273586156
201,2007,226,239,3906.002630955094
201,2007,233,239,5631959.729486593
201,2008,233,239,4687037.389577946
201,2009,233,239,462360.5074798935
201,2010,233,239,1330474.6369819888
201,2010,233,240,22046.49080479604
203,2007,233,239,1095.47544102548
203,2008,233,239,314.4159821671353
206,1996,233,240,277990.6023100447
208,2006,232,240,6502.0454808502545
209,1994,224,239,17075.725768315217
209,1995,224,239,81567.91026380741
209,1995,227,239,853.1153897847465
209,1995,233,239,1037.5970932719545
209,1996,224,239,16039.31943319912
209,1996,233,239,1026.6257262994982
209,1997,224,239,21594.76025214789
209,1998,224,239,9149.891445781017
209,1999,224,239,8527.154294519545
209,1999,232,239,18210.110625656514
209,2000,233,239,20849.0
209,2001,233,239,64727.954602240774
209,2002,225,240,4623.926481875897
209,2002,233,239,2014.8398065119852
209,2004,232,239,75477.27740240631
209,2005,224,239,1652.661148735995
209,2006,224,239,3028.2440875379493
209,2008,224,239,2487.07481657752
209,2009,224,239,1967.4125555610544
209,2009,233,239,981.2446451316058
209,2010,224,239,1794.2546076880274
209,2010,233,239,1725.3172587048425
209,2011,224,239,1266.1160812759692
209,2012,224,239,1675.2759501436235
209,2013,233,239,1043.5110719529812
209,2014,224,239,2156.599302496605
210,1991,224,239,6943.40667976438
210,1991,232,239,4846.640471512866
210,1991,233,239,2871583.842829133
210,1992,233,239,1536973.9409587686
210,1993,224,239,4170.9295238078075
210,1993,233,239,1123978.8419042996
210,1994,233,239,584445.6879430469
210,1995,233,239,23144.80454628048
210,1996,224,239,19932.51115882823
210,1996,232,239,24150.398226756774
210,1996,233,239,167998.8412173093
210,1997,224,239,28072.948306004415
210,1997,233,239,55461.03444403289
210,1998,233,239,31408.523554711926
210,1999,224,239,7527.336787679918
210,1999,226,239,13491.578599878167
210,1999,233,239,78538.21074312057
210,2000,226,239,7002.0
210,2000,232,239,2792.0
210,2000,233,239,314335.0
210,2001,226,239,4060.8423733802897
210,2001,233,239,1169239.3951790244
210,2002,233,239,92291.00530603917
210,2003,224,239,8608.617806046756
210,2003,232,239,21129.699854730465
210,2003,233,239,67951.39779514095
210,2004,233,239,48727.79391939397
210,2005,224,239,7384.3266800470265
210,2005,233,239,11839.391700228858
210,2006,224,239,9325.869255340398
210,2006,233,239,23978.579406041015
210,2007,224,239,29661.018429901123
210,2007,233,239,13995.669210192995
210,2008,224,239,3682.178440707029
210,2008,233,239,32609.25602981947
210,2008,233,240,2746.854802065248
210,2009,224,239,32178.461986700997
210,2009,233,239,31877.764090817363
210,2010,224,239,11800.341294526024
210,2010,233,239,48195.11778257208
210,2011,224,239,11505.938371504086
210,2011,233,239,43374.84192831254
210,2012,224,239,5319.414644232486
210,2012,227,239,3189.8766328545726
210,2012,233,239,42644.810914948306
210,2013,224,239,6972.457616545671
210,2013,232,239,1017.6464632382002
210,2013,233,239,60266.140537838146
210,2014,224,239,3322.93676343678
210,2014,226,240,3061157.181055315
210,2014,233,239,34715.93772253785
214,1994,233,239,1103197293.5409644
214,1995,226,239,16468366.701540994
214,1995,233,239,331655353.5097926
214,1996,226,239,67269729.52532372
214,1996,233,239,20816476.89013763
214,1997,233,239,1152104.581641768
214,1998,233,239,161465.9236444719
214,1999,233,239,3847.6184011856485
214,2000,233,239,539.0
214,2002,233,239,8046.519036096723
214,2003,233,239,2018.2991190514413
214,2004,233,239,11711.318949502062
214,2005,233,239,23754.49694216255
215,2002,232,239,28194.917101216575
