partner,year,product,flow,value
11,1993,226,239,18761538.905118268
11,1996,226,239,12917418.335585838
11,1996,233,239,1587837.1888735434
11,2000,226,239,39614094.0
11,2000,233,239,277740.0
11,2001,233,239,68477.60334724824
11,2003,226,239,57229725.36296999
11,2004,226,239,59425482.42139337
11,2006,226,239,147875791.7905163
11,2007,226,239,245666523.30976403
11,2007,227,239,10526483.838850524
11,2009,226,239,132608176.66453674
11,2013,224,239,6817673.719743006
11,2014,227,239,11637379.425180834
11,2014,227,240,12762628.271193514
14,1999,233,240,417928.0015142571
14,2000,233,239,24831.0
14,2000,233,240,201577.0
14,2005,233,239,21375.590240524147
14,2005,233,240,14558510.730422506
14,2006,233,240,8291237.775284175
14,2007,233,239,1855.9502080299385
14,2009,233,239,44936.58785942492
15,1994,233,239,28229871.93998702
15,2000,226,239,6625438.0
15,2001,226,239,8863848.301251076
15,2003,232,239,5985.431101018783
15,2014,226,239,112600113.03293325
16,2001,233,240,822003.9895983648
19,2008,226,239,41923011.565108396
23,1999,233,240,151915.26952198774
23,2000,233,239,41258.0
23,2001,233,239,46127.839330522314
23,2002,233,239,430444.8000001721
25,2000,233,239,6719174.0
25,2000,233,240,511.0
25,2001,233,239,57843.89623428251
25,2001,233,240,544.5862884162453
25,2006,233,239,22540.981630176717
25,2007,233,239,61914.807563496106
25,2008,233,239,140022.7731165799
25,2009,233,239,20452.191693290733
25,2013,233,240,945.7821649485704
25,2014,233,239,17595.699929660906
25,2014,233,240,35.942887423449186
26,1996,226,240,45440490.2361279
27,1999,233,240,132660.0536448476
27,2000,233,240,234246.0
27,2001,233,240,196857.05153670436
27,2002,233,240,325460.9753361759
27,2003,233,240,764746.4178828533
27,2004,232,239,54901.961574781024
27,2004,233,240,1104693.3117401593
27,2005,233,240,801612.938069413
27,2006,233,240,19804.754681655766
28,1999,233,240,599861.5758166969
30,1995,226,239,8407162.738321042
33,1991,233,240,11117554.019454325
33,1992,224,240,25858763.29611025
33,1992,233,240,16387030.158067655
33,1993,233,240,17603912.2198126
33,1994,226,240,1844759.096568594
33,1994,233,240,11629049.435425185
33,1999,226,239,1796879.6202399079
33,2001,233,239,7057179.835979956
33,2002,226,239,112505474.400045
33,2003,226,239,413082662.13828695
33,2004,226,239,324589720.9548298
33,2005,226,239,598540961.2347627
33,2006,226,239,524054373.3466642
33,2011,226,239,19684256.823280342
33,2012,226,239,107289174.45246388
33,2013,226,239,90988448.25601429
33,2014,226,239,347920096.22213656
33,2014,233,240,2288504.6654493143
35,1997,233,239,7039.385280345997
35,1997,233,240,18674.92033741976
35,1998,233,239,16270.67015427543
