partner,year,product,flow,value
11,2001,227,239,3479540.3362467526
11,2005,226,239,694114.914861952
14,1999,233,240,54608.34306293707
14,2000,233,240,5682.0
14,2005,233,239,43516.24528655691
14,2005,233,240,93860.54611214493
14,2006,233,240,130769.76083556126
14,2007,233,239,127695.34165739348
14,2007,233,240,83454.0882129916
14,2009,233,239,27913.31316672321
14,2009,233,240,270064.11978691706
14,2010,233,239,206239.5881268565
14,2010,233,240,14404.648086286037
14,2011,233,239,167755.02092355123
14,2012,233,239,285986.3594501166
14,2014,233,240,52325.79763764694
15,2002,226,239,11675274.958330581
15,2005,232,239,4892.380254917151
17,1990,233,239,1277.6410273889712
20,2001,233,240,224256.56525103867
25,2000,233,239,69330.0
25,2001,233,239,54003.59420423497
25,2001,233,240,778.1428571431119
25,2010,233,239,78.81748931929556
26,1997,224,239,822.1832245105098
27,1994,233,240,3671.484095241947
27,2000,233,240,222.0
27,2002,233,240,470.2689440991745
27,2004,233,240,66.55813117697159
33,1992,233,240,479625.17053499003
33,1994,232,240,6495.240967839146
33,2000,233,240,7598715.0
33,2001,233,240,5455663.67432611
33,2004,226,240,25941155.933322612
33,2004,233,239,0.8181818181819669
33,2010,226,239,24314936.90417323
33,2010,226,240,48585418.42053752
35,1997,233,239,5027.162682070617
35,2001,233,239,17827.843744251266
35,2004,233,239,65.45454545455735
35,2007,224,239,138.36751558686873
35,2009,224,239,991.4063567230605
36,2004,233,240,806.5279424974204
40,2007,224,240,1932130.2606984777
41,1990,225,239,9263.718554628775
41,1991,225,239,40775.881435509764
41,1991,232,239,36847.170749532655
41,1992,225,239,13623.96376393208
41,1992,233,239,3702.59552600226
41,1993,225,239,29395.583831570726
41,1993,232,239,38368.71952172307
41,1994,224,239,36807.660901061194
41,1994,225,239,49157.17878800073
41,1994,232,239,18390.65662773136
41,1995,225,239,30105.593764908797
41,1995,232,239,2185.7609186501954
41,1996,225,239,14365.28819891193
41,1996,232,239,12253.27604262823
41,1997,225,239,19329.43470618282
41,1998,225,239,28467.35918002975
41,2000,225,239,18737.0
41,2000,233,239,18210.0
41,2001,224,239,12837.791674333774
41,2001,225,239,10958.545722171752
41,2001,232,239,3710.6333486662693
41,2002,225,239,66472.31867182981
41,2003,225,239,52391.79903767035
41,2003,232,239,4900.878075315066
41,2003,233,239,2135.064728034021
41,2004,225,239,32503.909090915
41,2004,232,239,12449.454545456809
41,2004,233,239,902.4545454547095
41,2005,225,239,30035.179812403752
41,2005,232,239,17559.97042600676
41,2005,233,239,5862.930505782159
41,2006,225,239,39092.333245553265
41,2006,232,239,24525.932020355995
41,2007,225,239,33160.53646275158
41,2007,232,239,15695.113358937306
41,2007,233,239,14.565001640723024
41,2008,225,239,59398.896904882706
41,2008,232,239,8261.335921273861
41,2009,224,239,1401.3684382642134
41,2009,225,239,47606.647321066805
41,2009,232,239,10442.866796922792
41,2010,224,239,1030.5202575485466
41,2010,225,239,35936.355457300495
41,2010,232,239,16576.71756674231
41,2010,233,239,316.00656932689526
41,2011,224,239,1671.715218568402
41,2011,225,239,51552.879123422805
41,2011,232,239,10320.43958497803
41,2012,225,239,57632.76070071935
41,2012,232,239,6704.474962997761
41,2012,232,240,47.717957249187485
41,2013,225,239,65772.58838617618
41,2013,225,240,2.942714039388722
41,2013,232,239,1608.2811925391775
41,2013,233,239,124.87675790046741
41,2014,225,239,99548.90879597465
41,2014,226,239,6927.788830532041
41,2014,232,239,5214.121626050022
46,2009,227,239,878.9459413586586
47,2000,233,239,15714.0
47,2001,233,239,21007.77888684575
49,2006,233,239,10763107.531191964
49,2007,233,239,12754677.202020282
49,2008,224,240,8390.565298945103
49,2008,233,239,12078078.535356203
49,2009,226,239,11426199.931487566
49,2009,233,239,2065989.5532778702
49,2009,233,240,4997.709776445472
49,2011,224,240,15174.882981857052
49,2012,224,240,23719.68074939157
49,2013,233,239,439243.4799773867
49,2013,233,240,12020.98685090293
57,2003,232,240,2168.985585585282
58,1998,224,239,5033783.775400026
58,2007,232,240,207.4510855765876
61,2007,233,239,451.5150508624137
61,2008,233,239,299.8211112661699
65,1995,233,240,10851.542399769194
65,1997,225,240,962.5579619999601
65,2000,225,240,521.0
65,2000,232,239,28.0
65,2000,233,240,52808.0
65,2001,233,240,117268.23166027004
65,2002,233,240,64077.244927508385
65,2003,232,239,322.14615062769775
65,2003,233,240,85698.37617616418
65,2004,232,239,177.54545454548682
65,2004,233,240,196761.49649587556
65,2005,232,239,40.349527875605375
65,2005,233,240,124550.59132011108
65,2006,233,240,10225.954862642724
65,2007,225,240,41.5942026218722
65,2007,233,240,134834.36685672478
65,2008,226,240,74598.87011960035
65,2008,233,240,142201.88029803874
65,2009,233,240,33520.48705226629
65,2010,233,240,138887.49763974958
65,2012,233,240,682.5113885338332
66,2002,233,240,2697972.403311457
66,2003,233,239,7472.242845190202
66,2003,233,240,2804052.3515511593
66,2004,233,239,54306.81818182805
66,2004,233,240,1002373.285893566
66,2005,233,240,3011346.180832763
66,2009,224,239,753.7240604209912
66,2010,224,239,3655.8056027258303
66,2013,224,239,2129.477345250076
66,2014,224,239,12054.831168844614
68,2010,232,239,6.6295084474173835
70,2001,233,239,812957.332106763
70,2008,233,240,470551.7012268264
70,2009,233,240,373297.1180010067
73,1997,233,239,9430.720291313348
73,1999,233,239,21011.40828483238
73,2000,233,239,165789.0
73,2001,233,239,75368.71697332546
78,1994,233,239,6122.063652272833
78,1995,233,239,2106.2514274432906
78,1997,233,239,1791.8484681069444
78,2000,233,239,3230.0
78,2001,233,240,16010.8150579203
78,2003,233,239,2190.2068619252486
78,2004,233,240,143672.5777178202
78,2006,225,239,3419.7363141962633
78,2006,233,239,3419.7363141962633
78,2008,233,240,2138176.5543921655
78,2009,233,240,1194382.124684765
78,2010,233,240,225524.89445965958
78,2011,232,239,2673.4633418791223
78,2013,232,239,2420.6373649864286
83,1991,232,239,4962.581919128977
83,1991,233,239,39700.65535303181
83,1992,225,239,8820.954201315688
83,1992,232,239,4410.477100657844
83,1992,233,239,55130.96375822305
83,1993,225,239,4006.758513128975
83,1993,232,239,14023.654795951414
83,1993,233,239,52087.86067067668
83,1994,225,239,1881.9746856049285
83,1994,233,239,30111.594969678856
83,1995,225,239,1500.179079375563
83,1995,232,239,19502.32803188232
83,1995,233,239,12001.432635004505
83,1996,225,239,2763.782158551161
83,1996,232,239,11056.51537889032
83,1996,233,239,24878.199661017476
83,1997,225,239,668.8948267204148
83,1997,232,239,4688.070165747074
83,1997,233,239,4018.0140632858247
83,1998,233,239,14882.79857397196
83,1999,233,239,3406.437660756628
83,2000,233,239,4000.0
83,2001,225,239,1063.5234590616994
83,2001,233,239,13825.804967802093
83,2002,225,239,3337.969201156463
83,2003,225,239,1934.8117154816682
83,2004,225,239,2454.5454545459006
83,2004,233,239,3272.727272727868
83,2005,225,239,6484.745551436578
83,2006,225,239,4767.606890932851
83,2007,225,239,5296.36423299019
83,2008,225,239,3612.302545375541
83,2009,225,239,5583.141188303639
83,2014,225,239,4254.920006163461
84,1990,225,239,4926.6363523996315
84,1990,232,239,8211.060587332719
84,1990,233,239,54192.99987639595
87,1999,233,239,3480.5133342370937
87,2000,233,239,6170.0
88,1993,233,240,3806.931826078967
88,1994,233,240,1468.8937185295736
88,1995,233,240,709.1468136852741
88,1997,233,240,921.1679696339619
88,2000,233,240,4140.0
88,2001,233,240,62057.94440156472
88,2002,233,240,1171.7252587986627
88,2003,233,240,2495.0422422418933
88,2004,233,240,33911.36783466703
88,2005,233,240,11876.717902354509
88,2006,233,240,43305.494935579474
88,2007,233,240,34085.40919355872
88,2008,233,240,14149.168605660554
88,2009,233,240,84419.27589412192
89,1995,233,240,953952.9585858037
89,2001,233,240,319185.7876448921
89,2002,233,240,798933.9320907502
89,2013,226,239,15960586.498235364
89,2014,233,240,531.9824891993385
92,1999,232,239,3144.56450521301
92,2004,232,239,488.45454545463423
92,2005,232,239,1512.3867680517087
92,2008,232,239,15534.707096387514
92,2009,232,239,1795.3786878387846
92,2010,232,239,18998.697986198793
92,2011,233,240,1209084.0510164686
92,2012,232,239,1955.9319943403023
92,2012,233,239,175.3907799640922
92,2013,232,239,1965.1658216968292
92,2013,233,240,414570.7309546989
92,2014,232,239,2897.546681278945
92,2014,233,240,84823.66911020652
95,1997,233,239,231752.31577102953
95,1997,233,240,47730.36166169202
95,1998,233,239,162023.30392153506
95,2001,233,240,111702962.35833773
95,2002,233,240,4186941.99399404
102,1992,225,239,95515.4973303966
102,1993,225,239,82218.68468940657
102,1994,225,239,79498.37466932338
102,1995,224,239,2295.2739914446115
102,1995,225,239,118497.64530079634
102,1996,225,239,68286.08181203024
102,1997,225,239,31643.602661987123
102,1998,225,239,13322.394385023978
102,1999,224,239,1495.0766210916534
102,1999,225,239,85706.59753624364
102,2000,225,239,7460.0
102,2001,225,239,16598.410625575943
102,2002,225,239,2816.1333493756692
102,2003,225,239,3064.7417573229623
102,2004,225,239,4152.272727273482
102,2005,225,239,1869.0477733807204
102,2006,225,239,8489.745699353998
102,2007,225,239,12824.483944656622
102,2009,225,239,42533.96475569378
102,2010,225,239,25868.34196182263
102,2011,225,239,19755.702759204516
102,2012,225,239,28210.632564002208
102,2013,225,239,15436.73901478041
102,2014,225,239,19717.808489740157
104,2010,233,239,11960.369851190673
106,1991,224,239,4696.256689469055
106,1993,224,239,1492.5175461405433
106,1996,224,239,703.0795556374504
106,1998,233,239,7039.563725488737
106,1999,233,239,64685.799377308096
106,1999,233,240,105320.36732375057
106,2000,233,239,7290.0
106,2000,233,240,148196.0
106,2002,233,239,37763.55822908345
106,2002,233,240,347000.96583835856
106,2003,233,239,48574.41552302502
106,2003,233,240,1020761.2570569143
106,2004,233,240,1419775.966037149
106,2007,233,240,21858586.921628874
106,2008,233,239,2439.5083189769484
