partner,year,product,flow,value
11,2001,233,239,14765.530069678958
15,1993,224,239,4800.7055311401555
15,1993,226,239,86672.15614896305
15,1993,226,240,2128613.4920960926
15,1993,227,240,134313101.53126344
15,1993,233,239,31830065.991800886
15,1993,234,239,1721658.3316201065
15,1994,226,240,1569862.1372527694
15,1994,227,240,106379626.92365718
15,1994,233,239,39354846.28585102
15,1994,234,239,1295311.068238047
15,1995,224,239,5164.745259168395
15,1995,226,240,3909147.6092477366
15,1995,227,240,104035640.97753516
15,1995,233,239,2677679.4639711007
15,1995,234,239,254460.40644767182
15,1996,226,240,1872965.004397812
15,1996,227,240,101998541.49330838
15,1996,233,239,2056225.8126613311
15,1997,224,239,12825.397266194746
15,1997,225,239,2224.228753579326
15,1997,226,239,1692.390944945692
15,1997,226,240,1787375.7436771458
15,1997,227,240,73112290.75351484
15,1997,232,239,2142.179426225067
15,1997,233,239,2476447.3973202077
15,1998,224,239,25189.515885033066
15,1998,226,240,6232164.707031246
15,1998,227,240,68871714.59246536
15,1998,232,239,917.1567322242809
15,1998,233,239,1932108.7611203117
15,1999,224,239,7547.734032245036
15,1999,226,240,2650850.8899353095
15,1999,227,240,17040976.43502662
15,1999,232,239,8828.972309265637
15,1999,233,239,1948470.4755274688
15,1999,233,240,13027.179414003032
15,2000,224,239,464.0
15,2000,226,240,2061857.0
15,2000,227,239,2059.0
15,2000,227,240,692563.0
15,2000,232,240,2204.0
15,2000,233,239,70881001.0
15,2001,224,239,67909.00960353545
15,2001,225,239,41132.624582757075
15,2001,226,240,3691043.6545046763
15,2001,227,240,1863407.795168767
15,2001,232,240,5272.963254121052
15,2001,233,239,71118807.19514872
15,2002,224,239,42193.18122530579
15,2002,226,240,6241908.994243484
15,2002,227,240,2756307.152906377
15,2002,232,240,3129.7682122020815
15,2002,233,239,2581697.1447064043
15,2002,233,240,592.6300365512714
15,2003,224,239,12402.139541447164
15,2003,226,240,1513367.8347471678
15,2003,227,240,1591780.085690764
15,2003,233,239,5698774.627005503
15,2003,233,240,117.76384940583692
15,2004,224,239,1740.150954494155
15,2004,224,240,24.97787229602893
15,2004,225,239,1302.4323110387627
15,2004,226,240,19704680.1398311
15,2004,227,240,38854040.30151965
15,2004,232,239,2127.176124765404
15,2004,233,239,5663633.72867345
15,2005,224,239,18320.153289577753
15,2005,226,240,22741025.28091691
15,2005,227,240,81150222.59550266
15,2005,233,239,3134466.1496666796
15,2006,224,239,6609.112360119563
15,2006,226,240,10681737.017798103
15,2006,227,240,75702124.41196154
15,2006,232,239,17.57075067255486
15,2006,233,239,2331404.546747999
15,2007,224,239,67248.31632865357
15,2007,226,240,5191260.37735371
15,2007,227,240,38021630.44088988
15,2007,232,239,1387.9625487638211
15,2007,233,239,2252861.2054190203
15,2007,233,240,1294.423442866976
15,2008,224,239,23553.20588864831
15,2008,226,240,554423.9606420465
15,2008,227,240,14455576.80095184
15,2008,232,239,1311.0520041058612
15,2008,233,239,135084.44668835978
15,2009,224,239,16875.740505152615
15,2009,227,240,39207490.23820801
15,2009,233,239,976108.1449516854
15,2010,224,239,38822.94744757662
15,2010,227,240,57156877.73710322
15,2010,232,239,247.1131418700868
15,2010,233,239,4376926.2285900675
15,2011,224,239,21617.1498333802
15,2011,227,240,83044589.22174296
15,2011,232,239,292.20474160305935
15,2011,233,239,3734049.3099117484
15,2012,224,239,17027.304808959365
15,2012,226,240,16508502.039944477
15,2012,227,240,131582051.97766337
15,2012,232,239,5354.858794625693
15,2012,233,239,1218136.6696205945
15,2013,224,239,34694.23214319704
15,2013,226,240,26249721.449980784
15,2013,227,240,153209341.37269408
15,2013,232,239,63.37837763468159
15,2013,233,239,456407.24394979025
15,2014,224,239,27405.73116525512
15,2014,226,240,24007451.841543533
15,2014,227,240,243884093.35018098
15,2014,232,239,940.5812261896998
15,2014,233,239,5345.001621741057
17,1992,233,239,20433.30019260839
17,2004,233,239,8162.6240571314065
17,2007,233,239,1019.029856574026
18,2002,224,239,6.185323055824347
18,2007,232,240,8847.774579006178
18,2009,232,240,3751.6872774105477
18,2012,232,240,2607.985726840064
18,2013,232,240,2619.7662699574553
25,2000,233,239,31309.0
25,2001,233,239,27744.9677929277
25,2002,233,239,27767.97697194744
25,2005,224,240,3214489.2143428796
25,2008,232,240,3225.086565272141
25,2009,232,240,2899.278943173307
25,2010,232,240,2110.849790835402
25,2011,226,240,2539904.344776406
26,1995,233,239,63213.19216185453
26,1996,233,239,31955.40275230571
26,1997,233,239,9996.178291641843
26,1998,233,239,2194.1636913776056
33,1990,224,239,54435.70503492565
33,1990,232,240,4274.997840361437
33,1990,233,239,23483.635040745623
33,1991,224,239,5520.239814339481
33,1991,232,240,19423.948384062096
33,1991,233,239,31036.014956175306
33,1992,224,239,10872.811428047778
33,1992,232,240,8139.528939581309
33,1992,233,239,116271.45235256836
33,1993,224,239,14767.78348122223
33,1993,233,239,1512023.477320344
33,1994,224,239,22124.38734491031
33,1994,233,239,359152.40322576027
33,1995,233,239,15834.782553737985
33,1996,224,239,36814.459266069025
33,1996,233,239,51952.28917433165
33,1997,224,239,10921.457453130843
33,1997,233,239,25104.12853206533
33,1998,224,239,6336.132072619856
33,1998,227,239,2375.0114977316894
33,1998,232,240,2873.6524559288487
33,1998,233,239,180105.03857798644
33,1999,224,239,15730.353427147147
33,1999,227,240,17339250.655441385
33,1999,233,239,129201.77756246633
33,2000,224,239,22668.0
33,2000,225,239,59.0
33,2000,226,240,15835487.0
33,2000,227,239,3331.0
33,2000,227,240,110460022.0
33,2000,233,239,3466070.0
33,2000,233,240,112511.0
33,2001,224,239,34757.54992093356
33,2001,225,239,115.71564092049398
33,2001,226,240,66887268.05300814
33,2001,227,240,167170317.75174403
33,2001,232,240,9832.975941214847
33,2001,233,239,2310830.6347710686
33,2002,224,239,28635.983974114788
33,2002,226,239,3526.665028995849
33,2002,226,240,49857620.37867937
33,2002,227,240,314179849.7807804
33,2002,232,239,643.2735978057322
33,2002,232,240,2828.7197271808286
33,2002,233,239,592312.7211487953
33,2003,224,239,7456.230154334848
33,2003,225,239,11436.283152434618
33,2003,226,239,305.722420906668
33,2003,226,240,72055270.60705592
33,2003,227,240,315628253.86406374
33,2003,232,240,44246.11034702311
33,2003,233,239,582774.8725638662
33,2004,224,239,6628.1716188267565
33,2004,226,240,69021785.95159276
33,2004,227,240,319191741.2994072
33,2004,232,240,81114.50492352231
33,2004,233,239,495137.77570679376
33,2004,233,240,29945.63048835959
33,2005,224,239,9510.462090217958
33,2005,226,239,4305.488180138244
33,2005,226,240,73640540.73983786
33,2005,227,240,340842654.727185
33,2005,232,240,73563.8217409073
33,2005,233,239,236379.58087455144
33,2006,224,239,10849.31101349289
33,2006,226,240,43644344.0694664
33,2006,227,240,392473522.57213736
33,2006,232,239,3236.7832846084984
33,2006,232,240,72675.17717752575
33,2006,233,239,474525.1055651625
33,2007,224,239,16665.24591179325
33,2007,226,240,16820561.493944507
33,2007,227,240,401860009.94149756
33,2007,232,240,22993.349701909927
33,2007,233,239,635108.1894182793
33,2007,234,239,93034.31319508083
33,2008,224,239,18598.142271921926
33,2008,224,240,88916.7445450182
33,2008,226,240,17392090.662353065
33,2008,227,240,504445921.2998649
33,2008,232,240,24510.73326616795
33,2008,233,239,2737938.5674681957
33,2008,234,239,376880.100634283
