partner,year,product,flow,value
10,2004,232,239,477.61739663109773
18,2011,225,239,1826.5899488335592
18,2011,232,239,286.53064198309636
18,2012,225,240,74.0416840452288
20,1997,232,240,6879.010876726833
20,1998,232,240,7510.910062500511
20,1999,232,240,2912.101723312705
20,2000,232,240,990.0
20,2001,224,240,695.6277372260223
20,2001,232,240,1530.3810218972492
20,2002,232,240,1820.9298214276625
20,2003,232,240,5339.569326216881
20,2004,232,240,1589.6083723067034
20,2005,232,240,8677.056556416539
20,2006,232,240,16750.565312256876
20,2007,232,240,35886.51168183251
20,2008,224,240,3144.0542805318805
20,2008,232,240,22971.19692326262
20,2009,224,240,19.844728257093426
20,2009,232,240,1190.6836954256055
20,2010,232,240,2557.005957931765
20,2011,224,240,234.45503266440141
20,2011,232,240,2754.2252865470055
20,2012,232,240,2215.7948183219523
20,2012,233,240,178415.5181922704
20,2013,232,240,2016.8515333336488
20,2014,232,240,245.1739902981557
25,1999,224,239,15115.993172931607
25,2000,224,239,9581.0
25,2000,233,239,1083.0
25,2001,233,239,27015.851846004945
25,2002,224,239,20067.57663717338
25,2006,224,239,5125.02503350917
25,2008,224,239,14786.495620775608
26,1998,224,239,9026.75765178622
33,2005,233,239,1940.831015175205
33,2013,233,239,60973.13995295003
33,2014,233,239,198638.77973332853
36,1999,233,240,35043.11443872805
41,1990,225,239,384703.48371596733
41,1991,225,239,30678.97563049968
41,1996,225,239,14084.015388322341
41,1997,225,239,21426.765432095504
41,1998,225,239,50738.306472682314
41,1999,225,239,8300.759989467857
41,2000,225,239,8980.0
41,2001,224,239,18408.461520238943
41,2001,225,239,10540.60098716799
41,2001,233,239,26435.88864758435
41,2003,225,239,5684.962005706433
41,2004,225,239,3193.3721286381533
41,2004,233,239,2.38015313935763
41,2005,224,239,31.36120626797981
41,2005,224,240,0.6756779751141986
41,2005,225,239,3817.5141084386332
41,2007,225,239,9236.34247789067
41,2007,233,239,5.545872459871641
41,2008,232,239,8.502358042391325
41,2009,225,239,9623.69854744778
41,2009,232,239,128.30947571625094
41,2010,225,239,3459.1362258037793
41,2010,232,239,611.9275547503972
41,2011,232,239,1688.300309648903
41,2012,224,239,523.3857783779999
41,2012,232,239,11536.71712614592
41,2013,225,239,7857.749835295259
41,2013,232,239,1984.5511529414646
41,2013,233,239,263.91604705886186
46,1999,233,239,43519.872041202005
46,2001,233,239,22394.55778874876
46,2002,233,239,22566.28106195279
46,2003,233,239,34905.33523037244
46,2004,233,239,8697.07957121278
46,2005,233,239,30914.309078661096
46,2006,233,239,37058.5133073612
46,2008,233,239,11779.34582894036
46,2011,232,239,5003.1338444473595
46,2011,233,239,11420.047622990955
46,2012,233,239,1955.2594256582247
46,2014,224,239,73282.70382222046
49,1991,224,239,1846726.1954070292
49,1995,224,239,63149.950778776765
49,2005,233,239,280422.64063733263
49,2006,232,239,60.79887339952187
49,2010,233,239,247134.4191729731
51,1994,226,239,20388207.746210672
54,2013,232,239,1375.045270588435
55,2005,232,239,1404.126735180005
57,2000,232,240,94156.0
57,2001,232,240,57068.140182460826
57,2002,232,240,75577.09660710514
57,2003,232,240,51179.199076625046
57,2004,232,239,4028.8058805526816
57,2004,232,240,15321.291727360625
57,2005,232,240,684.4617887906832
57,2006,232,240,2146.899923335041
57,2007,232,240,9760.551547674062
57,2008,232,240,9003.066975170903
58,1998,224,239,29587062.69384474
58,1998,232,239,725.2600100355235
58,1998,232,240,2217.733687500151
66,1996,227,239,42639.76532822764
66,1996,233,239,119842.59196929011
66,1997,224,239,10574.2686419737
66,1997,233,239,677703.00641965
66,2001,232,239,46028.825271475944
66,2001,233,239,502225.626850993
66,2002,232,239,15477.29614159696
66,2002,233,239,2520845.2383723394
66,2003,224,239,189.29519030816263
66,2003,227,239,646.395096858749
66,2003,232,239,32944.34173814779
66,2003,233,239,2815916.8685893263
66,2003,233,240,46536.29458953689
66,2004,227,239,2057.245696784778
66,2004,232,239,35049.34174580067
66,2004,233,239,1014892.5383158147
66,2005,227,239,47.041809401969715
66,2005,232,239,23116.77279294066
66,2005,233,239,1375627.9517386663
66,2005,233,240,4013.5271721783397
66,2006,227,239,138.8774266073289
66,2006,232,239,50256.98874018582
66,2006,233,239,243151.33441635518
66,2006,233,240,10125.649289376874
66,2007,224,239,32.659026708133
66,2007,226,239,3976.390553727967
66,2007,227,239,140.4954356500816
66,2007,232,239,7944.770402791675
66,2007,233,239,425647.55991930177
66,2007,233,240,12157.612956394216
66,2008,224,239,77.41620743861574
66,2008,232,239,12236.683193115303
66,2008,233,239,1580538.24091735
66,2008,233,240,3701.6140328924203
66,2009,224,239,5512.4287685091995
66,2009,232,239,3592.1774513260675
66,2009,233,239,137448.23274711336
66,2010,224,239,163.0269857919519
66,2010,227,239,20360.259114461547
66,2010,232,239,315.844200756529
66,2010,233,239,920689.1386797425
66,2011,224,239,41037.36464042933
66,2011,226,239,10260.199036280936
66,2011,227,239,53281.65969101717
66,2011,232,239,49708.09070226033
66,2011,233,239,2442270.5211043037
66,2012,224,239,1266.456280722281
66,2012,227,239,86946.11392190482
66,2012,232,239,6105.731532021177
66,2012,233,239,1841522.2365897654
66,2013,224,239,1674.007905882596
66,2013,227,239,221897.93054120868
66,2013,232,239,603.4108235294993
66,2013,233,239,288636.6913882772
66,2014,224,239,2.8782222222221527
66,2014,227,239,206313.84711110612
66,2014,232,239,1884.3720888888433
66,2014,233,239,1441417.1427555208
70,2000,233,239,3020.0
70,2006,233,239,56248.557716673444
70,2007,233,239,297865.1125713993
70,2011,233,239,14977.831690153522
70,2012,233,239,5743.513266910107
70,2013,233,239,12750.86305882538
70,2014,233,239,14739.951644444089
78,1995,233,239,11138.041625194344
78,1996,233,239,38038.51983652034
78,1998,233,239,25607.657200214846
78,2000,233,239,54637.0
78,2001,233,239,43046.1573938843
78,2003,233,239,987.4753706398162
78,2007,233,240,2507.2641303300975
78,2008,232,239,3960.7563701687163
78,2010,233,239,436.71471345480444
78,2011,232,239,954.9877564538409
78,2011,233,239,1909.632362438241
78,2012,232,239,98.72736106817989
78,2012,233,239,199.4161928860587
78,2013,232,239,834.1088000001212
78,2013,233,239,1037.3790117648566
78,2013,233,240,274.6080666667096
78,2014,224,239,6.044266666666521
78,2014,233,239,513.474844444432
83,1991,233,239,300418.805768864
83,1992,233,239,1306787.9702512776
83,1993,233,239,697014.3826167359
83,1994,233,239,378927.21707633085
83,1995,232,240,17281.893190674604
83,1995,233,239,466531.4486119301
83,1996,233,239,250384.0528974705
83,1997,233,239,373484.51160488144
83,1998,233,239,374327.7471151089
83,1999,233,239,103398.72907260436
83,2000,232,240,13000.0
83,2000,233,239,80000.0
83,2001,233,239,180023.84995066145
83,2002,232,240,14748.964285706923
83,2002,233,239,620779.0442479496
83,2003,233,239,464078.53107807616
83,2004,233,239,94412.74119451932
83,2005,225,239,2138.264063725896
83,2005,233,239,27084.678140528016
83,2006,233,239,38399.28846285592
83,2007,232,240,5479.693339720951
83,2010,232,240,18170.59672572751
84,1990,233,239,218322.7981460097
88,2006,233,240,11.240313734738436
92,2007,232,239,24.032113992777113
92,2013,232,239,3322.4165647063646
95,1999,233,240,4652.329613451596
96,1995,233,239,14281.574957508063
96,1996,233,239,40484.731906730885
96,1998,233,239,28594.48068240415
96,1999,233,239,139457.6185228347
96,2000,233,239,141000.0
96,2001,233,239,189229.61500495663
96,2002,233,239,180640.28318588785
96,2003,233,239,200635.45516533367
96,2004,233,239,118214.27258809561
96,2005,233,239,189592.74698369612
96,2006,233,239,259835.18526532504
96,2007,232,240,5479.693339720951
96,2007,233,239,230461.81111022155
96,2008,233,239,153937.42982013765
96,2009,233,239,202465.52251803858
96,2010,233,239,63564.05708655902
96,2011,233,239,75836.2537464243
96,2012,233,239,71266.77057239474
98,2001,233,239,17979.882013822313
98,2002,233,239,34155.684814168206
98,2003,233,239,65722.94114376769
98,2004,233,239,33347.532251159966
98,2005,233,239,21352.7049403668
98,2006,233,239,17447.356701239634
98,2007,233,239,259931.96115392837
98,2008,233,239,91254.46639140045
98,2009,233,239,255986.67355977086
98,2010,233,239,149058.04321542694
