partner,year,product,flow,value
11,2002,233,239,1805961.6179563522
12,2001,233,240,6094.1531224645905
14,2005,233,239,27806.36663587529
15,1993,226,239,10085450.258261919
15,1996,232,239,7365.406967139418
15,1997,232,239,16781.977725286604
15,1998,226,240,1864.1020798384366
15,2000,232,239,3390.0
15,2000,233,239,15500.0
15,2000,233,240,353446.0
15,2001,233,239,19829.69502407478
15,2002,232,239,4177.606387424859
15,2003,232,239,1648.09779866905
15,2007,233,239,5503129.855757691
15,2008,233,239,1978329.8863369613
15,2009,233,239,11860757.683436394
17,2005,232,240,424.748356743454
18,1996,233,240,3235.5613480517845
18,1998,232,240,1112.9599250794752
18,2000,233,239,268.0
18,2003,232,240,483.3394627080681
18,2004,232,240,54.37042331823141
20,2000,233,240,124.0
22,1998,224,240,77188.84894840645
23,2003,233,240,7.903664170069038
25,1999,224,239,6755.708289475101
25,1999,233,239,143309.02026318797
25,2000,224,239,16556.0
25,2000,233,239,113250.0
25,2001,224,239,7885.762439806483
25,2001,233,239,139043.05457462295
25,2002,233,239,7860.274116051848
25,2005,224,239,2231.8585539166875
25,2008,233,239,209.74983673048942
25,2010,233,239,192.45651561245444
26,1995,233,239,179385.14624159836
26,1996,225,239,11149.197825955518
26,1997,225,239,10504.175497811391
26,1997,233,239,47480.91393859888
26,1998,233,239,177879.52576929302
27,1992,233,239,282740.1811945897
27,1992,233,240,262865.1708882508
27,1993,233,240,8737.844854596704
27,1994,233,239,192033.89239223592
27,1994,233,240,916805.1843574571
27,1995,233,239,110153.56865612272
27,1995,233,240,691411.8364477545
27,1996,233,239,96281.2047550008
27,1996,233,240,255582.97680295282
27,1997,233,239,85204.11474860711
27,1997,233,240,266053.9369195355
27,1998,233,239,278931.3659293115
27,1998,233,240,428249.4172554144
27,2000,225,240,766.0
27,2000,233,239,1014142.0
27,2000,233,240,1904764.0
27,2001,225,240,1402.8755879965393
27,2001,233,240,3641819.9497155775
27,2002,225,240,1971.1422599172322
27,2002,233,240,1761190.8559624592
27,2003,225,240,2901.8606987491935
27,2003,233,239,12197.832703740161
27,2003,233,240,1210913.0918062741
27,2004,225,240,4040.099277260661
27,2004,233,239,32759.20472848393
27,2004,233,240,1468363.7196406953
27,2005,225,240,3064.4359498383
27,2005,233,240,1148619.8234468643
27,2006,225,240,8348.920153694446
27,2006,226,239,297851.2851064413
27,2006,233,240,1116248.9146267427
27,2007,226,239,84937.0013995438
27,2007,232,240,1877.6407208199762
27,2007,233,240,1278814.831958474
27,2008,225,240,4595.171091063415
27,2008,227,240,6766.611936825194
27,2008,233,240,1487515.1189802878
27,2009,224,239,1991.1905856236237
27,2009,225,240,4398.084533595991
27,2009,226,239,95539.92540304053
27,2009,233,239,96.86873119250062
27,2009,233,240,1105739.4130613073
27,2010,226,239,8349.996863776081
27,2010,232,240,225.86658788774753
27,2010,233,239,80.71962596561197
27,2010,233,240,1444115.9944697672
27,2011,232,240,18.76822198078811
27,2011,233,240,1228732.8148139706
27,2012,227,240,5492.117891108031
27,2012,233,240,1514096.2623989016
27,2013,224,239,7476.064592768587
27,2013,232,240,30.68115171911373
27,2013,233,240,1124184.0782506915
33,1990,233,239,19433.247937908873
33,1991,233,239,79123.28243083454
33,1992,233,239,6693.743822901211
33,1993,233,239,10541.096961836252
33,1994,233,239,118005.23768600546
33,2000,233,239,3341.0
33,2001,233,239,1120.6083467093422
33,2002,226,239,3.3761163628776942
33,2002,233,239,307.22658902187015
33,2003,233,239,4591821.910348319
33,2004,224,239,216.1459074357632
33,2004,233,239,73.68610480764654
33,2005,233,239,494.5455723090608
33,2006,233,239,3081.2680851069863
33,2007,233,239,535.9654532329247
33,2008,233,239,29552.685470732416
33,2009,233,239,13018.529619384724
33,2010,233,239,26015.636487139087
33,2011,233,239,178.05578763617874
33,2012,233,239,84.89976698205793
33,2013,233,239,455.71712822035835
41,1994,225,239,7186.177752207955
41,1995,225,239,123571.72209576875
41,1995,233,239,10267.408291579795
41,1996,225,239,181120.633589837
41,1997,225,239,70488.3341208578
41,1997,233,239,13532.986837671117
41,1998,225,239,165264.86344586557
41,1998,232,240,1711.7577554929571
41,1999,225,239,77000.55828948984
41,1999,232,240,5152.541225539693
41,2000,225,239,197114.0
41,2000,232,240,2807.0
41,2000,233,239,147146.0
41,2001,225,239,422454.5897270785
41,2002,225,239,349451.6763723815
41,2002,232,240,95.1046827322921
41,2003,225,239,712004.3386040819
41,2003,232,239,31.180228623468512
41,2003,233,240,10.943535004710975
41,2004,225,239,540210.3006808113
41,2004,232,239,92.24408675920198
41,2004,232,240,80.74815344291794
41,2004,233,240,3.2299261377167174
41,2005,225,239,530666.6095232
41,2005,232,239,498.4861744788541
41,2005,233,240,49.881479617558654
41,2006,224,239,2936149.4297878086
41,2006,225,239,419772.5361702949
41,2006,232,239,72.91914893618448
41,2007,224,239,2279605.8251740625
41,2007,225,239,428984.9203140611
41,2008,224,239,2569794.91873652
41,2008,225,239,425350.627381166
41,2008,232,239,647.3804282817309
41,2009,225,239,597082.7142820418
41,2009,226,240,0.751680829532728
41,2009,232,239,212.57304900576523
41,2009,232,240,619.3850035349678
41,2009,233,239,7745.9107646151415
41,2010,225,239,497712.35557832656
41,2010,232,240,1134.7793677991513
41,2011,225,239,479581.4351170506
41,2011,232,239,62.56855474627959
41,2011,232,240,576.3408166600348
41,2012,225,239,348915.8283787323
41,2012,232,239,363.33448665439846
41,2012,232,240,4.347179492318615
41,2013,225,239,303515.58170614036
41,2013,232,239,923.5433959462479
41,2013,233,240,0.2667926236444672
45,1998,225,239,6215.598271305371
45,2000,233,239,16145.0
45,2001,225,239,454.69951845901704
45,2001,233,239,22342622.81027032
45,2006,233,239,63.37021276596985
45,2009,232,240,11.27521244299092
45,2010,233,239,96.41510879225874
45,2011,233,239,104.90349726117523
45,2012,232,240,22.00759617986299
45,2012,233,239,111.06958762885715
45,2013,233,239,116.66122206548383
46,1992,233,239,159080.9759709508
46,1993,233,239,70040.51137432725
46,1994,233,239,1561310.8002078412
46,1995,233,239,2670258.083646738
46,1996,233,239,4557783.19528596
46,1997,233,239,5315945.187987738
46,1998,233,239,2862982.397730873
46,1999,233,239,3988248.3225008366
46,2000,233,239,5163493.0
46,2001,233,239,5966033.985232063
46,2002,232,239,449.6986995353089
46,2002,233,239,4200463.370424814
