partner,year,product,flow,value
11,1994,233,239,4366491.725225925
11,1999,227,239,5701530.681569698
14,2000,233,239,15.0
14,2006,233,240,15.951586079457256
14,2007,233,239,9870.373956186975
14,2007,233,240,32.74515971605657
15,1994,233,240,17690.67152507885
20,1999,233,240,2078.4312882933073
20,2001,233,240,127.36426229510919
20,2002,233,240,358448.84254945576
20,2003,233,240,328891.9082345427
20,2011,233,239,1025.8410040590647
21,2008,233,240,858.5354291640119
22,1996,224,240,25877.17979655387
23,1998,233,239,21726.400676105848
23,1998,233,240,7824.554300778148
23,1999,233,240,24010.004837140164
23,2000,233,239,6151.0
23,2000,233,240,24590.0
23,2001,233,239,16893.452910718082
23,2001,233,240,180061.2258197106
23,2002,233,239,65105.94993487967
23,2002,233,240,370.79311490134376
23,2003,233,239,107058.6838746255
23,2003,233,240,346.8999686314754
23,2004,233,239,41.896700507611925
23,2004,233,240,63.7275534950056
23,2005,224,239,27736.2256611656
23,2005,224,240,724.5860855369638
23,2005,233,239,0.6965925524566291
23,2006,233,239,66.60849525176488
23,2007,233,239,4189.448806034912
23,2007,233,240,170525.87674798394
23,2008,233,239,9680.829396820129
23,2008,233,240,411896.84034826513
23,2009,233,240,4825.124582364321
23,2010,233,240,1187.9702350553036
23,2011,233,240,4456.237106096971
23,2012,233,240,1990.9555728209634
23,2013,233,240,268.68552500001465
23,2014,233,240,487.8070531875432
25,1999,232,239,19138.30447632479
25,1999,233,239,16529.674326678185
25,2000,233,239,10254.0
25,2001,233,239,113088.76108335874
25,2002,224,239,1509.1587602599418
25,2006,224,239,12060.81192093799
25,2007,232,239,236.60543159726154
25,2010,233,239,12.004787543201548
27,1992,233,240,6865.291954003855
27,1994,233,240,1870.214685770275
27,1996,233,240,5782.416510628848
27,1999,233,240,19269.594751685665
27,2001,233,240,780.1061065575437
27,2004,233,240,99.74747503566094
27,2005,233,240,519.1316878876263
27,2006,233,240,254.5607278513387
27,2012,233,240,1422.8675655304833
27,2013,233,240,645.0071187500351
28,1998,233,240,6026.781547181958
33,1994,233,239,109157.02343005419
33,1996,233,239,44226.86826103922
33,1997,233,239,23379.485284670798
33,2001,233,239,2617.586142857731
33,2012,233,239,102395.38226646153
35,1998,233,239,11713.30708858498
35,2001,233,239,545.3304464286939
36,1998,233,240,23019.77955071301
39,2013,224,240,84.16655000000459
41,1993,225,239,55273.59243317689
41,1995,224,239,2159.3638870448076
41,1997,225,239,43589.407011603784
41,1997,233,239,336407.1006006568
41,1998,225,239,53709.55957456197
41,1998,233,239,120070.0999663828
41,1999,225,239,49625.45954257873
41,1999,233,239,174590.34400070398
41,2000,225,239,106658.0
41,2000,233,239,224415.0
41,2000,233,240,101.0
