partner,year,product,flow,value
11,1992,233,239,2791048.4802947114
11,1993,233,239,21200946.191540364
11,1994,233,239,4736926.397100514
11,1995,233,239,9056427.955595536
11,1996,233,239,4171251.151646362
11,1997,233,239,10249152.10824238
11,2000,233,239,2091136.0
11,2001,233,239,8354327.934871673
11,2002,233,239,7238472.371452504
11,2005,233,239,5278494.215797257
11,2006,233,239,8643826.682261795
11,2009,233,239,2086256.8205545687
11,2012,233,239,15737505.955736168
15,1993,233,239,259479.26535772704
15,1994,226,240,6902523.160950477
15,1994,233,239,114267.15251241116
15,1995,226,240,6457010.196258061
15,1995,233,239,223286.3678114274
15,1996,226,240,7798865.646192017
15,1996,233,239,220044.026290408
15,1997,224,239,26434.378671623286
15,1997,233,239,294165.1663767769
15,1998,233,239,121650.99892750477
15,1999,233,239,294998.8343331872
15,2000,224,239,16415.0
15,2000,226,240,10924560.0
15,2000,233,239,2158687.0
15,2001,233,239,3164555.4884055154
15,2002,226,240,118.23130305435816
15,2002,233,239,54611.529752773036
15,2003,233,239,97021.01712433895
15,2004,233,239,1572391.7512161501
15,2004,233,240,35.58560485187021
15,2005,226,240,164.38359504950083
15,2005,233,239,12903865.235840898
15,2006,233,239,5880179.6476691
15,2007,226,240,11.352474687520267
15,2007,232,239,52.49516445183029
15,2007,233,239,3748820.0377203682
15,2008,224,239,394.77335239556476
15,2009,225,239,1558.2457711751804
15,2009,232,239,1617.9222194461715
15,2010,233,239,1397368.4697694487
15,2011,233,239,11841131.612835739
15,2012,233,239,9976263.405182173
15,2013,233,239,363398.160205379
15,2014,233,239,1958344.8517995956
16,2011,232,240,5680.919238424191
17,2007,232,239,2122.840170638811
17,2008,233,240,844.5655168566059
17,2013,233,240,198.78143636219409
18,2001,233,240,433.89729799039605
18,2012,224,240,13575.580680384432
18,2012,232,240,0.6219247467535053
20,2001,233,240,2465321.2484276895
22,2005,233,240,8111.867019801776
25,1999,224,239,51923.465077595836
25,1999,233,239,23000.632361815646
25,2000,224,239,29176.0
25,2000,233,239,115324.0
25,2001,224,239,85639.88033562689
25,2001,233,239,229026.1587917046
25,2002,224,239,58450.11007931725
25,2002,225,239,1553.6008707825179
25,2003,224,239,65892.97122072382
25,2004,224,239,96835.17440002639
25,2005,224,239,165872.69778846405
25,2006,224,239,75456.38576146287
25,2007,224,239,41642.32486635776
25,2008,224,239,9220.918578579403
25,2009,224,239,8639.028976353868
25,2010,224,239,5291.036847384439
25,2010,233,240,223.37535810624692
25,2011,224,239,2551.2726834314713
25,2012,224,239,2262.1490868751566
25,2013,224,239,18839.83403985037
25,2014,224,239,15812.366462772447
26,1995,233,239,6601.358761258921
26,1996,224,239,36110.327289347064
26,1996,233,239,9539.005291646487
26,1997,224,239,40981.20996993696
26,1997,233,239,4339.2664554288285
26,1998,224,239,73488.73303801377
26,1998,233,239,40881.79920727974
27,2000,233,240,867.0
27,2001,233,240,121.11210987596006
27,2002,233,240,291.18122570412174
30,2005,233,240,0.48778514851483923
33,1990,233,239,78946.93421259944
33,1991,224,239,161615.79549806312
33,1992,224,239,71949.94055940285
33,1992,226,240,11074222.900185358
33,1992,233,239,13434.839448779465
33,1992,233,240,5915059.870655489
33,1993,226,240,22185809.093560193
33,1993,233,239,51260.61415967321
33,1994,233,239,25534.019712862937
33,1995,226,240,32648554.65281708
33,1996,226,240,23928541.062852282
33,1997,226,240,6270558.214202732
33,1998,226,240,4602516.144893277
33,2000,224,239,80.0
33,2000,233,239,732.0
33,2001,233,239,11199.440223754556
33,2002,224,239,10.993823666617445
33,2003,233,239,69.95066495194413
33,2004,224,239,358.7107822995937
33,2004,226,240,36903426.22171818
33,2004,233,239,216.22163170139444
33,2005,224,239,362.09558953623826
33,2005,226,240,34271341.1379526
33,2005,233,239,7692.993908758421
33,2006,224,239,6893.545595034108
33,2006,226,240,2214223.6891973433
33,2006,233,239,19.045489367323857
33,2007,224,239,42883.19270771149
33,2007,233,239,42.85319547088187
33,2008,224,239,138156.6588844376
33,2008,233,239,397.3393791861359
33,2009,224,239,72677.03650589478
33,2009,233,239,86.80210657598725
33,2010,224,239,12447.25544563488
33,2010,226,240,1.1267357281525696
33,2010,233,239,1141.4095473761909
33,2011,233,239,863.550107730453
33,2012,233,239,612.8601219349275
33,2013,233,239,1325.8832002843149
33,2014,226,239,2.682904171838379
35,2014,233,239,349.0458327561731
41,1992,225,239,22003.625051407635
41,1992,226,240,10522975.496613879
41,1993,225,239,36784.02185619342
41,1993,226,240,40704739.253003515
41,1994,225,239,40079.390723352735
41,1994,226,240,5508974.569232639
41,1995,225,239,19611.51077077862
41,1996,225,239,64547.64744691464
41,1997,225,239,31255.034846320006
41,1998,226,240,23838188.917559333
41,1999,225,239,29878.623068617035
41,2000,225,239,39758.0
41,2000,226,240,79.0
41,2000,232,240,193.0
41,2000,233,239,107065.0
41,2000,233,240,5.0
41,2001,225,239,116743.808614573
41,2002,225,239,190918.74179447853
41,2002,226,240,3790982.180789839
41,2003,224,239,6047.401534297836
41,2003,225,239,150277.3452050933
41,2003,226,240,37.21085414827718
41,2004,225,239,161088.73438961754
41,2004,226,240,2110781.7573344843
41,2004,233,239,7730.149506579769
41,2005,225,239,240887.2561102197
41,2005,232,239,32.19431315556963
41,2005,233,239,4783.930241375376
41,2006,225,239,179218.36213182987
41,2006,232,239,39.01253467177629
41,2007,225,239,164210.231054759
41,2007,226,240,23749369.821990326
41,2007,233,239,1226.4048878823005
41,2008,224,239,470.9646094079087
41,2008,225,239,140169.21343495022
41,2008,233,239,503.13863762814725
41,2009,225,239,200875.1170273491
41,2009,233,239,2.7125658304996016
41,2010,224,239,1156.4090711938325
41,2010,225,239,134972.76328016116
41,2010,226,240,7.04209830095356
41,2010,232,239,9.216574875900212
41,2011,225,239,133262.97295036164
41,2011,226,240,88.50227717980188
41,2011,233,239,4502.840767562553
41,2012,225,239,82622.04502288558
41,2012,226,240,8912850.190080492
41,2012,233,239,2805.3394571029917
41,2013,225,239,90707.09176117134
41,2013,233,239,1682.6682982742764
41,2014,225,239,91138.79129818411
41,2014,226,240,8.615576191639374
41,2014,233,239,1106.9662613005153
41,2014,233,240,29.10150180287077
45,1990,224,239,177781.23360667957
45,1990,226,240,90862948.10884684
45,1991,224,239,146061.31829923615
45,1991,226,240,147618623.87106353
45,1992,224,239,127351.62439318706
45,1992,226,240,164196546.1116774
45,1992,233,239,1302.614603043332
45,1992,233,240,1256696.5177568598
45,1993,224,239,118323.77655913008
45,1993,226,240,129934904.59614581
45,1993,233,239,3619.1480758699468
45,1993,233,240,969762.2767499124
45,1994,224,239,72660.07661512155
45,1994,226,240,167932025.86778668
45,1994,233,239,16768.57929320628
45,1995,224,239,68658.92306995079
45,1995,226,240,136433949.7030408
45,1995,233,239,20911.54983318544
45,1996,224,239,55489.09175750457
45,1996,226,240,97157965.76324467
45,1996,233,239,24393.220749766628
45,1996,233,240,929473.968352811
45,1997,224,239,68186.11259158967
45,1997,226,240,130255769.8812294
45,1997,233,239,1657433.0644173734
45,1997,233,240,1832130.0704415678
45,1998,224,239,39905.41981814462
