partner,year,product,flow,value
14,2005,233,239,27444.408133140583
15,1993,233,239,2862.4754630006382
15,1994,233,239,17412.604196924065
15,1999,233,239,11711.144131805451
15,2000,233,239,69841.0
15,2001,233,239,41424.593926027
15,2002,233,239,77469.00584306667
15,2003,233,239,55444.81025708936
15,2004,233,239,18868.79172714343
15,2005,224,239,16.257379885991863
15,2005,232,239,0.6502951954396745
15,2005,233,239,13446.80405130159
15,2006,224,239,53.66102563793196
15,2006,232,239,1287.3114088604914
15,2007,224,239,16.76978783854692
15,2007,233,239,12320.368541737162
15,2008,224,239,6.64966561711243
15,2010,224,239,57.4369915104295
15,2011,224,239,12.210209932487185
15,2012,224,239,17.432294153763333
15,2012,233,239,2714833.220120922
15,2013,233,239,419.6822228022421
15,2014,233,239,1033.0190787127738
17,1998,225,239,5290.042957669266
20,2012,233,240,40.33465999842021
22,2007,233,240,27.5663275141964
23,2005,224,240,1357.8590316518898
25,1999,224,239,3200.985742610401
25,1999,233,239,9064.097818899301
25,2000,224,239,6932.0
25,2000,233,239,4808812.0
25,2001,224,239,13962.504871369169
25,2001,233,239,33679.4251027642
25,2002,224,239,10489.298414022678
25,2003,224,239,22643.618491456473
25,2004,224,239,17009.728955009643
25,2005,224,239,4377.787255699889
25,2006,224,239,4252.497980193639
25,2007,224,239,3295.756539328545
25,2007,225,239,1311.989283839259
25,2008,225,239,6025.428257306001
25,2009,232,240,716.5860855901659
25,2011,232,240,1723.7068041196642
25,2012,224,239,3703.999334879838
25,2013,224,239,5089.046057563958
25,2014,224,239,2497.237197118537
25,2014,225,239,4146.945247254302
26,1995,233,239,13537.684474333633
26,1996,233,239,14330.049577035505
26,1998,233,239,9671.787792331828
27,2000,233,240,165.0
27,2003,233,240,69298.74684539797
27,2004,233,240,161254.387880927
27,2006,226,239,11780670.758125998
27,2007,226,239,15529749.329428947
27,2008,226,239,20653588.354856804
27,2010,226,239,5933161.6586702755
30,2002,226,239,4372762.9382300945
30,2005,226,239,3201078.099551798
33,1990,233,239,10165.347037237632
33,1991,233,239,13722.713151422226
33,1992,233,239,68557.21391408885
33,1993,233,239,48940.151915988055
33,1994,233,239,101873.68364795405
33,2000,233,239,18942878.0
33,2001,233,239,17337.157786577845
33,2002,224,239,409.72433222034016
33,2003,233,239,15.006263865329572
33,2004,224,239,134.44593613935123
33,2004,233,239,58.72351233672812
33,2005,233,239,70.88217630292452
33,2006,233,239,35.40521279203758
33,2007,233,239,3599.092407584614
33,2008,224,239,78.9647792032101
33,2008,233,239,222.34819407219686
33,2009,233,239,727.1828074947464
33,2010,233,239,200.08788026174213
33,2011,233,239,608.5411079255709
33,2012,233,239,400.21641994681653
33,2013,233,239,824.109724065603
33,2014,233,239,134.5638382490191
41,1995,233,239,12238.116748171688
41,1996,225,239,17300.895506865018
41,1998,225,239,11989.125619123455
41,1999,225,239,28671.140827106163
41,2000,225,239,53146.0
41,2000,233,239,304007.0
41,2001,225,239,223012.0414827804
41,2002,224,239,13293.377086810473
41,2002,225,239,200748.92487477805
41,2003,225,239,269375.7752838794
41,2003,232,239,71.69659402324129
41,2004,225,239,264663.00671266415
41,2004,232,239,31.679789550077015
41,2004,233,239,47.13334542816336
41,2005,225,239,353745.6295296878
41,2005,232,239,28.61298859934568
41,2006,225,239,177465.86308783898
41,2006,232,239,8.851303198009395
41,2007,225,239,170517.66888761547
41,2007,232,239,171.64371081806848
41,2008,225,239,150863.04187593504
41,2008,232,239,2224.7287530251774
41,2009,225,239,188994.08280308137
41,2009,232,239,5272.495853261831
