partner,year,product,flow,value
11,1992,226,239,17406336.588953014
11,1995,226,239,18539186.834084895
11,1998,226,239,3395979.573811899
11,2000,233,239,15424292.0
11,2001,233,239,26582342.408759467
11,2001,233,240,3928.8708510719
11,2007,226,239,43887956.60953386
11,2007,233,239,9647159.91423882
12,2004,232,240,29938.616369294483
12,2006,232,240,4610.495574269604
12,2010,224,240,5550.935048008176
12,2011,232,240,13981.595711732418
15,2006,232,240,2036.1560177024714
15,2008,232,240,2310.6305351602336
15,2009,232,240,285.30669760970414
15,2011,232,240,3393.1098749253674
16,2003,233,240,4022.5128526021545
16,2004,233,239,31.379181294887747
16,2005,233,239,17.535824209533562
16,2005,233,240,13832.109464445557
16,2006,233,240,28380.55149743717
16,2008,232,240,3734.9299825904914
17,1990,224,239,87766970.62605713
17,1990,233,240,94810.54045730171
17,1991,224,239,46547160.765173145
17,1992,224,239,17587194.029406987
17,1992,233,240,1367.1166090432903
17,1993,224,239,7248375.019533536
17,1993,226,240,12780906.133990875
17,1994,224,239,12867043.529576859
17,1995,224,239,21845037.762387536
17,1996,224,239,23960427.229137685
17,1997,224,239,21367150.01467886
17,1998,224,239,18532445.665684853
17,1999,224,239,21383174.08647764
17,2000,224,239,17463032.0
17,2000,232,239,3722.0
17,2000,233,240,2121695.0
17,2001,224,239,19046147.065649338
17,2001,226,240,12483353.488452872
17,2002,224,239,74044537.12496611
17,2003,224,239,61591880.02602597
17,2004,224,239,38029175.06683022
17,2004,232,240,8240.014113957177
17,2005,224,239,73158171.47267705
17,2006,224,239,59573793.9339989
17,2006,232,240,25483.641365525287
17,2007,224,239,33955430.512545556
17,2007,232,240,47471.48888108998
17,2007,233,239,1690.7746163824343
17,2008,224,239,58537530.700146355
17,2008,232,239,15376.930337949583
17,2008,232,240,57945.963969422926
17,2009,224,239,22225662.008724406
17,2009,232,240,91020.8800098992
17,2010,224,239,67831225.29777253
17,2010,232,240,69181.7852184025
17,2010,233,240,4628790.119206833
17,2011,224,239,62726268.31924207
17,2011,232,239,65664.80651356712
17,2011,232,240,36899.991447288055
17,2012,224,239,27249052.676537354
17,2012,232,240,35385.7404203732
17,2013,224,239,23317353.507419422
17,2013,232,240,43596.88357863995
17,2014,224,239,28474175.51300759
17,2014,232,240,38284.398867973374
18,1996,225,240,9084.667481430071
18,1997,224,239,2715.87264896388
18,1997,225,240,4739.84124581729
18,1998,224,239,10515.935883749886
18,2000,233,239,3346.0
18,2001,233,239,2.4757874015747685
18,2003,224,239,2894.6919184619082
18,2004,224,239,81.81000837595734
18,2006,232,240,3177.603123790822
18,2010,224,239,103.72948730657103
18,2010,233,240,61.857473720665
18,2011,232,240,146.84440738534047
19,2000,233,239,7255366.0
19,2001,233,239,16735024.284153307
19,2002,233,239,5823649.043599152
20,1999,233,240,139282.3064447952
20,2000,233,240,685761.0
20,2002,233,240,2604433.769669732
20,2003,224,240,385.7692281676042
20,2004,233,240,141.7014261460831
21,2000,233,240,22674824.0
21,2001,233,240,26005924.57729004
21,2008,232,240,6957.849519340364
21,2009,232,240,9690.49166458433
21,2013,232,240,41776.751126155104
21,2014,232,240,140235.1104177002
23,2003,224,240,7386.634343504864
