partner,year,product,flow,value
11,1992,226,239,766027676.9944854
11,1992,233,239,125916914.01096287
11,1993,226,239,816116269.7048932
11,1993,233,239,33650548.533383794
11,1994,226,239,274715146.2356675
11,1994,233,239,43152370.17154628
11,1995,226,239,142205857.12602252
11,1995,233,239,55821285.628345154
11,1996,226,239,493493615.2603709
11,1996,226,240,9656363.93177659
11,1996,233,239,36845367.875565946
11,1997,224,239,4414724.163145542
11,1997,226,239,457023538.2164085
11,1997,233,239,75914889.52077748
11,1998,226,239,456120172.11909825
11,1998,233,239,40397884.7264349
11,1999,224,239,11455651.965117358
11,1999,226,239,879988363.607315
11,1999,233,239,79143292.19792923
11,2000,226,239,1125651672.0
11,2000,233,239,375936615.0
11,2001,224,239,5886829.334565982
11,2001,226,239,798938542.4334562
11,2001,233,239,189712821.22347116
11,2002,226,239,954828409.0266588
11,2002,233,239,20311604.381209347
11,2003,226,239,1068117417.6658989
11,2004,226,239,1375472179.5213344
11,2004,233,239,10660016.610916927
11,2004,233,240,12713.325614563908
11,2005,226,239,1921479461.165939
11,2005,233,240,10146.371597669195
11,2006,226,239,969389964.0884115
11,2006,227,239,28645182.002890516
11,2006,233,239,14434337.076315414
11,2007,226,239,638841769.3149885
11,2007,233,239,19507231.16315867
11,2008,226,239,588340987.1688477
11,2008,233,239,90701739.79836991
11,2009,226,239,319867091.6980559
11,2009,233,239,47612741.088242866
11,2010,226,239,47469830.76762428
11,2010,226,240,1367.9063363298133
11,2010,233,239,61387260.99529335
11,2011,224,239,6914470.1554536605
11,2011,226,239,61039874.85821657
11,2011,233,239,86154787.31331615
11,2012,224,239,7239286.37332696
11,2012,226,239,234924948.61155224
11,2012,233,239,69341959.57152687
11,2013,226,239,318167312.06597954
11,2013,227,239,7949338.603447794
11,2013,233,239,8976118.348330893
11,2014,224,239,5539711.829636272
11,2014,226,239,167695034.67545158
11,2014,233,239,35022121.5750204
14,2005,233,239,5130.953271895182
15,1993,224,239,50689.80827328238
15,1993,224,240,6190036.200940617
15,1993,226,239,796975013.5428052
15,1993,233,239,254603307.67104492
15,1993,233,240,129344575.84773177
15,1994,224,239,802519.902574196
15,1994,224,240,14188995.833522212
15,1994,226,239,845676662.2924924
15,1994,232,239,8836.10060088614
15,1994,233,239,120673642.12662221
15,1994,233,240,117987148.73884858
15,1994,234,239,28254.347856879605
15,1995,224,239,3390373.4365964816
15,1995,224,240,10136497.775961922
15,1995,226,239,654584139.1911929
15,1995,232,239,48295.76359411381
15,1995,233,239,53490644.84142892
15,1995,233,240,124774.65535212828
15,1995,234,240,2088764.8034039456
15,1996,224,239,104736.68727466685
15,1996,224,240,925443.9148361142
15,1996,226,239,1040527841.238821
15,1996,232,239,7021.005429877538
15,1996,233,239,72351238.65392454
15,1996,233,240,253995.05588242764
15,1996,234,239,104587.45746122031
15,1996,234,240,2527787.776257103
15,1997,224,239,71521.44104654671
15,1997,224,240,2902545.8411281654
15,1997,226,239,756038290.3534203
15,1997,232,239,7068.162323208821
15,1997,233,239,56430873.408450596
15,1997,233,240,239984.3808220858
15,1997,234,239,2006.434300195401
15,1997,234,240,2388313.358240389
15,1998,224,239,988069.7931926915
15,1998,224,240,7565320.935251984
15,1998,225,239,10538.09358368225
15,1998,226,239,442862660.59019417
15,1998,232,239,3442.115162667108
15,1998,232,240,2796.9070236756684
15,1998,233,239,51289042.63717864
15,1998,233,240,310008.3122592712
15,1998,234,239,181370.46248410715
15,1998,234,240,2757124.119956635
15,1999,224,239,1308966.6217209976
15,1999,224,240,4195700.79445961
15,1999,225,239,3466.4859581265305
15,1999,226,239,471873684.7995731
15,1999,232,239,19410.055688411754
15,1999,233,239,109347605.65903328
15,1999,233,240,92435.00879350233
15,1999,234,239,174992.96908813057
15,1999,234,240,2670109.8678252324
15,2000,224,239,863071.0
15,2000,224,240,3472063.0
15,2000,225,239,4320.0
15,2000,226,239,985918384.0
15,2000,226,240,9132080.0
15,2000,227,239,904862.0
15,2000,232,239,6087.0
15,2000,233,239,462299082.0
15,2000,233,240,45962140.0
15,2000,234,239,97064340.0
15,2000,234,240,2945025.0
15,2001,224,239,1158873.6384556997
15,2001,224,240,2635742.097482239
15,2001,226,239,492796313.22172683
15,2001,226,240,98015163.64074774
15,2001,227,239,53207158.034258574
15,2001,232,239,970.3251903845738
15,2001,232,240,13104.859713897209
15,2001,233,239,507878294.6229976
15,2001,233,240,25472311.48713049
15,2001,234,239,125987605.31643827
15,2001,234,240,2272533.7897442486
15,2002,224,239,822535.6738216142
15,2002,224,240,2994112.2870287523
15,2002,225,240,756.9435973968006
15,2002,226,239,333825220.9630581
15,2002,226,240,10842170.99137638
15,2002,227,239,75122619.12969707
15,2002,232,239,13952.417034540073
15,2002,233,239,216006581.6604785
15,2002,233,240,132592.80677773594
15,2002,234,239,33392358.60928565
15,2002,234,240,599773.835189852
15,2003,224,239,3527297.238085634
15,2003,224,240,752581.0422222887
15,2003,225,239,4840.725534627665
15,2003,226,239,167815385.68745658
15,2003,226,240,55.718856552725725
15,2003,227,239,52715504.52975637
15,2003,232,239,13891.729730682677
15,2003,232,240,44564.54383688682
15,2003,233,239,283311063.0057272
15,2003,233,240,286171.29429727833
15,2003,234,239,81342.6298409243
15,2003,234,240,26000.37615705638
15,2004,224,239,5124231.7888509445
15,2004,224,240,1911149.3875217773
15,2004,226,239,114174098.15698527
15,2004,227,239,31116281.38317008
15,2004,232,239,18631.923436094734
15,2004,233,239,215472385.2482412
15,2004,233,240,147629.99452714442
15,2004,234,240,21057226.199424077
15,2005,224,239,2707759.360188143
15,2005,224,240,2444870.983642246
15,2005,225,240,12421.73693189145
15,2005,226,239,52066079.389665194
15,2005,226,240,36058.93700107543
15,2005,227,239,30626245.34299501
15,2005,227,240,339.4679529904447
15,2005,232,239,9030.538193791963
15,2005,233,239,154509322.0468846
15,2005,233,240,145474.10849582712
15,2005,234,239,13776008.20423697
15,2005,234,240,14499272.898774888
15,2006,224,239,4790953.36891915
15,2006,224,240,1917774.3057134484
15,2006,226,239,8689801.374027237
15,2006,226,240,63015.941235920254
15,2006,227,239,45572594.40724178
15,2006,232,239,25984.328621554272
15,2006,233,239,187534372.49432966
15,2006,233,240,81973.79985122671
15,2006,234,239,3201796.743876458
15,2006,234,240,10368842.340851676
15,2007,224,239,4828356.187600748
15,2007,224,240,751941.414879149
15,2007,225,239,29563.046518565963
15,2007,226,239,225.50597792340116
15,2007,226,240,236.3968782874865
15,2007,227,239,17388727.524416447
15,2007,232,239,38690.71353463595
15,2007,233,239,136562349.54652688
15,2007,233,240,78743.83446770372
15,2007,234,239,289051.4324662845
15,2007,234,240,37200219.39875697
15,2008,224,239,1361509.1755885787
15,2008,224,240,439643.83099544665
15,2008,225,239,14149.425163424195
15,2008,227,239,14363082.640966907
15,2008,232,239,90562.88063761864
15,2008,232,240,0.5569197037516085
15,2008,233,239,89427118.84587038
15,2008,233,240,139441.55542532774
15,2008,234,239,9380635.43582001
15,2008,234,240,22438229.704546966
15,2009,224,239,3990569.401411449
15,2009,224,240,343916.6758311938
15,2009,225,239,17926.769754002555
15,2009,226,239,116983818.20158872
15,2009,232,239,292110.18538271234
15,2009,233,239,99517146.64413668
15,2009,233,240,130303.76656958443
15,2009,234,239,6151.3597663132305
15,2009,234,240,32261735.797546476
15,2010,224,239,1830839.1302778726
15,2010,224,240,746227.165546981
15,2010,225,239,21995.065417127735
15,2010,226,239,6608457.344668229
15,2010,226,240,164.60736795188132
15,2010,232,239,311779.493524518
15,2010,233,239,88678482.14412877
15,2010,233,240,491861.8293792552
15,2010,234,239,2318.9441037504066
15,2010,234,240,89008077.37619258
15,2011,224,239,1141734.167553994
15,2011,224,240,611880.951680996
15,2011,225,239,46861.4374021427
15,2011,226,239,41970690.233897194
15,2011,226,240,272.7529822500444
15,2011,227,240,5717826.251486451
15,2011,232,239,278633.5201923972
15,2011,233,239,85944281.346912
15,2011,233,240,246014.36372886738
15,2011,234,239,319600.09160577756
15,2011,234,240,100441035.77970955
15,2012,224,239,1961253.8936999773
15,2012,224,240,48483.63692060368
15,2012,225,239,172893.1156588146
15,2012,226,239,11812573.11486431
15,2012,232,239,111492.03829157451
15,2012,233,239,82933860.3469054
15,2012,233,240,177524.07561258206
15,2012,234,239,19107.493441400562
15,2012,234,240,23360.66134017652
15,2013,224,239,818946.1612327541
15,2013,224,240,652159.2697025802
15,2013,225,239,255672.03266804272
15,2013,226,239,10377487.551860504
15,2013,232,239,109982.79604563168
15,2013,233,239,40817094.09016353
15,2013,233,240,190762.61313220093
15,2013,234,239,7380.078785626247
15,2013,234,240,72111.99715333748
15,2014,224,239,1140109.9059050563
15,2014,224,240,41950.16933243456
15,2014,225,239,163930.8410396331
15,2014,226,239,12296802.997144617
15,2014,232,239,116071.26192659464
15,2014,232,240,76.64211043043187
15,2014,233,239,39914095.95518439
15,2014,233,240,25685.391239044766
15,2014,234,239,18415.8865984624
15,2014,234,240,2693989.036078572
17,1990,224,239,165229895.34123212
17,1990,233,240,39335.584335548614
17,1991,224,239,256047694.46733263
17,1991,224,240,491262.5664953905
17,1991,233,240,3905.767011172731
17,1992,224,239,338060040.445047
17,1993,224,239,432374595.76648444
17,1994,224,239,225462664.47922754
17,1994,224,240,1098.0409001240757
17,1995,224,239,155233500.97303388
17,1996,224,239,169243824.42298365
17,1996,226,239,11689707.485424152
17,1997,224,239,138016335.13374218
17,1997,224,240,245407.41583905928
17,1998,224,239,138688110.70559096
17,1998,226,239,8978818.315652896
17,1999,224,239,193651181.35589677
17,1999,233,239,1522.5350090594957
17,2000,224,239,171570909.0
17,2000,226,239,18092460.0
17,2000,233,240,1121.0
17,2001,224,239,172021279.80024865
17,2001,233,240,2314.958621707344
17,2002,224,239,186962091.05158654
17,2003,224,239,233696005.14662775
17,2003,226,239,33495785.2897915
17,2003,232,240,966.0444994209068
17,2004,224,239,141163107.9272155
17,2004,226,239,18713300.28386103
17,2004,233,240,208.6675265675766
17,2005,224,239,262723784.94699672
17,2006,224,239,204196306.01452345
17,2007,224,239,149698439.96023747
17,2007,232,240,4229.068101264961
17,2008,224,239,318059056.12784314
17,2008,226,239,8942993.625481687
17,2009,224,239,216919590.27817464
17,2009,226,239,24355130.225376762
17,2009,232,240,12298.783155469988
17,2010,224,239,238022436.02021685
17,2010,226,239,16244648.008012507
17,2010,232,240,10852.621095016573
17,2010,233,239,2290.4701399731703
17,2011,224,239,147608020.52990836
17,2011,226,239,56547907.033486776
17,2012,224,239,129956314.46559305
17,2012,226,239,9182686.605475923
17,2012,233,239,646.0123828025991
17,2013,224,239,90370903.07628903
17,2013,224,240,558.7483761983686
17,2013,226,239,9922009.451279396
17,2014,224,239,118943729.74615882
17,2014,226,239,43592904.28043572
17,2014,233,239,6958.46412171033
17,2014,233,240,50089.41454236285
18,1994,224,240,24075.93826170669
18,1994,232,240,7444.666701878094
18,1995,224,240,32215.892036147634
18,1995,232,240,1057.1913654714035
18,1996,226,240,14214296.280285012
18,1996,232,240,8826.559938174834
18,2000,224,240,138022.0
18,2000,233,239,12981.0
18,2000,233,240,67.0
18,2001,233,239,27159.060556540484
18,2002,224,240,20652.7044658409
18,2002,232,240,268.12218992127634
18,2005,226,239,62.70157855820084
18,2005,233,239,1720.1384864701604
18,2006,232,239,225.7910576087019
18,2006,232,240,72244.88823135427
18,2006,233,240,138.39020804455959
18,2007,232,239,15.280692549224309
18,2007,232,240,244562.69208029078
18,2007,233,240,31.908432047512687
18,2008,232,239,37.62118771294952
18,2009,233,240,203.55066151621486
18,2010,226,240,945.8781591264823
18,2010,233,239,1378.9971274480897
18,2010,233,240,945.8781591264823
18,2012,224,240,290.61370723060537
18,2013,232,240,8279.035003092407
18,2013,233,239,40.50871343084398
18,2014,224,240,254.4126285534144
18,2014,233,239,17.165045230987175
19,2002,233,239,7884917.762573364
19,2007,226,239,31489303.764346395
19,2008,226,239,58682115.09932865
20,2001,233,240,6099383.565541979
20,2004,226,240,65036.42283645673
21,2002,233,240,4349010.319040939
21,2003,233,240,5322483.535597446
21,2004,224,240,3734.920673618017
21,2004,233,240,4341423.672053904
21,2005,233,240,3847212.63242118
21,2006,224,240,2905683.2051037257
21,2007,232,240,21498.39186736664
21,2008,233,240,1822755.8644815295
