partner,year,product,flow,value
11,1997,233,239,81389741.59315267
11,1998,233,239,89687552.81596597
11,1999,233,239,133546074.50665867
11,2000,233,239,122401999.0
11,2001,233,239,153846595.23455355
11,2002,233,239,72136414.97831076
11,2003,233,239,62060208.55935569
11,2004,233,239,52062644.68887188
11,2005,233,239,62760860.82835977
11,2006,233,239,32178391.618794467
11,2007,227,239,14224810.436890792
11,2007,233,239,33471308.60597483
11,2008,233,239,101633075.17396769
11,2009,233,239,8096659.5489338655
11,2010,233,239,10393972.306979384
11,2011,233,239,9111903.246893935
11,2012,233,239,11567126.76102101
11,2013,233,239,20197818.33753358
14,2005,233,239,33626.70592876252
14,2007,233,240,52.02419538886767
14,2009,233,239,15926.365773113652
14,2012,233,240,15517.219296503938
15,1993,232,239,35873.6488074174
15,1993,233,239,2446490.4816284548
15,1993,233,240,81952.24440129736
15,1994,232,239,37422.20580874071
15,1994,233,239,12777611.603038982
15,1994,233,240,32774746.054170415
15,1995,232,239,19133.374638469737
15,1996,232,239,22697.68477203663
15,1996,233,240,12787.846962027626
15,1997,224,239,1684.84938473532
15,1997,232,239,19120.343488540562
15,1997,232,240,5057.432930972917
15,1997,233,239,1456244.5145908417
15,1998,224,240,31783.568193440995
15,1998,232,239,28858.098603672457
15,1999,233,239,32339.047195144965
15,2000,224,240,33505.0
15,2000,232,239,15773.0
15,2000,233,239,34020.0
15,2000,233,240,121787.0
15,2001,224,240,155042.58971782684
15,2001,232,239,8400.745267695764
15,2001,233,239,75757.09112084408
15,2001,233,240,46576.576131984104
15,2002,224,239,9544.160951042668
15,2002,224,240,48611.40389090699
15,2002,232,239,2976.78284524101
15,2002,233,239,123128.48945346766
15,2002,233,240,13176.33069042987
15,2003,224,240,27167.72661975682
15,2003,232,239,8345.797663176369
15,2003,233,239,72005.57369593075
15,2004,224,240,15620.74846063651
15,2004,232,239,3400.117402181029
15,2004,233,239,8537874.030622711
15,2005,224,240,20161.55826839888
15,2005,232,239,6313.951470980756
15,2005,233,239,33506807.68591663
