partner,year,product,flow,value
14,1999,233,240,4148165.00415701
14,2000,233,239,219.0
14,2000,233,240,7953668.0
14,2005,233,239,255356.81585363936
14,2005,233,240,16786792.635438614
14,2006,233,240,12860898.30063509
14,2007,233,239,18940.15553000632
14,2007,233,240,1002310.6027098228
14,2009,225,240,64.16172043500379
14,2009,233,240,416765.4992547848
14,2010,233,240,473660.76662781223
14,2011,233,239,20883.991210087308
14,2011,233,240,344242.05823110393
14,2012,233,239,135.0204081632435
14,2012,233,240,373142.1866671076
15,1997,226,240,17326748.270225473
15,1999,233,239,82067.59675441367
15,2000,226,239,20.0
15,2000,233,239,85160.0
15,2001,233,239,76188.73634071501
15,2002,233,239,119589.23963765535
15,2003,232,239,5082.692702978645
15,2003,233,239,119400.78108937124
15,2004,233,239,218832.80602546313
15,2005,232,239,7010.585522180005
15,2005,233,239,163136.85378537708
15,2006,232,239,6412.984233121344
15,2006,233,239,220768.67844448276
15,2007,232,239,3003.297215258558
15,2007,233,239,123835.82566753916
15,2008,227,240,51050309.37010417
15,2008,232,239,3008.1515758344203
15,2009,227,240,98436823.44464235
15,2010,227,240,169566914.32432103
15,2011,227,240,362163625.29405195
15,2012,227,240,620677349.7769617
15,2013,227,240,623394788.4149402
15,2014,227,240,618754797.1085706
17,1990,233,240,25031.867046565098
17,1991,233,240,12497.927774760989
17,1992,233,240,14887.841334771892
17,1994,233,240,14269.207252008267
18,1994,233,240,272191.08146730403
18,2000,233,239,602.0
18,2001,233,239,1654.4634351359648
20,1998,233,240,822753.8023407813
20,1999,233,240,1033235.5636081256
20,2000,233,240,1728545.0
20,2001,233,240,1625862.553738139
20,2002,233,240,3253657.4051530426
20,2003,233,240,906022.5231332831
20,2004,233,240,179001.40274924852
20,2005,233,240,2172249.220829682
20,2006,233,240,2547486.9208107484
20,2007,233,240,3491767.6577275647
20,2008,233,240,3691010.12250362
20,2009,233,240,5050890.249376884
20,2010,233,240,4732118.706438738
20,2011,233,240,3062666.3915041033
20,2012,233,240,2211735.242886154
20,2013,233,240,1145498.2974802775
20,2014,233,240,886654.0303414161
22,2001,233,240,92701.8616822328
23,1997,233,240,6431182.637727128
23,1998,233,239,5239.500491840278
23,1998,233,240,6263328.910191287
23,1999,233,239,12495.998482282339
23,1999,233,240,6276449.305457368
23,2000,233,239,16385855.0
23,2000,233,240,49438843.0
23,2001,224,239,74.14962174278834
23,2001,233,239,8373825.227234886
23,2001,233,240,43812030.04438771
23,2002,226,239,5473248.993686251
23,2002,233,239,3821.952237166981
23,2002,233,240,22411095.728854984
23,2003,224,240,904.7232217181513
23,2003,226,239,10413533.853028115
23,2003,233,239,19281.08427542986
23,2003,233,240,48246493.05335981
23,2004,226,239,10401853.847972441
23,2004,233,239,5811.118544423258
23,2004,233,240,5795199.761186891
23,2005,224,239,4741.891027764415
23,2005,224,240,109778.69360916766
23,2005,226,239,9699803.601359705
23,2005,233,240,1915534.0368036695
23,2006,224,239,10.202822739831905
23,2006,226,239,11791416.524375567
23,2006,233,240,4689118.217270576
23,2007,224,239,6.475414435658814
23,2007,224,240,27.118793363361007
23,2007,226,239,29688052.727255777
23,2007,233,240,3069171.3531661485
23,2007,234,240,1.5952231390212357
23,2008,224,239,34.489240722706036
23,2008,226,239,7685861.075712852
23,2008,233,239,1859.3149673610824
23,2008,233,240,2628926.3044673856
23,2009,226,239,4602088.194890008
23,2009,226,240,3997778.6418559738
23,2009,233,239,2333.289482745742
23,2009,233,240,3312151.648958507
23,2010,224,240,36.973399058563146
23,2010,232,239,6008.88419175285
23,2010,233,239,40.84203358880441
23,2010,233,240,2981216.539656954
23,2011,226,239,6823541.879738651
23,2011,226,240,4897131.862498884
23,2011,233,240,2612026.9329959676
23,2012,224,240,530.0768792272447
23,2012,226,239,11669644.91957892
23,2012,233,240,2715655.955906362
23,2013,224,240,18.50944881889703
23,2013,226,239,9133221.096362624
23,2013,226,240,2094593.1700786715
23,2013,233,239,8.645909090908132
23,2013,233,240,2486350.36582669
23,2014,226,239,11678175.868090594
23,2014,226,240,986646.9591738088
23,2014,233,239,462425.2758344383
23,2014,233,240,3016116.6497215773
25,1999,224,239,7371.601190822921
25,2000,224,239,9945.0
25,2000,233,239,125255.0
25,2001,224,239,28825.665452508965
25,2001,233,239,246533.58924069445
25,2002,224,239,4473.018940433487
25,2004,224,239,42082.60337050642
25,2005,224,239,8428.737445577817
25,2005,227,240,17162658.074678417
25,2006,224,239,29425.450922812204
25,2006,227,240,9866294.400587764
25,2009,224,239,1210.8754633246351
25,2009,227,240,6220959.30657629
25,2010,224,239,3369.4677710763644
25,2011,224,239,2724.4071538973735
25,2011,227,240,8209311.2617184995
25,2012,224,239,1046.2257032541056
25,2013,224,239,1013.0749999998876
25,2013,226,240,9738429.816220153
25,2014,224,239,10552.034178905033
25,2014,226,240,17723528.776963353
25,2014,233,240,18591.051310561324
26,1995,225,239,5158.256912847833
26,1995,233,239,2059.0572861985174
26,1997,224,239,18781.200362799733
26,1997,233,239,14393.67990549159
27,1992,233,240,861016.017316734
27,1993,233,240,4175.769687565648
27,1999,233,240,5616463.005220566
27,2000,233,240,9817.0
27,2001,233,240,2599.3509345791535
27,2003,233,240,134.55281490881265
27,2007,233,240,33916.03915873049
27,2008,233,240,23159.052193178763
28,2002,233,240,104212.8979380932
28,2007,233,240,50142.329884226696
28,2009,233,240,321335.945950273
28,2010,233,240,320068.9858081236
28,2011,233,240,201211.67968200266
28,2012,233,240,85993.94410464897
28,2013,233,240,217487.3697637724
33,1990,233,239,43918.183634311776
33,1991,233,240,8107751.297428513
33,1992,233,240,21274432.15985427
33,1994,233,240,4950412.0421246
33,1999,233,240,4691411.547119293
33,2000,233,239,5525.0
33,2000,233,240,35135970.0
33,2001,233,239,16028.367609975483
33,2001,233,240,7367907.657475826
33,2002,226,239,40370228.151521474
33,2002,233,240,5818275.511337351
33,2003,226,239,80455499.90130714
33,2004,226,239,205748531.2775755
33,2004,233,240,908163.7316138207
33,2005,226,239,232339674.4809841
33,2006,226,239,102222376.40209417
33,2007,226,239,81379029.26934211
33,2008,226,239,47845133.66301657
33,2008,227,240,6020279.021737636
33,2008,233,239,425.2523381109654
33,2008,233,240,1947.8912678932056
33,2009,226,239,19622633.057276633
33,2009,227,240,37798874.53093722
33,2009,233,240,9922.586648587045
33,2010,226,239,17230535.66185084
33,2010,227,240,90244546.71258412
33,2010,233,239,32.16310145118348
33,2010,233,240,8800.83655696093
33,2011,224,239,4526.418320033246
33,2011,227,240,13783491.983350514
33,2011,233,240,43577.41673860063
33,2012,226,239,19036793.373631783
33,2012,227,239,245548.47920569667
33,2012,227,240,130864023.14435555
33,2012,233,239,26425.318477657067
33,2013,227,239,366742.92363632296
33,2013,227,240,409371337.1429787
33,2013,233,239,250842.256818154
33,2014,226,239,38405244.89933181
33,2014,226,240,12866497.805558158
33,2014,227,240,279788438.67366993
33,2014,233,239,110275.64699599284
33,2014,233,240,1548506.86338342
35,2001,233,239,54233.960212947175
36,1996,233,240,1046752.0460528354
36,1997,233,240,3552361.040463266
36,2007,233,240,65539.10457743186
36,2009,233,240,296515.66348389426
36,2010,233,240,742747.7162645946
36,2011,233,240,421118.8024544963
36,2013,233,240,673064.1354330488
40,2000,233,240,446603.0
40,2002,233,240,175105.11907207902
40,2003,226,239,25749227.21479033
40,2007,233,240,303214.27146185597
40,2009,233,240,1022508.3402083168
41,1990,225,239,162111.4773446425
41,1990,226,240,17560.025885640214
41,1990,232,239,12021.629313312193
41,1990,233,240,36114.262325520795
41,1991,224,239,16619.050215650932
41,1991,225,239,26361.45736977446
41,1991,226,240,19081.676807529137
41,1991,232,239,23291.279356446063
41,1991,233,239,28340.10473841597
41,1991,233,240,19081.676807529137
41,1992,225,239,51814.3900031653
41,1992,226,240,38376.87274143169
41,1992,233,239,124077.72925249195
41,1992,233,240,38376.87274143169
41,1993,225,239,22672.013746971603
41,1993,226,240,98475.14008275198
41,1993,233,239,107136.28999853223
41,1993,233,240,98475.14008275198
41,1994,225,239,55399.125940991325
41,1994,232,239,11278.233129606495
41,1994,233,239,95888.39256819306
41,1994,233,240,48318.85119369873
41,1995,225,239,49870.86921014835
41,1995,233,239,101463.0871544008
41,1995,233,240,24447.6847041564
41,1996,225,239,132596.91169005798
