partner,year,product,flow,value
11,2000,233,239,16047.0
11,2005,226,239,8946450.049839046
14,2007,233,239,1930539.276311785
15,2001,233,239,9861.426281692404
18,2001,233,239,457.72478873249935
25,1999,224,239,4643.887190975184
25,2000,233,239,25993.0
25,2001,224,239,7340.888445072106
25,2001,233,239,2661.9239380287795
25,2009,233,239,242664.6895385459
25,2014,226,240,10.823500491642232
27,2000,233,239,50.0
27,2008,233,240,31002.51598454026
33,2003,233,239,448.62244935961354
33,2004,233,239,690.4314191693916
33,2006,233,239,103.80423257173493
33,2007,233,239,87.0081925441921
33,2008,233,239,40.15222739593169
33,2010,233,239,90.4205957059503
33,2012,224,239,1139.1990224392853
33,2012,233,239,16.35361543588356
33,2013,224,239,1054.6148882548894
41,1991,226,240,68529.73785610836
41,1997,225,239,26968.224292281626
41,2000,233,239,283049.0
41,2003,225,239,4956.941838748621
41,2004,225,239,17738.211460575323
41,2005,225,239,14600.272609794414
41,2006,225,239,24030.679840356635
41,2007,225,239,24583.814770402965
41,2008,225,239,41968.27918086018
41,2009,225,239,44962.87842648252
41,2010,225,239,54857.18035561286
41,2011,225,239,94825.94765647281
41,2011,233,239,129.41566769798087
41,2012,225,239,23531.61837710921
41,2012,232,240,1917.7166982895305
41,2012,233,240,2.400746993351941
41,2013,225,239,50904.66275471767
41,2013,232,239,768.2709670802285
41,2014,225,239,46891.70304356821
41,2014,233,240,0.8590079755271613
43,2003,233,240,57660.24410965338
45,2007,233,239,810.5763224950309
46,1993,233,239,84196.04298377792
46,1997,233,239,326906.4362375399
46,2000,233,239,1035195.0
46,2001,233,239,1065278.1583101035
46,2002,233,239,1193411.5526223483
46,2003,233,239,458373.0229377722
46,2004,233,239,955921.0704341608
46,2005,233,239,996065.7955706263
46,2006,233,239,741186.0836041579
46,2007,233,239,241409.23068469684
46,2008,233,239,539754.6818171858
46,2009,233,239,211504.93715964127
46,2010,233,239,299517.1416898873
46,2011,233,239,55346.88287180136
46,2012,233,239,263410.4608548128
46,2013,233,239,57760.298688912786
46,2014,233,239,353770.7361283252
47,2000,233,239,3241.0
47,2001,233,239,7284.944304227023
49,1995,224,240,190928.0986830643
49,1995,226,239,12098508.018861579
49,1996,224,239,3275.2183797465204
49,1997,226,239,8104985.669526991
49,1998,226,239,23141271.920961667
49,2003,233,240,11978.394463302446
49,2004,224,239,162.4064449346441
49,2005,233,240,387.4760484331662
49,2006,226,240,14118334.54132676
49,2006,233,240,3864.982272598163
49,2008,226,240,129.83613366770658
49,2011,232,239,50.655998616367846
49,2012,232,239,23.14190863568429
49,2013,232,239,203.8922117292786
49,2014,232,239,31.383209997410052
49,2014,233,239,10021.877969420864
53,1994,224,240,8854.748644089927
53,1994,233,239,32438.059246070792
53,1995,224,240,15038.422476683863
53,1995,233,239,6646.626509859392
53,1995,233,240,40880.4520747572
53,1996,224,239,8448.592466436437
53,1996,224,240,15392.828141661708
53,1996,233,239,12294.978886606981
53,1996,233,240,3368.5594536372864
53,1997,224,240,12849.857993007803
53,1997,233,239,121589.26855472752
53,1997,233,240,3272280.035498091
53,1998,224,240,40708.3579188898
53,1998,232,240,2616.3250420046807
53,1998,233,239,19358.240383465505
53,1998,233,240,3828893.572766745
53,1999,224,239,10120.123496188244
53,1999,224,240,59390.37382411985
53,1999,232,240,7092.898758629054
53,1999,233,239,205961.78099618768
53,2000,224,239,26901.0
53,2000,224,240,26227.0
53,2000,227,239,198650.0
53,2000,232,240,1826.0
53,2000,233,239,359529.0
53,2001,224,239,7127.283543663607
53,2001,224,240,50784.76050256337
53,2001,227,239,93386.0285634017
53,2001,232,239,1525.7492957749978
53,2001,233,239,101245.6717690373
53,2002,224,239,2279219.563671171
53,2002,224,240,52294.00965417194
53,2002,232,239,12609.468358036354
53,2002,233,239,56137.35312997785
53,2003,224,239,296476.9969298986
53,2003,224,240,70606.18153066977
53,2003,232,239,10839.94800551152
53,2003,232,240,37.21319068130531
53,2003,233,239,773381.8735520312
53,2003,233,240,453722.3589988247
53,2004,224,239,292.16837832463614
53,2004,224,240,55282.002795293636
53,2004,226,239,3831.649542553538
53,2004,232,240,638.0459526710508
53,2004,233,239,13936.75809120059
53,2005,224,239,412.9620311071818
53,2005,224,240,57226.20398066382
53,2005,225,239,117.00590881370152
53,2005,226,239,284.25553141211014
53,2005,232,239,206.4810155535909
53,2005,233,239,9853.274062217359
53,2006,224,239,825.0646761305138
53,2006,224,240,57849.840000011565
53,2006,226,239,743.3337573815041
53,2006,233,239,68004.3004315209
53,2006,233,240,23101.12087627855
53,2007,224,239,380.5358306099436
53,2007,224,240,77515.49308895026
53,2007,225,240,13851.162719909249
53,2007,232,240,1498.4607020703038
53,2007,233,239,319701.6025619621
53,2008,224,240,59328.577710286154
53,2008,225,239,13031.070799454663
53,2008,225,240,16885.668444381332
53,2008,232,240,1163.7325940484707
53,2008,233,239,259518.06624044257
53,2008,233,240,3717.321786754606
53,2009,224,239,1862.9097162510454
53,2009,224,240,51774.412374800515
53,2009,225,240,16561.00511981563
53,2009,232,240,910.3456909168793
53,2009,233,239,285431.9218744581
53,2010,224,239,9.085323013516538
53,2010,224,240,115766.3500837444
53,2010,225,239,11674.207437939536
53,2010,225,240,18066.20373183675
53,2010,233,239,586618.1078957313
53,2010,233,240,2983.4862470965895
53,2011,224,239,291.7924303860641
53,2011,224,240,139669.2058728027
53,2011,225,239,2567.495820281658
53,2011,225,240,5915.015540636516
53,2011,232,239,104.08766838979693
53,2011,233,239,317303.97094950866
53,2012,224,239,22069.66686889758
53,2012,224,240,56698.92189139147
53,2012,225,239,7999.077859619726
53,2012,225,240,3743.2447120343463
53,2012,232,239,172.79291781310934
53,2012,232,240,249.67768730860186
