country,flow,value
Argentina,Industry,5.496134410958905
Argentina,Electricity output in GWh,680.0
Argentina,Production,8.613814356164385
Argentina,Imports,14.59376893150685
Argentina,Exports,-0.42315186301369867
Argentina,Total Consumption,5.496134410958905
Argentina,Electricity,-5.667857232876712
Austria,Industry,18.457261315068493
Austria,Transport,0.28960528767123284
Austria,Residential,19.480770301369862
Austria,Commercial,2.329132602739726
Austria,Other,0.11197830136986302
Austria,Electricity output in GWh,2377.0
Austria,Production,16.183053506849316
Austria,Imports,59.10658964383562
Austria,Exports,-0.22172747945205482
Austria,Total Consumption,40.66876789041096
Austria,Electricity,-12.92160515068493
Belgium,Industry,57.891978520547944
Belgium,Transport,0.06691386301369863
Belgium,Residential,25.214175808219178
Belgium,Commercial,0.0030123287671232875
Belgium,Electricity output in GWh,14645.0
Belgium,Production,90.86294106849314
Belgium,Imports,156.2515214520548
Belgium,Exports,-16.82929843835616
Belgium,Total Consumption,83.17610060273972
Belgium,Electricity,-72.91767523287672
Brazil,Industry,39.33275991780822
Brazil,Transport,0.32814301369863014
Brazil,Other,1.8372193150684932
Brazil,Electricity output in GWh,3040.0
Brazil,Production,46.8792258630137
Brazil,Imports,67.747434630137
Brazil,Total Consumption,41.49810216438356
Brazil,Electricity,-18.597776410958907
Andean,Industry,27.638477917808217
Andean,Transport,0.07832054794520547
Andean,Residential,3.263336082191781
Andean,Electricity output in GWh,1575.0
Andean,Production,61.531393808219185
Andean,Imports,4.982552438356165
Andean,Exports,-18.869086821917808
Andean,Total Consumption,30.9801345479452
Andean,Electricity,-9.495944712328768
Canada,Industry,85.2653915890411
Canada,Residential,1.915298876712329
Canada,Commercial,0.4842418904109589
Canada,Other,2.475290794520548
Canada,Electricity output in GWh,52699.0
Canada,Production,375.157372630137
Canada,Imports,239.82862326027396
Canada,Exports,-189.5398830410959
Canada,Total Consumption,90.14026331506848
Canada,Electricity,-264.32622630136984
Central America,Industry,0.022933863013698628
Central America,Imports,0.039441424657534245
Central America,Total Consumption,0.022933863013698628
Chile,Industry,7.681940410958904
Chile,Transport,1.118116191780822
Chile,Residential,0.8998227671232877
Chile,Commercial,0.34137717808219176
Chile,Other,0.5045249041095891
Chile,Electricity output in GWh,1615.0
Chile,Production,13.051275863013698
Chile,Imports,5.086076136986302
Chile,Exports,-0.5727039452054795
Chile,Total Consumption,10.545761369863014
Chile,Electricity,-8.01972287671233
China,Industry,2685.4128556712326
China,Transport,203.77098767123286
China,Residential,1219.8686611780822
China,Commercial,48.52472049315069
China,Other,278.2502742191781
China,Electricity output in GWh,163493.0
China,Production,6353.067179205479
China,Imports,24.356063753424657
China,Exports,-63.565217780821925
China,Total Consumption,4435.8275193150685
China,Electricity,-1157.4552575068492
Colombia,Industry,23.945925150684932
Colombia,Transport,0.07832054794520547
Colombia,Residential,3.263336082191781
Colombia,Electricity output in GWh,1575.0
Colombia,Production,60.34554038356165
Colombia,Exports,-18.869086821917808
Colombia,Total Consumption,27.28758178082192
Colombia,Electricity,-9.495944712328768
Costa Rica,Industry,0.012370630136986301
Costa Rica,Imports,0.012370630136986301
Costa Rica,Total Consumption,0.012370630136986301
Southern Cone,Industry,52.64148947945205
Southern Cone,Transport,1.4462592054794519
Southern Cone,Residential,1.029714383561644
Southern Cone,Commercial,0.34137717808219176
Southern Cone,Other,2.341744219178082
Southern Cone,Electricity output in GWh,5335.0
Southern Cone,Production,68.54431608219178
Southern Cone,Imports,87.5150589589041
Southern Cone,Exports,-0.9958558082191781
Southern Cone,Total Consumption,57.800544301369875
Southern Cone,Electricity,-32.28535652054794
Cuba,Industry,1.361371780821918
Cuba,Imports,1.5855894520547944
Cuba,Total Consumption,1.361371780821918
Denmark,Industry,9.89031879452055
Denmark,Residential,3.049259917808219
Denmark,Commercial,0.1864430684931507
Denmark,Electricity output in GWh,13956.0
Denmark,Imports,92.96255430136986
Denmark,Exports,-0.7621191780821919
Denmark,Total Consumption,13.126021780821917
Denmark,Electricity,-74.88707553424658
El Salvador,Industry,0.005281616438356165
El Salvador,Imports,0.013535397260273974
El Salvador,Total Consumption,0.005281616438356165
Finland,Industry,14.642207178082193
Finland,Residential,1.1091595342465754
Finland,Electricity output in GWh,10782.0
Finland,Imports,77.84921890410959
Finland,Exports,-0.027713424657534246
Finland,Total Consumption,15.751386794520549
Finland,Electricity,-51.9247761369863
France,Industry,101.66242084931507
France,Transport,0.47966315068493154
France,Residential,75.49195115068494
France,Commercial,0.092358
France,Electricity output in GWh,71613.0
France,Production,274.23393627397263
France,Imports,388.1476588767124
France,Exports,-28.338382465753423
France,Total Consumption,177.72639315068494
France,Electricity,-337.180461890411
Germany,Industry,486.7214587123288
Germany,Transport,5.423416794520548
Germany,Residential,266.8454569315069
Germany,Commercial,158.13318265753423
Germany,Other,65.68876898630137
Germany,Electricity output in GWh,289628.0
Germany,Production,2812.793214109589
Germany,Imports,302.4316229041096
Germany,Exports,-403.6809530684931
Germany,Total Consumption,982.8123443287672
Germany,Electricity,-1596.091554739726
Honduras,Industry,0.005281616438356165
Honduras,Imports,0.013535397260273974
Honduras,Total Consumption,0.005281616438356165
India,Industry,290.28824284931505
India,Transport,105.62652501369863
India,Residential,40.758173808219176
India,Commercial,79.78709016438356
India,Other,55.24006484931507
India,Electricity output in GWh,56271.0
India,Production,961.4555157534247
India,Imports,12.666440821917808
India,Exports,-0.8368249315068493
India,Total Consumption,571.7000966849315
India,Electricity,-292.0520215890411
Israel,Industry,0.018817013698630137
Israel,Imports,0.013535397260273974
Israel,Total Consumption,0.018817013698630137
