product,flow,value
Coal and coal products,Industry,47.86375029452054
Coal and coal products,Residential,1.1633362671232879
Coal and coal products,Commercial,0.0012551369863013698
Coal and coal products,Other,3.094936863013698
Gas,Industry,329.91000056849316
Combustible renewables and waste,Industry,5.75697195890411
Gas,Transport,6.749047294520548
Gas,Residential,309.2234051027397
Solar/Wind/Other,Residential,0.23498674657534246
Combustible renewables and waste,Residential,22.96846965068493
Gas,Commercial,113.94645155479452
Gas,Other,21.665170547945205
Geothermal,Other,4.317741520547944
Combustible renewables and waste,Other,2.4148885821917805
Oil Products,Industry,128.14042923287673
Oil Products,Transport,785.8194980273972
Oil Products,Residential,125.0812386712329
Oil Products,Commercial,18.696540630136987
Oil Products,Other,214.70683055479452
Electricity,Industry,242.65571389041094
Electricity,Transport,14.825587712328765
Electricity,Residential,106.36108138356164
Electricity,Commercial,100.41133042465755
Electricity,Other,8.480769835616439
Coal and coal products,Electricity output in GWh,33998.0
Gas,Electricity output in GWh,97986.25
Hydro,Electricity output in GWh,43975.25
Geothermal,Electricity output in GWh,4569.25
Solar/Wind/Other,Electricity output in GWh,1664.25
Combustible renewables and waste,Electricity output in GWh,2457.25
Oil Products,Electricity output in GWh,85007.25
Coal and coal products,Production,1.1247031506849314
"Crude, NGL and feedstocks",Production,98.89898574657536
Gas,Production,262.97622104109587
Hydro,Production,75.94826875342466
Geothermal,Production,83.20245345890412
Solar/Wind/Other,Production,1.7997108013698633
Combustible renewables and waste,Production,36.83617195890411
Coal and coal products,Imports,260.6958781232877
"Crude, NGL and feedstocks",Imports,1804.3904189657535
Gas,Imports,908.4495445342465
Combustible renewables and waste,Imports,10.332453349315067
Coal and coal products,Exports,-1.604270910958904
"Crude, NGL and feedstocks",Exports,-9.019951582191782
Gas,Exports,-0.8842791506849315
Combustible renewables and waste,Exports,-0.032728952054794515
Coal and coal products,Total Consumption,52.12327856164383
Gas,Total Consumption,781.4940650273974
Geothermal,Total Consumption,4.317741520547944
Solar/Wind/Other,Total Consumption,0.23498674657534246
Combustible renewables and waste,Total Consumption,31.140335212328768
Oil Products,Imports,360.832539390411
Electricity,Imports,81.09191049315069
Oil Products,Exports,-426.6652223835616
Electricity,Exports,-1.0720777671232877
Oil Products,Total Consumption,1272.4445521780822
Electricity,Total Consumption,472.73448324657534
Electricity,Production,1038.7004815890411
Coal and coal products,Electricity,-151.07487965068492
Gas,Electricity,-358.59641745890406
Hydro,Electricity,-75.94826875342467
Geothermal,Electricity,-78.88471193835616
Solar/Wind/Other,Electricity,-1.5647240547945205
Combustible renewables and waste,Electricity,-11.254507102739725
Oil Products,Electricity,-361.37697263013695
"Crude, NGL and feedstocks",Oil Products,-1938.27976719863
All products,Heat and Waste,606.2325299726028
All products,Industry,754.3268810068494
All products,Transport,807.3941480958905
All products,Residential,565.0325228424657
All products,Commercial,233.05557272602738
All products,Other,254.68031280136984
All products,Total Consumption,2614.489442493151
All primary,Production,560.7865149109589
All primary,Imports,2983.8682949726026
All primary,Exports,-11.541230595890413
All primary,Total Consumption,869.3104070684933
All primary,Oil Products,-1938.27976719863
All primary,Electricity,-1038.7004815890411
Oil Products,Production,1938.2388196095887
All products,Hydrocarbon Heat and Waste,0.040947589041252286
All products,Electricity Heat and Waste,606.1915823835616
