country,flow,value
Argentina,Production,533.3594572876713
Argentina,Oil Products,-501.05508293150683
Austria,Production,26.11361701369863
Austria,Imports,120.13659136986301
Austria,Oil Products,-150.17613630136987
Belgium,Imports,471.88690430136984
Belgium,Exports,-2.6799484109589042
Belgium,Oil Products,-474.19547273972603
Bolivia,Production,27.373694219178084
Bolivia,Exports,-2.8891044383561644
Bolivia,Oil Products,-24.775580739726028
Brazil,Production,346.55410605479454
Brazil,Imports,750.8473852328766
Brazil,Exports,-1.0436313424657535
Brazil,Oil Products,-1069.6665786849317
Andean,Industry,4.437602082191781
Andean,Commercial,0.020262931506849314
Andean,Production,2696.51698230137
Andean,Imports,53.94924180821918
Andean,Exports,-1326.1752495342464
Andean,Total Consumption,4.45786501369863
Andean,Electricity,-0.10131465753424657
Andean,Oil Products,-1421.1229284931508
Canada,Production,1593.5559772054792
Canada,Imports,255.44710610958904
Canada,Exports,-396.06146827397265
Canada,Oil Products,-1485.3657194246575
Central America,Industry,0.14254339726027399
Central America,Production,7.106786438356164
Central America,Imports,84.47363109589041
Central America,Exports,-6.149709342465753
Central America,Total Consumption,0.14254339726027399
Central America,Electricity,-0.814533698630137
Central America,Oil Products,-83.58256416438357
Chile,Production,42.747636219178084
Chile,Imports,38.71922887671233
Chile,Oil Products,-76.57267430136986
China,Industry,73.70007742465754
China,Other,3.9252250410958904
China,Production,2168.4384586575343
China,Imports,7.564218602739726
China,Exports,-310.623871890411
China,Total Consumption,77.62530246575344
China,Electricity,-80.87588635616439
China,Oil Products,-1643.8901031780822
Colombia,Industry,4.437602082191781
Colombia,Commercial,0.020262931506849314
Colombia,Production,162.37755389041095
Colombia,Imports,39.59394890410959
Colombia,Total Consumption,4.45786501369863
Colombia,Electricity,-0.10131465753424657
Colombia,Oil Products,-192.6224593150685
Costa Rica,Imports,6.976834575342466
Costa Rica,Oil Products,-6.633047534246575
Southern Cone,Production,922.6611995616438
Southern Cone,Imports,818.1933969315068
Southern Cone,Exports,-1.0436313424657535
Southern Cone,Oil Products,-1677.0627110136988
Cuba,Industry,19.184196493150683
Cuba,Production,19.46572873972603
Cuba,Imports,135.9739098630137
Cuba,Total Consumption,19.184196493150683
Cuba,Oil Products,-130.4445795890411
Denmark,Production,44.07567156164384
