country,flow,value
Argentina,Industry,28.60736334246575
Argentina,Transport,0.31772035616438354
Argentina,Residential,5.893721643835616
Argentina,Commercial,2.8083137808219183
Argentina,Other,0.4431135616438357
Argentina,Electricity output in GWh,1477.0
Argentina,Production,54.273127397260275
Argentina,Exports,-2.9654167671232874
Argentina,Total Consumption,38.070232684931504
Argentina,Electricity,-9.497732027397262
Austria,Industry,27.518908547945205
Austria,Transport,6.248895287671233
Austria,Residential,29.545884493150684
Austria,Commercial,1.6111340000000003
Austria,Other,3.7591854794520545
Austria,Electricity output in GWh,4597.0
Austria,Production,96.36487923287673
Austria,Imports,14.069583561643835
Austria,Exports,-8.935892547945206
Austria,Total Consumption,68.68402789041096
Austria,Electricity,-25.395678657534248
Belgium,Industry,10.56813293150685
Belgium,Transport,1.8069353698630137
Belgium,Residential,4.010574356164383
Belgium,Commercial,0.15872964383561644
Belgium,Other,0.30980797260273973
Belgium,Electricity output in GWh,3641.0
Belgium,Production,33.205361890410956
Belgium,Imports,9.068615753424657
Belgium,Exports,-0.839576191780822
Belgium,Total Consumption,16.854220438356162
Belgium,Electricity,-24.548029424657535
Bolivia,Industry,9.686685369863014
Bolivia,Residential,5.039786684931507
Bolivia,Electricity output in GWh,62.0
Bolivia,Production,15.877844356164385
Bolivia,Total Consumption,14.72647205479452
Bolivia,Electricity,-0.7150264383561643
Brazil,Industry,660.2219160821918
Brazil,Transport,179.5581099452055
Brazil,Residential,167.243569369863
Brazil,Commercial,3.0197591780821917
Brazil,Other,47.446768684931506
Brazil,Electricity output in GWh,17854.0
Brazil,Production,1505.9798884657534
Brazil,Imports,0.19459643835616436
Brazil,Exports,-37.420513534246574
Brazil,Total Consumption,1057.4901433424657
Brazil,Electricity,-65.11455887671232
Andean,Industry,52.69773969863014
Andean,Transport,2.8151818904109587
Andean,Residential,98.01457104109589
Andean,Commercial,1.507048
Andean,Other,15.435192684931506
Andean,Electricity output in GWh,1856.0
Andean,Production,186.3840268493151
Andean,Total Consumption,170.46977347945207
Andean,Electricity,-13.033061315068492
Canada,Industry,151.85402350684933
Canada,Transport,13.29662
Canada,Residential,39.55432673972603
Canada,Commercial,0.09304079452054795
Canada,Other,0.00576358904109589
Canada,Electricity output in GWh,8455.0
Canada,Production,246.15529687671233
Canada,Imports,6.010579917808219
Canada,Exports,-7.297547178082192
Canada,Total Consumption,204.80377463013699
Canada,Electricity,-38.95680120547945
Central America,Industry,21.665411534246577
Central America,Residential,159.71445443835617
Central America,Commercial,5.079127698630137
Central America,Other,0.4349601917808219
Central America,Electricity output in GWh,2113.0
Central America,Production,213.91950320547943
Central America,Total Consumption,186.89397394520552
Central America,Electricity,-24.057742794520546
Chile,Industry,29.140625863013696
Chile,Residential,55.962099972602736
Chile,Other,0.0014459178082191781
Chile,Electricity output in GWh,2696.0
Chile,Production,95.00521443835618
Chile,Total Consumption,85.10417175342465
Chile,Electricity,-9.901544739726027
China,Transport,18.733411534246574
China,Residential,4049.793671780822
China,Other,0.0591018904109589
China,Electricity output in GWh,2388.0
China,Production,4094.6536533424655
China,Imports,0.0591018904109589
China,Total Consumption,4068.5861852054795
China,Electricity,-16.48928684931507
Colombia,Industry,35.4330191780822
Colombia,Transport,2.8151818904109587
Colombia,Residential,35.25806312328767
Colombia,Other,13.602311123287672
Colombia,Electricity output in GWh,585.0
Colombia,Production,90.61679364383563
Colombia,Total Consumption,87.10859539726027
Colombia,Electricity,-2.8855298082191783
Costa Rica,Industry,9.081006465753426
Costa Rica,Residential,6.9290188767123295
Costa Rica,Commercial,0.46660972602739725
Costa Rica,Electricity output in GWh,79.0
Costa Rica,Production,16.92711879452055
Costa Rica,Total Consumption,16.476635068493152
Costa Rica,Electricity,-0.29301926027397257
Croatia,Industry,1.3662718356164385
Croatia,Transport,0.10591347945205479
Croatia,Residential,5.092964328767123
Croatia,Commercial,0.0431566301369863
Croatia,Electricity output in GWh,8.0
Croatia,Production,7.479371342465753
Croatia,Imports,0.06781756164383561
Croatia,Exports,-0.895726
Croatia,Total Consumption,6.608306273972603
Croatia,Electricity,-0.0431566301369863
Southern Cone,Industry,743.2235827671233
Southern Cone,Transport,180.08151210958903
Southern Cone,Residential,253.19312106849313
Southern Cone,Commercial,5.962824465753425
Southern Cone,Other,47.89132816438356
Southern Cone,Electricity output in GWh,22164.0
Southern Cone,Production,1719.4844735068496
Southern Cone,Imports,0.19459643835616436
Southern Cone,Exports,-46.607614219178075
Southern Cone,Total Consumption,1230.3523886575342
Southern Cone,Electricity,-85.36505950684933
Cuba,Industry,13.21476498630137
Cuba,Residential,6.209132547945206
