product,flow,value
Combustible renewables and waste,Industry,1.7307435342465756
Combustible renewables and waste,Residential,18.425350712328765
Combustible renewables and waste,Other,0.06263635616438357
Oil Products,Industry,1.4900986301369865
Oil Products,Transport,6.314905452054794
Oil Products,Residential,0.4562874794520548
Oil Products,Commercial,0.4953875068493151
Oil Products,Other,0.5133409863013699
Electricity,Industry,0.345413698630137
Electricity,Residential,0.7391853150684932
Electricity,Commercial,0.4680355616438357
Electricity,Other,0.3885904109589041
Hydro,Electricity output in GWh,483.0
Geothermal,Electricity output in GWh,406.0
Combustible renewables and waste,Electricity output in GWh,100.0
Oil Products,Electricity output in GWh,746.0
Hydro,Production,0.8341740821917807
Geothermal,Production,7.009287397260273
Combustible renewables and waste,Production,22.45456134246575
"Crude, NGL and feedstocks",Imports,13.20544684931507
Combustible renewables and waste,Total Consumption,20.218730602739726
Oil Products,Imports,2.085435205479452
Oil Products,Exports,-0.35029367123287675
Electricity,Exports,-0.08289928767123288
Oil Products,Total Consumption,9.26999997260274
Electricity,Total Consumption,1.94122498630137
Electricity,Production,13.423820602739724
Hydro,Electricity,-0.8341740821917807
Geothermal,Electricity,-7.009287397260273
Combustible renewables and waste,Electricity,-1.37681498630137
Oil Products,Electricity,-4.203544136986301
"Crude, NGL and feedstocks",Oil Products,-12.821214273972604
All products,Heat and Waste,11.43622583561644
All products,Industry,3.5662357808219176
All products,Transport,6.314885369863013
All products,Residential,19.620843589041097
All products,Commercial,0.9634029863013699
All products,Other,0.9645275890410958
All products,Total Consumption,31.429955561643837
All primary,Production,30.298022821917804
All primary,Imports,13.20544684931507
All primary,Total Consumption,20.218730602739726
All primary,Oil Products,-12.821214273972604
All primary,Electricity,-13.423820602739724
Oil Products,Production,12.478993643835615
All products,Hydrocarbon Heat and Waste,0.342220630136989
All products,Electricity Heat and Waste,11.094005205479451
