flow,period,value
Residential,1984-1987,4.199291732876713
Production,1984-1987,4.199291732876713
Total Consumption,1984-1987,4.199291732876713
Residential,1985,4.635451835616438
Production,1985,4.635451835616438
Total Consumption,1985,4.635451835616438
Residential,1986,5.92021005479452
Production,1986,5.92021005479452
Total Consumption,1986,5.92021005479452
Residential,1987,6.24150504109589
Production,1987,6.24150504109589
Total Consumption,1987,6.24150504109589
Residential,1988,6.554184767123287
Production,1988,6.554184767123287
Total Consumption,1988,6.554184767123287
Residential,1989,6.8476859999999995
Production,1989,6.8476859999999995
Total Consumption,1989,6.8476859999999995
Residential,1990,7.191513205479451
Production,1990,7.191513205479451
Total Consumption,1990,7.191513205479451
Residential,1991,7.613058493150686
Production,1991,7.613058493150686
Total Consumption,1991,7.613058493150686
Residential,1992,7.99287298630137
Production,1992,7.99287298630137
Total Consumption,1992,7.99287298630137
Residential,1993,8.409136657534246
Production,1993,8.409136657534246
Total Consumption,1993,8.409136657534246
Residential,1994,8.830661863013699
Production,1994,8.830661863013699
Total Consumption,1994,8.830661863013699
Residential,1995,9.272831561643835
Production,1995,9.272831561643835
Total Consumption,1995,9.272831561643835
Residential,1996,9.733677698630137
Production,1996,9.733677698630137
Total Consumption,1996,9.733677698630137
Residential,1997,10.25880693150685
Production,1997,10.25880693150685
Total Consumption,1997,10.25880693150685
Residential,1998,10.771947095890411
Production,1998,10.771947095890411
Total Consumption,1998,10.771947095890411
Residential,1999-2002,12.132093863013697
Electricity output in GWh,1999-2002,5.25
Production,1999-2002,12.14116097260274
Total Consumption,1999-2002,12.132093863013697
Electricity,1999-2002,-0.009067109589041096
Residential,1999,10.81030408219178
Production,1999,10.81030408219178
Total Consumption,1999,10.81030408219178
Residential,2000,11.964608383561645
Production,2000,11.964608383561645
Total Consumption,2000,11.964608383561645
Residential,2001,12.562615890410958
Electricity output in GWh,2001,10.0
Production,2001,12.579886575342465
Total Consumption,2001,12.562615890410958
Electricity,2001,-0.01727068493150685
Residential,2002,13.19084709589041
Electricity output in GWh,2002,11.0
Production,2002,13.209844849315067
Total Consumption,2002,13.19084709589041
Electricity,2002,-0.018997753424657534
Residential,2003,13.85072783561644
Electricity output in GWh,2003,12.0
Production,2003,13.871452657534249
Total Consumption,2003,13.85072783561644
Electricity,2003,-0.02072482191780822
Residential,2004,14.541294164383563
Electricity output in GWh,2004,11.0
Production,2004,14.56029191780822
Total Consumption,2004,14.541294164383563
Electricity,2004,-0.018997753424657534
Residential,2005-2008,16.41398867123288
Electricity output in GWh,2005-2008,65.0
Production,2005-2008,16.431259356164382
Total Consumption,2005-2008,16.41398867123288
Electricity,2005-2008,-0.01727068493150685
Residential,2005,14.541294164383563
Electricity output in GWh,2005,11.0
Production,2005,14.56029191780822
Total Consumption,2005,14.541294164383563
Electricity,2005,-0.018997753424657534
Residential,2006,14.771496328767123
Electricity output in GWh,2006,10.0
Production,2006,14.788767013698632
Total Consumption,2006,14.771496328767123
Electricity,2006,-0.01727068493150685
Residential,2007,15.004550164383563
Electricity output in GWh,2007,10.0
Production,2007,15.021820849315068
Total Consumption,2007,15.004550164383563
Electricity,2007,-0.01727068493150685
Residential,2008,21.338614027397263
Electricity output in GWh,2008,229.0
Production,2008,21.354157643835617
Total Consumption,2008,21.338614027397263
Electricity,2008,-0.015543616438356165
Residential,2009,20.872486273972605
Electricity output in GWh,2009,301.0
Production,2009,20.929479534246575
Total Consumption,2009,20.872486273972605
Electricity,2009,-0.056993260273972605
Residential,2010,22.529849479452057
Electricity output in GWh,2010,110.0
Production,2010,22.664560821917807
Total Consumption,2010,22.529849479452057
Electricity,2010,-0.13471134246575342
Residential,2011,22.093463452054795
Electricity output in GWh,2011,279.0
Production,2011,22.43715008219178
Total Consumption,2011,22.093463452054795
Electricity,2011,-0.3436866301369863
Residential,2012,22.093463452054795
Electricity output in GWh,2012,375.0
Production,2012,22.741114136986305
Total Consumption,2012,22.093463452054795
Electricity,2012,-0.6476506849315069
Residential,2013,22.093463452054795
Electricity output in GWh,2013,495.0
Production,2013,22.948362356164385
Total Consumption,2013,22.093463452054795
Electricity,2013,-0.8548989041095891
Residential,2014,22.093463452054795
Electricity output in GWh,2014,846.0
Production,2014,23.55456339726027
Total Consumption,2014,22.093463452054795
Electricity,2014,-1.4610999452054791
Industry,2015,0.7984679452054794
Residential,2015,10.64342106849315
Commercial,2015,1.1974609315068494
Other,2015,0.6646803835616438
Electricity output in GWh,2015,48426.0
Production,2015,96.9390491780822
Total Consumption,2015,13.304030328767125
Electricity,2015,-83.63501884931507
Residential,2016,7.620268
Electricity output in GWh,2016,1544.0
Production,2016,10.28637978082192
Total Consumption,2016,7.620268
Electricity,2016,15.0
