flow,period,value
Electricity output in GWh,1996,10.0
Production,1996,0.01727068493150685
Electricity,1996,-0.01727068493150685
Electricity output in GWh,1997,15.0
Production,1997,0.025906027397260275
Electricity,1997,-0.025906027397260275
Electricity output in GWh,1998,33.0
Production,1998,0.056993260273972605
Electricity,1998,-0.056993260273972605
Electricity output in GWh,1999-2002,48.0
Production,1999-2002,0.08289928767123288
Electricity,1999-2002,-0.08289928767123288
Electricity output in GWh,1999,35.0
Production,1999,0.06044739726027397
Electricity,1999,-0.06044739726027397
Electricity output in GWh,2000,35.0
Production,2000,0.06044739726027397
Electricity,2000,-0.06044739726027397
Electricity output in GWh,2001,49.0
Production,2001,0.08462635616438358
Electricity,2001,-0.08462635616438358
Electricity output in GWh,2002,73.0
Production,2002,0.126076
Electricity,2002,-0.126076
Electricity output in GWh,2003,78.0
Production,2003,0.13471134246575342
Electricity,2003,-0.13471134246575342
Electricity output in GWh,2004,72.0
Production,2004,0.12434893150684932
Electricity,2004,-0.12434893150684932
Electricity output in GWh,2005-2008,62.0
Production,2005-2008,0.10707824657534248
Electricity,2005-2008,-0.10707824657534248
Electricity output in GWh,2005,75.0
Production,2005,0.12953013698630136
Electricity,2005,-0.12953013698630136
Electricity output in GWh,2006,70.0
Production,2006,0.12089479452054794
Electricity,2006,-0.12089479452054794
Electricity output in GWh,2007,61.0
Production,2007,0.10535117808219178
Electricity,2007,-0.10535117808219178
Electricity output in GWh,2008,42.0
Production,2008,0.07253687671232877
Electricity,2008,-0.07253687671232877
Electricity output in GWh,2009,36.0
Production,2009,0.06217446575342466
Electricity,2009,-0.06217446575342466
Electricity output in GWh,2010,25.0
Production,2010,0.043176712328767124
Electricity,2010,-0.043176712328767124
Electricity output in GWh,2011,28.0
Production,2011,0.04835791780821918
Electricity,2011,-0.04835791780821918
Electricity output in GWh,2012,377.0
Production,2012,0.6511048219178082
Electricity,2012,-0.6511048219178082
Electricity output in GWh,2013,489.0
Production,2013,0.844536493150685
Electricity,2013,-0.844536493150685
Electricity output in GWh,2014,746.0
Production,2014,1.288393095890411
Electricity,2014,-1.288393095890411
Electricity output in GWh,2015,614.0
Production,2015,1.0604200547945206
Electricity,2015,-1.0604200547945206
Electricity output in GWh,2016,568.0
Production,2016,0.9807941643835616
Electricity,2016,-0.9807941643835616
