product,flow,value
Coal and coal products,Industry,4.517147643835616
Coal and coal products,Residential,2.0276386575342467
Coal and coal products,Other,0.013455068493150686
Gas,Industry,7.09495802739726
Combustible renewables and waste,Industry,2.450569616438356
Gas,Residential,5.286697232876712
Combustible renewables and waste,Residential,3.500808
Gas,Commercial,1.7607864931506851
Gas,Other,0.07336024657534246
Combustible renewables and waste,Other,0.4603842465753425
Oil Products,Industry,42.80920821917808
Oil Products,Transport,70.68222605479453
Oil Products,Residential,79.11773063013699
Oil Products,Commercial,31.079039342465755
Oil Products,Other,18.15275504109589
Electricity,Industry,20.550387999999998
Electricity,Transport,3.6061190136986307
Electricity,Residential,17.400215068493154
Electricity,Commercial,18.671337479452053
Electricity,Other,0.6545589589041096
Heat,Industry,0.5462155342465753
Heat,Residential,1.0358595342465753
Heat,Commercial,2.218459643835616
Coal and coal products,Electricity output in GWh,65.0
Gas,Electricity output in GWh,294.0
Nuclear,Electricity output in GWh,14346.0
Hydro,Electricity output in GWh,32805.0
Combustible renewables and waste,Electricity output in GWh,173.0
Oil Products,Electricity output in GWh,492.0
Nuclear,Production,75.13840416438356
Hydro,Production,56.65648191780822
Combustible renewables and waste,Production,9.375451561643835
Coal and coal products,Imports,10.171469479452055
"Crude, NGL and feedstocks",Imports,95.63101569863014
Gas,Imports,17.396439616438357
Combustible renewables and waste,Imports,0.10551183561643836
Coal and coal products,Total Consumption,6.558221287671233
Gas,Total Consumption,14.215801999999998
Combustible renewables and waste,Total Consumption,6.411761863013698
Oil Products,Imports,174.47888183561645
Electricity,Imports,14.657630301369862
Oil Products,Exports,-0.9763760821917808
Electricity,Exports,-28.78677764383562
Oil Products,Total Consumption,241.84095928767124
Electricity,Total Consumption,60.88261852054795
Electricity,Production,139.6510997534247
Coal and coal products,Electricity,-0.3094665753424658
Gas,Electricity,-2.0887688493150685
Nuclear,Electricity,-75.13840416438357
Hydro,Electricity,-56.65648191780822
Combustible renewables and waste,Electricity,-3.0692015342465755
Oil Products,Electricity,-2.388776712328767
"Crude, NGL and feedstocks",Oil Products,-95.34165139726028
All products,Heat and Waste,64.09594994520555
All products,Industry,77.9684870410959
All products,Transport,74.28836515068494
All products,Residential,108.36894912328766
All products,Commercial,53.72962295890411
All products,Other,19.354493479452056
All products,Total Consumption,329.9093629589041
All primary,Production,141.17033764383564
All primary,Imports,123.30443663013699
All primary,Total Consumption,27.18578515068493
All primary,Oil Products,-95.34165139726028
All primary,Electricity,-139.6510997534247
Oil Products,Production,93.21844158904108
All products,Hydrocarbon Heat and Waste,2.123209808219201
All products,Electricity Heat and Waste,61.972740136986346
