product,flow,value
Coal and coal products,Industry,46.03095408219177
"Crude, NGL and feedstocks",Industry,2.1883966027397257
Coal and coal products,Residential,1.2531287671232876
Coal and coal products,Other,0.09840273972602741
Gas,Industry,188.1978504109589
Combustible renewables and waste,Industry,52.69773969863014
Gas,Transport,11.74292106849315
Combustible renewables and waste,Transport,2.8151818904109587
Gas,Residential,48.47351090410959
Solar/Wind/Other,Residential,0.07625208219178083
Combustible renewables and waste,Residential,98.01457104109589
Gas,Commercial,12.457606109589042
Solar/Wind/Other,Commercial,0.06426301369863015
Combustible renewables and waste,Commercial,1.507048
Gas,Other,0.4402016438356165
Solar/Wind/Other,Other,0.000481972602739726
Combustible renewables and waste,Other,15.435192684931506
Oil Products,Industry,103.91005991780821
Oil Products,Transport,623.0554824383562
Oil Products,Residential,72.81923232876711
Oil Products,Commercial,42.63248493150685
Oil Products,Other,91.8776942191781
Electricity,Industry,112.97618547945207
Electricity,Transport,0.6044739726027397
Electricity,Residential,89.14436734246577
Electricity,Commercial,68.64751846575342
Electricity,Other,5.7960418630136985
Coal and coal products,Electricity output in GWh,4338.0
Gas,Electricity output in GWh,37613.0
Hydro,Electricity output in GWh,158409.0
Solar/Wind/Other,Electricity output in GWh,51.0
Combustible renewables and waste,Electricity output in GWh,1856.0
Oil Products,Electricity output in GWh,19570.0
Coal and coal products,Production,1003.4113312328767
"Crude, NGL and feedstocks",Production,4597.006427424658
Gas,Production,932.0645252054796
Hydro,Production,273.5831929315068
Solar/Wind/Other,Production,0.22955953424657535
Combustible renewables and waste,Production,186.3840268493151
Coal and coal products,Imports,17.486729150684933
"Crude, NGL and feedstocks",Imports,119.95717706849315
Gas,Imports,1.915298876712329
Coal and coal products,Exports,-936.3347422191781
"Crude, NGL and feedstocks",Exports,-2765.554175616438
Gas,Exports,-201.30280597260273
Coal and coal products,Total Consumption,47.38246550684931
"Crude, NGL and feedstocks",Total Consumption,2.1883966027397257
Gas,Total Consumption,261.3120901369863
Solar/Wind/Other,Total Consumption,0.1409970684931507
Combustible renewables and waste,Total Consumption,170.46977347945207
Oil Products,Imports,112.98490115068495
Electricity,Imports,1.5543616438356167
Oil Products,Exports,-716.0596671232877
Electricity,Exports,-2.447256054794521
Oil Products,Total Consumption,934.2949739178083
Electricity,Total Consumption,277.1685871232877
Electricity,Production,612.1136199178081
Coal and coal products,Electricity,-21.173437999999997
"Crude, NGL and feedstocks",Electricity,-3.7376372876712325
Gas,Electricity,-186.40856728767122
Hydro,Electricity,-273.58319293150686
Solar/Wind/Other,Electricity,-0.08808049315068495
Combustible renewables and waste,Electricity,-13.033061315068492
Oil Products,Electricity,-114.08964260273973
"Crude, NGL and feedstocks",Oil Products,-1764.2114908767123
All products,Heat and Waste,380.81647402739736
All products,Industry,506.00118619178085
All products,Transport,638.218059369863
All products,Residential,309.7810624657534
All products,Commercial,125.30894060273972
All products,Other,113.6479950410959
All products,Total Consumption,1692.9572838356166
All primary,Production,6992.679063178081
All primary,Imports,139.35920509589042
All primary,Exports,-3903.1917238082187
All primary,Total Consumption,481.4937227945205
All primary,Oil Products,-1764.2114908767123
All primary,Electricity,-612.1136199178081
Oil Products,Production,1698.4770349041096
All products,Hydrocarbon Heat and Waste,65.73445597260275
All products,Electricity Heat and Waste,315.0820180547946
