product,flow,value
Coal and coal products,Industry,2.0247267397260273
Coal and coal products,Residential,0.2538589863013699
Coal and coal products,Commercial,0.13035350684931507
Gas,Industry,9.75598901369863
Combustible renewables and waste,Industry,1.131772082191781
Gas,Residential,7.6421776712328775
Combustible renewables and waste,Residential,6.560410246575342
Gas,Commercial,2.008942136986301
Gas,Other,9.159126191780823
Oil Products,Industry,6.267511479452055
Oil Products,Transport,23.847743315068495
Oil Products,Residential,4.906179863013699
Oil Products,Commercial,1.8477624657534248
Oil Products,Other,9.525485616438356
Electricity,Industry,4.578458575342466
Electricity,Transport,0.23833545205479453
Electricity,Residential,8.459181479452054
Electricity,Commercial,4.348758465753424
Electricity,Other,0.11916772602739727
Heat,Industry,1.7758280547945204
Heat,Residential,3.0490590958904114
Heat,Commercial,0.3956392602739726
Heat,Other,0.012953013698630137
Coal and coal products,Electricity output in GWh,120.0
Gas,Electricity output in GWh,1318.0
Hydro,Electricity output in GWh,7228.0
Oil Products,Electricity output in GWh,1872.0
Coal and coal products,Production,0.7812575068493152
"Crude, NGL and feedstocks",Production,34.94371657534247
Gas,Production,29.283068849315068
Hydro,Production,12.48325106849315
Combustible renewables and waste,Production,7.7401386027397265
Coal and coal products,Imports,2.0013309863013697
"Crude, NGL and feedstocks",Imports,73.7026278630137
Gas,Imports,14.415178
"Crude, NGL and feedstocks",Exports,-2.257439178082192
Coal and coal products,Total Consumption,2.408959315068493
Gas,Total Consumption,28.56623501369863
Combustible renewables and waste,Total Consumption,7.6921823287671245
Oil Products,Imports,4.9455811232876705
Electricity,Imports,6.839191232876712
Oil Products,Exports,-32.097226547945205
Electricity,Exports,-2.815121643835617
Oil Products,Total Consumption,46.39468273972603
Electricity,Total Consumption,17.743901698630136
Electricity,Production,36.128244575342464
Coal and coal products,Electricity,-0.7402295890410959
Gas,Electricity,-7.947306493150684
Hydro,Electricity,-12.483251068493152
Combustible renewables and waste,Electricity,-0.04795627397260274
Oil Products,Electricity,-14.90950115068493
"Crude, NGL and feedstocks",Oil Products,-98.47352945205479
All products,Heat and Waste,21.516502082191764
All products,Industry,25.534285945205482
All products,Transport,24.08605868493151
All products,Residential,30.870867342465758
All products,Commercial,8.731455835616439
All products,Other,18.816712465753426
All products,Total Consumption,102.80596109589041
All primary,Production,85.23143260273972
All primary,Imports,90.11913684931507
All primary,Exports,-2.257439178082192
All primary,Total Consumption,38.66737665753425
All primary,Oil Products,-98.47352945205479
All primary,Electricity,-36.128244575342464
Oil Products,Production,98.18067084931508
All products,Hydrocarbon Heat and Waste,0.2928586027397131
All products,Electricity Heat and Waste,21.22364347945205
