country,flow,value
Argentina,Industry,81.20528952739726
Argentina,Transport,217.46942220547947
Argentina,Residential,21.45017060273973
Argentina,Commercial,3.0643416438356166
Argentina,Other,103.84407485616438
Argentina,Electricity output in GWh,2125.0
Argentina,Imports,17.54049419863014
Argentina,Exports,-133.53518371917806
Argentina,Total Consumption,427.0332938150685
Argentina,Electricity,-13.087393684931506
Argentina,Production,589.7847881575342
Austria,Industry,11.450428965753424
Austria,Transport,127.58698410958905
Austria,Residential,34.0741827739726
Austria,Commercial,11.37460865068493
Austria,Other,33.454009547945205
Austria,Electricity output in GWh,1906.25
Austria,Imports,93.61031543835617
Austria,Exports,-29.780620212328763
Austria,Total Consumption,217.94021906849318
Austria,Electricity,-10.39223301369863
Austria,Production,188.76887749315068
Belgium,Industry,31.160824068493152
Belgium,Transport,164.09605732876713
Belgium,Residential,73.57234966438357
Belgium,Commercial,20.187256787671235
Belgium,Other,131.92464716438357
Belgium,Electricity output in GWh,1117.0
Belgium,Imports,312.6623850547945
Belgium,Exports,-395.81784618493145
Belgium,Total Consumption,420.9411450547945
Belgium,Electricity,-4.38015697260274
Belgium,Production,802.9290183493151
Bolivia,Industry,1.538421404109589
Bolivia,Transport,23.026753191780827
Bolivia,Residential,6.468955945205479
Bolivia,Commercial,0.07941000684931507
Bolivia,Other,0.3812252671232877
Bolivia,Electricity output in GWh,50.5
Bolivia,Imports,5.693517253424656
Bolivia,Exports,-6.40166554109589
Bolivia,Total Consumption,31.4947658150685
Bolivia,Electricity,-0.3115350410958904
Bolivia,Production,31.734552205479456
Brazil,Industry,264.577359130137
Brazil,Transport,833.3597693972604
Brazil,Residential,126.79664443150685
Brazil,Commercial,28.11581153424657
Brazil,Other,341.84055959589045
Brazil,Electricity output in GWh,15240.75
Brazil,Imports,280.6449751780822
Brazil,Exports,-121.56433479452055
Brazil,Total Consumption,1594.6901390684932
Brazil,Electricity,-75.14172274657534
Brazil,Production,1709.9951760000001
Andean,Industry,143.69383071917807
Andean,Transport,509.1289122534247
Andean,Residential,78.17366679452054
Andean,Commercial,14.294087404109588
Andean,Other,108.73579052054795
Andean,Electricity output in GWh,50948.60514383562
Andean,Imports,67.83197061643835
Andean,Exports,-919.2492150958905
Andean,Total Consumption,854.0262826712329
Andean,Electricity,-83.88507226027397
Andean,Production,1795.2615114520547
Canada,Industry,125.94180577397259
Canada,Transport,940.5667829863013
Canada,Residential,61.63104666438356
Canada,Commercial,119.130548869863
Canada,Other,375.01406610958907
Canada,Electricity output in GWh,13502.5
Canada,Imports,170.00369593150688
Canada,Exports,-349.5004196369863
Canada,Total Consumption,1622.2842453835615
Canada,Electricity,-60.10842994520547
Canada,Production,1966.668053910959
Central America,Industry,30.46748137671233
Central America,Transport,106.51869144520546
Central America,Residential,12.309012952054793
Central America,Commercial,5.815451301369864
Central America,Other,10.434832363013701
Central America,Electricity output in GWh,50948.60514383562
Central America,Imports,155.47490293150682
Central America,Exports,-25.062720938356165
Central America,Total Consumption,165.54546943835615
Central America,Electricity,-44.679046034246575
Central America,Production,94.68275970547946
Chile,Industry,40.8067877739726
Chile,Transport,110.54677245205481
Chile,Residential,21.27074123972603
Chile,Commercial,3.0789012328767127
Chile,Other,6.31677309589041
Chile,Electricity output in GWh,1964.25
Chile,Imports,38.163298582191786
Chile,Exports,-16.827265116438355
Chile,Total Consumption,182.0199707739726
