country,flow,value
Argentina,Production,1692.2879845479451
Argentina,Imports,18.39637210958904
Argentina,Exports,-347.7248978356165
Argentina,Total Consumption,400.72676224657533
Argentina,Oil Products,-565.4141095890411
Argentina,Electricity,-311.47565805479456
Austria,Production,192.76478180821917
Austria,Imports,380.5824361643836
Austria,Exports,-26.30939830136986
Austria,Total Consumption,164.42965265753426
Austria,Oil Products,-185.92581147945208
Austria,Electricity,-161.40531473972604
Belgium,Production,275.0685320821918
Belgium,Imports,1222.265510931507
Belgium,Exports,-74.58499920547945
Belgium,Total Consumption,256.959837369863
Belgium,Oil Products,-940.4399639452055
Belgium,Electricity,-399.8651960547945
Bolivia,Production,161.62941191780823
Bolivia,Exports,-87.34189021917808
Bolivia,Total Consumption,21.76283024657534
Bolivia,Oil Products,-35.81235169863014
Bolivia,Electricity,-15.796551643835617
Brazil,Production,3577.62515490411
Brazil,Imports,664.2869533424657
Brazil,Exports,-259.2142039726027
Brazil,Total Consumption,1116.9268239726027
Brazil,Oil Products,-1776.612886931507
Brazil,Electricity,-797.9239989589041
Andean,Production,5903.823729342465
Andean,Imports,99.14228652054796
Andean,Exports,-3219.5452966027397
Andean,Total Consumption,492.5658384109589
Andean,Oil Products,-1614.8098042191782
Andean,Electricity,-499.5742421917808
Canada,Production,7755.392473315068
Canada,Imports,1340.0690335890413
Canada,Exports,-3729.800091835617
Canada,Total Consumption,1330.0425575342465
Canada,Oil Products,-2073.3143777260275
Canada,Electricity,-1790.6953030136988
Central America,Production,273.4944095616438
Central America,Imports,57.43394389041096
Central America,Exports,-25.067194246575344
Central America,Total Consumption,165.12236778082192
Central America,Oil Products,-49.33114098630137
Central America,Electricity,-143.70111553424658
Chile,Production,171.9568597808219
Chile,Imports,357.10034939726023
Chile,Exports,-0.8941796712328768
Chile,Total Consumption,160.18415682191784
Chile,Oil Products,-217.7466468219178
Chile,Electricity,-138.10846610958905
China,Production,26455.146213972603
China,Imports,2124.543145260274
China,Exports,-1611.2497135890414
China,Total Consumption,10295.737640383562
China,Oil Products,-4788.397808219178
China,Electricity,-9147.430202794521
Colombia,Production,1474.5246092602738
Colombia,Imports,1.2157758904109588
Colombia,Exports,-837.0198894246575
Colombia,Total Consumption,153.64475254794522
Colombia,Oil Products,-324.57440821917805
Colombia,Electricity,-112.4863004931507
Costa Rica,Production,28.589269287671236
Costa Rica,Imports,11.98918898630137
Costa Rica,Total Consumption,6.493215232876713
Costa Rica,Oil Products,-10.616932657534246
Costa Rica,Electricity,-23.849169150684933
Croatia,Production,75.25688909589041
Croatia,Imports,119.28743597260274
Croatia,Exports,-5.715431945205479
Croatia,Total Consumption,40.56715199999999
Croatia,Oil Products,-109.80145202739726
Croatia,Electricity,-46.23211739726028
Southern Cone,Production,5598.232976849316
Southern Cone,Imports,1075.8605290958903
Southern Cone,Exports,-607.833281479452
Southern Cone,Total Consumption,1729.732656958904
Southern Cone,Oil Products,-2593.426858191781
Southern Cone,Electricity,-1351.8875239452054
Cuba,Production,148.34917898630135
Cuba,Imports,47.291191945205476
Cuba,Total Consumption,64.4317643561644
Cuba,Oil Products,-50.768704602739724
Cuba,Electricity,-96.28635786301369
Denmark,Production,571.7667896438356
Denmark,Imports,191.0086945479452
Denmark,Exports,-331.13586273972595
Denmark,Total Consumption,55.80331008219177
Denmark,Oil Products,-170.16956479452057
Denmark,Electricity,-197.11050786301368
Dominican Republic,Production,30.936295123287668
Dominican Republic,Imports,60.927381726027406
Dominican Republic,Total Consumption,24.971422273972603
Dominican Republic,Oil Products,-42.225057424657535
Dominican Republic,Electricity,-59.8210738630137
Ecuador,Production,476.1297693698629
Ecuador,Exports,-265.566904109589
Ecuador,Total Consumption,12.941968493150686
Ecuador,Oil Products,-149.87018410958905
Ecuador,Electricity,-32.062142958904104
El Salvador,Production,48.091788602739726
El Salvador,Imports,20.470340383561645
El Salvador,Total Consumption,25.73466605479452
El Salvador,Oil Products,-19.757603315068494
El Salvador,Electricity,-31.500383808219176
Finland,Production,317.3819511506849
Finland,Imports,462.983042849315
Finland,Exports,-1.0912462191780823
Finland,Total Consumption,124.31750287671234
Finland,Oil Products,-268.2858119726027
Finland,Electricity,-371.2732357534248
France,Production,2728.13601169863
France,Imports,2730.31854430137
France,Exports,-26.508553397260272
France,Total Consumption,946.4445392876712
France,Oil Products,-1770.9160711780821
France,Electricity,-2705.4466292876714
Germany,Production,2728.3240412602745
Germany,Imports,4074.5307750410966
Germany,Exports,-146.56688446575342
Germany,Total Consumption,1512.147832438356
Germany,Oil Products,-2415.460864410959
Germany,Electricity,-2811.440176438356
Guatemala,Production,113.26820063013699
Guatemala,Imports,5.321298849315069
Guatemala,Exports,-25.067194246575344
Guatemala,Total Consumption,65.16315778082192
Guatemala,Oil Products,-2.1788776438356163
Guatemala,Electricity,-39.072213561643835
Haiti,Production,33.604555698630136
Haiti,Total Consumption,29.518552630136984
Haiti,Electricity,-1.5545022191780822
Honduras,Production,32.56467972602739
Honduras,Imports,2.0913996164383564
Honduras,Total Consumption,30.009140493150685
Honduras,Electricity,-14.722937589041095
India,Production,7959.596734273973
India,Imports,2163.8173455068495
India,Exports,-17.514924547945206
India,Total Consumption,3986.817063041097
India,Oil Products,-2542.299345068493
India,Electricity,-3310.222858958904
Israel,Production,14.832907671232878
Israel,Imports,383.7792600273973
Israel,Total Consumption,14.088842383561644
Israel,Oil Products,-228.17918479452052
Israel,Electricity,-204.38672775342465
Italy,Production,559.1589084931508
Italy,Imports,3182.2403761643836
Italy,Exports,-30.94189805479452
Italy,Total Consumption,932.0613723013697
Italy,Oil Products,-1980.1798796986302
Italy,Electricity,-1137.169894191781
Jamaica,Production,7.954194684931506
Jamaica,Imports,19.00638876712329
Jamaica,Total Consumption,6.74163194520548
Jamaica,Oil Products,-17.856663205479453
Jamaica,Electricity,-38.06924865753425
Japan,Production,1688.8091063013696
Japan,Imports,7795.485183534247
Japan,Exports,-37.53566482191781
Japan,Total Consumption,1169.3595791506848
Japan,Oil Products,-4224.45086339726
Japan,Electricity,-4231.245311506849
LAC,Production,17223.783253753423
LAC,Imports,1663.2496172054796
LAC,Exports,-6199.05000241096
LAC,Total Consumption,3017.044427232877
LAC,Oil Products,-5870.375714328767
LAC,Electricity,-3162.299643342466
Mexico,Production,4753.095323287671
Mexico,Imports,261.1341619178082
Mexico,Exports,-2048.934797726027
Mexico,Total Consumption,407.3107489863014
Mexico,Oil Products,-1398.3624952876712
Mexico,Electricity,-1025.9711634246576
Netherlands,Production,1179.313237178082
Netherlands,Imports,1826.1413153698632
Netherlands,Exports,-821.4973994520548
Netherlands,Total Consumption,496.7415285479452
Netherlands,Oil Products,-1710.7329756438355
Netherlands,Electricity,-410.3360307671233
Nicaragua,Production,36.25042463013699
Nicaragua,Imports,17.56171605479452
Nicaragua,Total Consumption,28.575854383561644
Nicaragua,Oil Products,-16.777727369863015
Nicaragua,Electricity,-16.51597608219178
North America,Production,45328.45545728767
North America,Imports,15026.660516958904
North America,Exports,-6679.577008657533
North America,Total Consumption,10231.920913232878
North America,Oil Products,-20366.28689663014
North America,Electricity,-21284.133912849313
Norway,Production,4707.1520078904105
Norway,Imports,26.506505013698632
Norway,Exports,-3961.185016986302
Norway,Total Consumption,49.973831369863014
Norway,Oil Products,-305.3124333972603
Norway,Electricity,-186.6310177260274
Panama,Production,14.730046684931505
Panama,Total Consumption,9.146333835616439
Panama,Electricity,-18.040435342465752
Paraguay,Production,133.00134383561644
Paraguay,Imports,1.658266904109589
Paraguay,Total Consumption,42.30958336986301
Paraguay,Oil Products,-1.6987124383561643
Paraguay,Electricity,-89.4120629589041
Peru,Production,190.90109416438355
Peru,Imports,97.926510630137
Peru,Exports,-29.29993789041096
Peru,Total Consumption,52.97644035616439
Peru,Oil Products,-170.40715720547948
Peru,Electricity,-56.39951019178082
Portugal,Production,87.08138402739726
Portugal,Imports,391.2545346027398
Portugal,Total Consumption,77.00393936986302
Portugal,Oil Products,-272.3914554246575
Portugal,Electricity,-156.0250545753425
Slovenia,Production,65.57998375342466
Slovenia,Imports,24.332085616438356
Slovenia,Exports,-0.1006921095890411
Slovenia,Total Consumption,26.110243205479456
Slovenia,Electricity,-62.179164986301366
Korea,Production,763.0343637260276
Korea,Imports,3608.751226739726
Korea,Exports,-0.8635342465753425
Korea,Total Consumption,494.62241550684934
Korea,Oil Products,-2306.4774805479456
Korea,Electricity,-1580.0053777260273
Spain,Production,662.3745061369862
Spain,Imports,1877.9329064109586
Spain,Exports,-10.252621616438356
Spain,Total Consumption,423.4765318082192
Spain,Oil Products,-1190.8825276164384
Spain,Electricity,-992.8865557534248
Sweden,Production,614.6626324383562
Sweden,Imports,485.5100607397261
Sweden,Exports,-5.777184684931506
Sweden,Total Consumption,118.79556284931508
Sweden,Oil Products,-410.93223087671237
Sweden,Electricity,-536.9158527945206
Trinidad & Tobago,Production,622.6417692054794
Trinidad & Tobago,Imports,89.74492528767125
Trinidad & Tobago,Exports,-297.6694323561644
Trinidad & Tobago,Total Consumption,161.08120824657536
Trinidad & Tobago,Oil Products,-154.36369501369862
Trinidad & Tobago,Electricity,-41.72077350684932
United Kingdom,Production,4952.351914575343
United Kingdom,Imports,1669.8277600273973
United Kingdom,Exports,-1849.812817369863
United Kingdom,Total Consumption,1118.149708958904
United Kingdom,Oil Products,-1762.320632027397
United Kingdom,Electricity,-1687.7515178356164
Uruguay,Production,23.36163378082192
Uruguay,Imports,34.418587342465756
Uruguay,Total Consumption,9.585330547945205
Uruguay,Oil Products,-31.954502410958902
Uruguay,Electricity,-14.9673378630137
USA,Production,32819.96766068493
USA,Imports,13425.457321452055
USA,Exports,-900.8421190958903
USA,Total Consumption,8494.56760671233
USA,Oil Products,-16894.61002361644
USA,Electricity,-18467.467446410956
Venezuela,Production,3600.6388446301366
Venezuela,Exports,-2000.316674958904
Venezuela,Total Consumption,251.23984676712328
Venezuela,Oil Products,-934.1457029863013
Venezuela,Electricity,-282.8297369041096
World,Production,213365.08915660274
World,Imports,65957.0554810685
World,Exports,-64054.244434164386
World,Total Consumption,54246.883748054795
World,Oil Products,-74930.51464049314
World,Electricity,-74904.87054512328
Europe,Production,18849.673447452053
Europe,Imports,21538.069492630137
Europe,Exports,-3917.3477009589046
Europe,Total Consumption,7858.793690657534
Europe,Oil Products,-14438.681414054796
Europe,Electricity,-14219.960560027397
