product,flow,value
Peat,Production,0.092
Combustible renewables and waste,Production,0.23
Peat,Total Consumption,0.092
Combustible renewables and waste,Total Consumption,0.23
Oil Products,Imports,61.871
Oil Products,Exports,41.607
Oil Products,Total Consumption,8.6799
Electricity,Total Consumption,3.2088
Electricity,Production,11.584100000000001
Oil Products,Electricity,-11.584100000000001
All products,Heat and Waste,8.3753
All products,Transport,4.1272
All products,Residential,3.1576999999999997
All products,Commercial,4.612
All products,Other,0.3138
All products,Total Consumption,12.210700000000001
All primary,Production,0.322
All primary,Total Consumption,0.322
All primary,Electricity,-11.584100000000001
All products,Hydrocarbon Heat and Waste,0.0
All products,Electricity Heat and Waste,8.3753
