country,flow,value
Central America,Electricity output in GWh,952.0
Central America,Production,16.435566986301367
Central America,Electricity,-16.435566986301367
El Salvador,Electricity output in GWh,680.0
El Salvador,Production,11.739687835616438
El Salvador,Electricity,-11.739687835616438
France,Residential,0.6843408493150684
France,Other,0.028295808219178084
France,Production,0.7126366575342465
France,Total Consumption,0.7126366575342465
Italy,Electricity output in GWh,2840.0
Italy,Production,49.03049049315069
Italy,Electricity,-49.03049049315069
Japan,Electricity output in GWh,1356.0
Japan,Production,23.41033309589041
Japan,Electricity,-23.41033309589041
LAC,Electricity output in GWh,2376.0
LAC,Production,41.01986484931507
LAC,Electricity,-41.01986484931507
Mexico,Electricity output in GWh,1424.0
Mexico,Production,24.5842978630137
Mexico,Electricity,-24.5842978630137
Nicaragua,Electricity output in GWh,272.0
Nicaragua,Production,4.695879150684931
Nicaragua,Electricity,-4.695879150684931
North America,Electricity output in GWh,9266.0
North America,Production,159.97062287671233
North America,Electricity,-159.97062287671233
Portugal,Electricity output in GWh,3.0
Portugal,Production,0.04795627397260274
Portugal,Electricity,-0.04795627397260274
USA,Electricity output in GWh,7842.0
USA,Production,135.3863250136986
USA,Electricity,-135.3863250136986
World,Industry,0.7375586575342465
World,Residential,13.670429917808221
World,Commercial,0.36927134246575344
World,Other,0.5332826027397259
World,Electricity output in GWh,20624.0
World,Production,379.32358397260276
World,Total Consumption,15.310522438356164
World,Electricity,-362.7345488767124
