flow,period,value
Industry,1971-1974,119.729871760274
Residential,1971-1974,7.181477130136987
Other,1971-1974,9.720925506849316
Electricity output in GWh,1971-1974,5229.75
Production,1971-1974,202.91146986301368
Exports,1971-1974,-3.8680209178082197
Total Consumption,1971-1974,136.63227439726026
Electricity,1971-1974,-31.918530184931505
Industry,1971,107.96493558904109
Residential,1971,6.034598219178082
Other,1971,8.97657906849315
Electricity output in GWh,1971,5474.0
Production,1971,185.86136772602737
Exports,1971,-9.64507506849315
Total Consumption,1971,122.97611287671234
Electricity,1971,-33.40883465753425
Industry,1972,113.85064443835617
Residential,1972,6.875278931506849
Other,1972,9.814689260273973
Electricity output in GWh,1972,5240.0
Production,1972,193.7594527671233
Exports,1972,-4.661779589041096
Total Consumption,1972,130.540612630137
Electricity,1972,-31.98207526027397
Industry,1973,127.83425613698631
Residential,1973,7.820407123287672
Other,1973,10.214304794520547
Electricity output in GWh,1973,5285.0
Production,1973,211.71046210958906
Exports,1973,-0.9667165479452055
Total Consumption,1973,145.8689881369863
Electricity,1973,-32.254831589041096
Industry,1974,129.26965087671235
Residential,1974,7.995624246575343
Other,1974,9.87812890410959
Electricity output in GWh,1974,4920.0
Production,1974,220.31459684931508
Exports,1974,-0.19851246575342466
Total Consumption,1974,147.1433839452055
Electricity,1974,-30.02837923287671
Industry,1975,132.26298189041094
Residential,1975,7.5040724383561646
Other,1975,16.513024
Electricity output in GWh,1975,5922.0
Production,1975,225.61077287671233
Total Consumption,1975,156.28007832876713
Electricity,1975,-42.35908597260274
Industry,1976,133.52703536986303
Residential,1976,8.396545123287671
Other,1976,19.13652136986301
Electricity output in GWh,1976,4357.0
Production,1976,220.92915208219176
Total Consumption,1976,161.06012194520545
Electricity,1976,-34.46100093150685
Industry,1977,140.08642142465757
Residential,1977,7.552832
Other,1977,20.345328739726025
Electricity output in GWh,1977,5001.0
Production,1977,233.6228042739726
Exports,1977,-1.1294023835616438
Total Consumption,1977,167.98460224657532
Electricity,1977,-33.1360984109589
Industry,1978,167.49174509589042
Residential,1978,8.436267698630136
Other,1978,31.472409315068496
Electricity output in GWh,1978,6947.0
Production,1978,293.93593200000004
Total Consumption,1978,207.40040202739726
Electricity,1978,-43.83721561643836
Industry,1979,193.64508468493153
Residential,1979,9.242427123287671
Other,1979,32.32517950684932
Electricity output in GWh,1979,10590.0
Production,1979,358.6570606575342
Total Consumption,1979,235.21269131506853
Electricity,1979,-61.38168106849316
Industry,1980,209.94622147945208
Residential,1980,9.440939589041097
Other,1980,38.389117808219176
Electricity output in GWh,1980,10366.0
Production,1980,432.75396219178083
Exports,1980,-48.56890131506849
Total Consumption,1980,257.77627887671235
Electricity,1980,-56.966751780821916
Industry,1981,238.81887057534246
Residential,1981,9.072391205479452
Other,1981,50.954163643835614
Electricity output in GWh,1981,8430.0
Production,1981,464.72655865753427
Exports,1981,-49.694849561643835
Total Consumption,1981,298.8454254246575
Electricity,1981,-51.48025682191781
Industry,1982,264.2174009041096
Residential,1982,10.020973534246576
Other,1982,36.051329780821916
Electricity output in GWh,1982,9943.0
Production,1982,501.01222753424656
Imports,1982,0.8980956986301368
Exports,1982,-47.09121347945205
Total Consumption,1982,310.2897042191781
Electricity,1982,-56.70220906849315
Industry,1983,284.93171983561643
Residential,1983,8.855302712328767
Other,1983,36.959767808219176
Electricity output in GWh,1983,8302.0
Production,1983,492.03564846575347
Imports,1983,0.7971023561643836
Exports,1983,-37.503533315068495
Total Consumption,1983,330.74681043835614
Electricity,1983,-46.72999509589041
Industry,1984-1987,228.50400420547948
Residential,1984-1987,13.273038486301374
Other,1984-1987,40.74115415068493
Electricity output in GWh,1984-1987,8529.0
Production,1984-1987,454.2323783972603
Imports,1984-1987,0.8610842191780823
Exports,1984-1987,-6.38869244520548
Total Consumption,1984-1987,282.51818680136984
Electricity,1984-1987,-45.77796867123288
Industry,1984,245.9414416164384
Residential,1984,12.376895780821918
Other,1984,35.50884953424657
Electricity output in GWh,1984,8035.0
Production,1984,484.80431227397264
Imports,1984,0.8674502739726028
Exports,1984,-25.55476978082192
Total Consumption,1984,293.82716684931506
Electricity,1984,-37.46859030136986
Industry,1985,245.83311827397262
Residential,1985,12.714798739726026
Other,1985,42.0190141369863
Electricity output in GWh,1985,7896.0
Production,1985,478.13316882191776
Imports,1985,0.7120944383561645
Total Consumption,1985,300.566931150685
Electricity,1985,-39.28807704109589
Industry,1986,205.03241038356165
Residential,1986,14.23781208219178
Other,1986,37.995105205479454
Electricity output in GWh,1986,8377.0
Production,1986,424.0518665205479
Imports,1986,0.8816885479452056
Total Consumption,1986,257.26530758904113
Electricity,1986,-51.157013863013695
Industry,1987,217.20904654794523
Residential,1987,13.762647342465755
Other,1987,47.44164772602739
Electricity output in GWh,1987,9808.0
Production,1987,429.9401659726028
Imports,1987,0.9831036164383562
Total Consumption,1987,278.41334161643834
Electricity,1987,-55.19819347945205
Industry,1988,207.9144057260274
Residential,1988,14.449699287671235
Other,1988,48.76741378082192
Electricity output in GWh,1988,9090.0
Production,1988,434.3369610410959
Imports,1988,1.0711439452054794
Total Consumption,1988,271.13153887671234
Electricity,1988,-51.34343684931507
Industry,1989,191.70175106849314
Residential,1989,15.544580383561645
Other,1989,53.86507734246576
Electricity output in GWh,1989,10684.0
Production,1989,414.1949042465754
Imports,1989,7.729776191780822
Total Consumption,1989,261.11142887671235
Electricity,1989,-54.20601271232877
Industry,1990,217.37649186301368
Residential,1990,16.265731890410958
Other,1990,50.72803816438357
Electricity output in GWh,1990,14460.0
Production,1990,456.8789602465754
Imports,1990,7.419064520547945
Total Consumption,1990,284.37026191780825
Electricity,1990,-68.90645824657534
Industry,1991,234.42854197260274
Residential,1991,17.41973495890411
Other,1991,49.31680230136987
Electricity output in GWh,1991,20726.0
Production,1991,456.81379353424654
Imports,1991,28.05353665753424
Total Consumption,1991,301.16509931506846
Electricity,1991,-93.87687641095891
Industry,1992,226.92792367123286
Residential,1992,17.96611115068493
Other,1992,46.69505208219178
Electricity output in GWh,1992,20555.0
Production,1992,444.1891839178083
Imports,1992,43.681417972602745
Total Consumption,1992,291.5890668219178
Electricity,1992,-89.68034095890411
Industry,1993,135.58043947945205
Residential,1993,11.477514821917808
Commercial,1993,3.1784888219178082
Other,1993,116.83017898630136
Electricity output in GWh,1993,20874.0
Production,1993,455.98518221917806
Imports,1993,17.096492
Exports,1993,-0.8087500273972603
Total Consumption,1993,267.06660202739727
Electricity,1993,-85.709047369863
Industry,1994,137.19233660273974
Residential,1994,10.751603835616438
Commercial,1994,3.2695414794520548
Other,1994,121.0819605479452
Electricity output in GWh,1994,23406.0
Production,1994,472.44986838356164
Imports,1994,21.178257726027397
Exports,1994,-3.366638876712329
Total Consumption,1994,272.2954625479452
Electricity,1994,-100.57394597260274
Industry,1995,146.73513306849316
Residential,1995,10.5000141369863
Commercial,1995,3.463314547945205
Other,1995,124.97168027397261
Electricity output in GWh,1995,24520.0
Production,1995,475.43329887671234
Imports,1995,29.27961471232877
Exports,1995,-3.7818181095890413
Total Consumption,1995,285.6701420273973
Electricity,1995,-108.16650054794522
Industry,1996,163.2788024931507
Residential,1996,11.259562794520548
Commercial,1996,3.689460109589041
Other,1996,124.03042794520549
Electricity output in GWh,1996,26670.0
Production,1996,529.9224102465753
Imports,1996,14.211484328767124
Exports,1996,-6.392784191780822
Total Consumption,1996,302.25825334246576
Electricity,1996,-112.52746898630136
Industry,1997,158.30110994520547
Residential,1997,10.916478630136988
Commercial,1997,3.5927844383561647
Other,1997,102.77794643835615
Electricity output in GWh,1997,27673.0
Production,1997,510.0552585753424
Imports,1997,18.49262605479452
Exports,1997,-6.491186931506849
Total Consumption,1997,275.5883194520548
Electricity,1997,-114.46389432876713
Industry,1998,172.0533948767123
Residential,1998,9.94803501369863
Commercial,1998,3.5142429863013698
Other,1998,94.64594402739728
Electricity output in GWh,1998,31657.0
Production,1998,530.5197148767123
Imports,1998,26.203404493150686
Exports,1998,-5.744571205479452
Total Consumption,1998,280.1616169041096
Electricity,1998,-131.0662439178082
Industry,1999-2002,170.53946370547945
Transport,1999-2002,0.16496516438356168
Residential,1999-2002,11.076694356164383
Commercial,1999-2002,3.6312016712328767
Other,1999-2002,63.07147199315068
Electricity output in GWh,1999-2002,50282.0
Production,1999-2002,541.4008940342466
Imports,1999-2002,66.83720928767123
Exports,1999-2002,-8.301395698630138
