product,flow,value
Coal and coal products,Industry,54.87705915068493
Coal and coal products,Transport,1.5322913150684931
Coal and coal products,Residential,14.640419863013697
Gas,Industry,199.1799375616438
Combustible renewables and waste,Industry,3.8849401643835617
Gas,Transport,5.059246328767124
Gas,Residential,110.65532673972604
Combustible renewables and waste,Residential,12.723755397260275
Gas,Other,0.06689378082191781
Oil Products,Industry,339.8823199726027
Oil Products,Transport,367.0653136986301
Oil Products,Residential,372.66453
Oil Products,Commercial,8.173311479452055
Oil Products,Other,161.477791369863
Electricity,Industry,135.7026797808219
Electricity,Transport,7.421213315068493
Electricity,Residential,47.83461605479452
Electricity,Commercial,22.59696416438356
Electricity,Other,2.8427547397260278
Coal and coal products,Electricity output in GWh,5986.0
Gas,Electricity output in GWh,7673.0
Nuclear,Electricity output in GWh,3800.0
Hydro,Electricity output in GWh,41021.0
Geothermal,Electricity output in GWh,2483.0
Combustible renewables and waste,Electricity output in GWh,1503.0
Oil Products,Electricity output in GWh,83312.0
Coal and coal products,Production,6.832965753424657
"Crude, NGL and feedstocks",Production,21.38675104109589
Gas,Production,241.0181316438356
Nuclear,Production,19.887454767123288
Hydro,Production,70.84607665753424
Geothermal,Production,42.867145342465754
Combustible renewables and waste,Production,18.49816873972603
Coal and coal products,Imports,180.37266372602738
"Crude, NGL and feedstocks",Imports,1828.824276109589
Gas,Imports,143.7715638630137
Combustible renewables and waste,Imports,3.7847099452054795
Coal and coal products,Exports,-11.232130520547946
Coal and coal products,Total Consumption,71.04977032876712
Gas,Total Consumption,314.9614044109589
Combustible renewables and waste,Total Consumption,16.608695561643835
Oil Products,Imports,173.31523931506848
Electricity,Imports,8.780416219178083
Oil Products,Exports,-297.2924092876712
Electricity,Exports,-4.322852438356164
Oil Products,Total Consumption,1249.263266520548
Electricity,Total Consumption,216.39822805479454
Electricity,Production,562.8032238356163
Coal and coal products,Electricity,-30.946637452054794
Gas,Electricity,-34.27285087671233
Nuclear,Electricity,-19.887454767123288
Hydro,Electricity,-70.84607665753424
Geothermal,Electricity,-42.867145342465754
Combustible renewables and waste,Electricity,-5.421448739726028
Oil Products,Electricity,-358.56161
"Crude, NGL and feedstocks",Oil Products,-1964.1655567671232
All products,Heat and Waste,266.37322419178054
All products,Industry,733.5269165479452
All products,Transport,381.0780646575342
All products,Residential,558.5186480547945
All products,Commercial,30.770275643835618
All products,Other,164.3874198082192
All products,Total Consumption,1868.2813648767126
All primary,Production,421.33669394520547
All primary,Imports,2156.753213643836
All primary,Exports,-11.232130520547946
All primary,Total Consumption,402.6198703013699
All primary,Oil Products,-1964.1655567671232
All primary,Electricity,-562.8032238356163
Oil Products,Production,2030.6260241369864
All products,Hydrocarbon Heat and Waste,-66.46046736986318
All products,Electricity Heat and Waste,332.8336915616437
