product,flow,value
Coal and coal products,Industry,0.4234932602739726
Combustible renewables and waste,Industry,5.047397835616438
Combustible renewables and waste,Residential,4.897705178082192
Oil Products,Industry,4.909513506849315
Oil Products,Transport,26.30763106849315
Oil Products,Residential,0.6562659452054795
Oil Products,Commercial,1.1883436164383563
Oil Products,Other,4.253528712328766
Electricity,Industry,2.8306652602739724
Electricity,Residential,5.098306191780822
Electricity,Commercial,3.5888483287671233
Electricity,Other,0.5733867397260274
Hydro,Electricity output in GWh,6663.0
Geothermal,Electricity output in GWh,1205.0
Solar/Wind/Other,Electricity output in GWh,258.0
Combustible renewables and waste,Electricity output in GWh,23.0
Oil Products,Electricity output in GWh,66.0
Hydro,Production,11.507457369863015
Geothermal,Production,18.816612054794522
Solar/Wind/Other,Production,0.4455836712328767
Combustible renewables and waste,Production,10.029086739726027
Coal and coal products,Imports,0.8092721643835616
"Crude, NGL and feedstocks",Imports,10.57648712328767
Coal and coal products,Total Consumption,0.4234932602739726
Combustible renewables and waste,Total Consumption,9.945103013698631
Oil Products,Imports,32.470775397260276
Electricity,Imports,0.34886783561643836
Oil Products,Exports,-4.842117671232877
Electricity,Exports,-0.7599101369863014
Oil Products,Total Consumption,37.31528284931507
Electricity,Total Consumption,12.091206520547946
Electricity,Production,31.340770547945215
Hydro,Electricity,-11.507457369863015
Geothermal,Electricity,-18.817073945205482
Solar/Wind/Other,Electricity,-0.4455836712328767
Combustible renewables and waste,Electricity,-0.1582476712328767
Oil Products,Electricity,-0.41240789041095893
"Crude, NGL and feedstocks",Oil Products,-10.57648712328767
All products,Heat and Waste,18.782653068493154
All products,Industry,13.211069863013698
All products,Transport,26.30763106849315
All products,Residential,10.652277315068494
All products,Commercial,4.777191945205479
All products,Other,4.826895369863014
All products,Total Consumption,59.77508564383561
All primary,Production,40.798739835616445
All primary,Imports,11.385759287671231
All primary,Total Consumption,10.368596273972603
All primary,Oil Products,-10.57648712328767
All primary,Electricity,-31.340770547945215
Oil Products,Production,10.468284273972605
All products,Hydrocarbon Heat and Waste,0.10820284931506485
All products,Electricity Heat and Waste,18.67445021917809
