product,flow,value
Coal and coal products,Industry,0.005281616438356165
Combustible renewables and waste,Industry,5.293886657534246
Combustible renewables and waste,Residential,23.753999643835613
Oil Products,Industry,5.131823369863014
Oil Products,Transport,7.221636493150685
Oil Products,Residential,0.8378089589041097
Oil Products,Commercial,1.4547539726027396
Oil Products,Other,0.06082895890410958
Electricity,Industry,1.28666602739726
Electricity,Residential,0.7530018630136986
Electricity,Commercial,0.690827397260274
Hydro,Electricity output in GWh,1994.0
Oil Products,Electricity output in GWh,49.0
Hydro,Production,3.443774575342466
Combustible renewables and waste,Production,29.313272465753425
Coal and coal products,Imports,0.013535397260273974
"Crude, NGL and feedstocks",Imports,9.140670657534248
Coal and coal products,Total Consumption,0.005281616438356165
Combustible renewables and waste,Total Consumption,29.047906383561642
Oil Products,Imports,7.086141945205481
Electricity,Imports,0.008635342465753424
Oil Products,Exports,-0.46277402739726026
Electricity,Exports,-0.40413402739726023
Oil Products,Total Consumption,14.706851753424658
Electricity,Total Consumption,2.730495287671233
Electricity,Production,3.672249671232877
Hydro,Electricity,-3.443774575342466
Oil Products,Electricity,-0.22847509589041096
"Crude, NGL and feedstocks",Oil Products,-9.140670657534248
All products,Heat and Waste,0.4576932328767125
All products,Industry,11.717657671232878
All products,Transport,7.221636493150685
All products,Residential,25.344810465753426
All products,Commercial,2.1455813698630135
All products,Other,0.06080887671232877
All products,Total Consumption,46.49053504109589
All primary,Production,32.75704704109589
All primary,Imports,9.154206054794521
All primary,Total Consumption,29.053188
All primary,Oil Products,-9.140670657534248
All primary,Electricity,-3.672249671232877
Oil Products,Production,9.203327095890412
All products,Hydrocarbon Heat and Waste,-0.0626564383561643
All products,Electricity Heat and Waste,0.5203496712328768
