flow,period,value
Industry,1980,0.27225427397260277
Imports,1980,0.27225427397260277
Total Consumption,1980,0.27225427397260277
Industry,1981,0.25988364383561646
Imports,1981,0.25988364383561646
Total Consumption,1981,0.25988364383561646
Industry,1982,0.04950260273972602
Imports,1982,0.04950260273972602
Total Consumption,1982,0.04950260273972602
Industry,1983,0.037131972602739725
Imports,1983,0.037131972602739725
Total Consumption,1983,0.037131972602739725
Electricity output in GWh,1999-2002,514.25
Imports,1999-2002,2.536892917808219
Electricity,1999-2002,-2.536892917808219
Electricity output in GWh,1999,38.0
Imports,1999,0.185619698630137
Electricity,1999,-0.185619698630137
Electricity output in GWh,2000,539.0
Imports,2000,2.6606494246575343
Electricity,2000,-2.6606494246575343
Electricity output in GWh,2001,502.0
Imports,2001,2.4750096438356164
Electricity,2001,-2.4750096438356164
Electricity output in GWh,2002,978.0
Imports,2002,4.8262929041095886
Electricity,2002,-4.8262929041095886
Electricity output in GWh,2003,918.0
Imports,2003,5.321298849315069
Electricity,2003,-4.529277287671233
Electricity output in GWh,2004,1066.0
Imports,2004,4.578779890410959
Electricity,2004,-5.259425616438356
Industry,2005,2.4347247671232877
Electricity output in GWh,2005,1023.0
Imports,2005,7.632558301369862
Total Consumption,2005,2.4347247671232877
Electricity,2005,-5.0490445753424655
Industry,2006,2.5429476986301367
Electricity output in GWh,2006,1074.0
Imports,2006,5.994735068493151
Total Consumption,2006,2.5429476986301367
Electricity,2006,-5.296537506849315
Industry,2007,2.867576328767123
Electricity output in GWh,2007,1124.0
Imports,2007,8.85192890410959
Total Consumption,2007,2.867576328767123
Electricity,2007,-5.544050520547946
Industry,2008,2.962243780821918
Electricity output in GWh,2008,1131.0
Imports,2008,9.203327095890412
Total Consumption,2008,2.962243780821918
Electricity,2008,-5.581162410958904
Electricity output in GWh,2009,737.0
Imports,2009,4.269413726027397
Electricity,2009,-3.6382706027397265
Electricity output in GWh,2010,1232.0
Imports,2010,7.066180246575342
Electricity,2010,-6.076168356164383
Electricity output in GWh,2011,1176.0
Imports,2011,5.803914082191781
Electricity,2011,-5.803914082191781
Electricity output in GWh,2012,1238.0
Imports,2012,7.140424109589041
Electricity,2012,-6.150432301369863
Industry,2005-2008,2.7018731438356163
Electricity output in GWh,2005-2008,1088.0
Imports,2005-2008,7.9206373424657555
Total Consumption,2005-2008,2.7018731438356163
Electricity,2005-2008,-5.367698753424658
Electricity output in GWh,2013,1566.0
Imports,2013,7.49931295890411
Electricity,2013,-7.078550876712328
Electricity output in GWh,2014,1855.0
Imports,2014,8.910066849315069
Electricity,2014,-8.910066849315069
Electricity output in GWh,2015,2362.0
Imports,2015,27.621207232876714
Electricity,2015,-18.90915079452055
Electricity output in GWh,2016,3961.0
Imports,2016,25.307076027397258
Electricity,2016,-22.312299095890413
