product,flow,value
"Crude, NGL and feedstocks",Production,4.45683028869598
Gas,Production,0.17988498097739666
Hydro,Production,0.45426953862825237
Combustible renewables and waste,Production,1.403102851623694
"Crude, NGL and feedstocks",Exports,-4.193958369827677
"Crude, NGL and feedstocks",Total Consumption,0.26287191886830286
Combustible renewables and waste,Total Consumption,0.7046694321487885
Oil Products,Imports,3.06
Electricity,Imports,0.27
Oil Products,Total Consumption,3.06
Electricity,Total Consumption,0.89
Electricity,Production,1.41
Gas,Electricity,-0.06
Hydro,Electricity,-0.45
Combustible renewables and waste,Electricity,-0.7
Oil Products,Electricity,-0.2
All products,Heat and Waste,-0.76
All products,Industry,1.1138478022120402
All products,Transport,2.4584280733577546
All products,Residential,1.0135919061473044
All products,Commercial,0.3391431508027185
All products,Total Consumption,4.924531239237211
All primary,Production,6.494087659925323
All primary,Exports,-4.193958369827677
All primary,Total Consumption,0.9675413510170914
All primary,Electricity,-1.41
All products,Hydrocarbon Heat and Waste,0.0
All products,Electricity Heat and Waste,-0.76
