country,flow,value
Argentina,Industry,42.52215336986301
Argentina,Transport,0.5215746849315068
Argentina,Residential,27.496657479452054
Argentina,Commercial,19.08237978082192
Argentina,Other,0.7426394520547945
Argentina,Imports,1.7477933150684932
Argentina,Exports,-0.0345413698630137
Argentina,Total Consumption,90.36540476712328
Argentina,Production,242.94250767123285
Austria,Industry,31.72797528767123
Austria,Transport,5.593974849315068
Austria,Residential,22.41562197260274
Austria,Commercial,17.134246520547947
Austria,Other,1.89114
Austria,Imports,14.194775945205478
Austria,Exports,-15.617880383561644
Austria,Total Consumption,78.76295863013699
Austria,Production,146.81961884931508
Belgium,Industry,58.04331791780822
Belgium,Transport,2.390262794520548
Belgium,Residential,36.886728876712326
Belgium,Commercial,17.438210575342467
Belgium,Imports,15.635151068493151
Belgium,Exports,-8.756237260273972
Belgium,Total Consumption,114.75852016438355
Belgium,Production,352.6167590958905
Bolivia,Industry,1.6977083287671233
Bolivia,Residential,1.6424421369863016
Bolivia,Commercial,0.8393552876712329
Bolivia,Other,0.05353912328767123
Bolivia,Imports,0.03281430136986301
Bolivia,Exports,-0.005181205479452055
Bolivia,Total Consumption,4.233044876712329
Bolivia,Production,11.477695561643836
Brazil,Industry,217.91632126027395
Brazil,Transport,2.0310325479452054
Brazil,Residential,96.63293632876713
Brazil,Commercial,86.94753621917808
Brazil,Other,14.490104657534244
Brazil,Imports,54.863784821917804
Brazil,Total Consumption,418.01793101369867
Brazil,Production,508.1565475890411
Andean,Industry,78.8044082739726
Andean,Transport,0.2141564931506849
Andean,Residential,60.37313331506849
Andean,Commercial,38.75541698630137
Andean,Other,7.733812712328767
Andean,Imports,0.5163934794520548
Andean,Exports,-0.005181205479452055
Andean,Total Consumption,185.88092778082196
Andean,Production,396.3755738356164
Canada,Industry,306.6133778630137
Canada,Transport,6.362520328767123
Canada,Residential,229.49631550684933
Canada,Commercial,196.4402245479452
Canada,Other,16.76983506849315
Canada,Imports,12.098114794520548
Canada,Exports,-87.94060060273972
Canada,Total Consumption,755.6822733150685
Canada,Production,1710.6100927123287
Central America,Industry,6.802922794520548
Central America,Transport,0.01036241095890411
Central America,Residential,9.512693260273974
Central America,Commercial,8.574895068493152
Central America,Other,0.9188004383561645
Central America,Imports,0.4663084931506849
Central America,Exports,-0.5008498630136987
Central America,Total Consumption,25.81967397260274
Central America,Production,75.8505387671233
Chile,Industry,25.047674356164382
Chile,Transport,0.37477386301369864
Chile,Residential,10.129256712328766
Chile,Commercial,1.6424421369863016
Chile,Other,0.1968858082191781
Chile,Total Consumption,37.39103287671233
Chile,Production,69.01219098630138
China,Industry,864.0696378082193
China,Transport,15.878667726027397
China,Residential,162.1233735890411
China,Commercial,89.80756164383563
China,Other,160.7054503561644
China,Imports,17.44339178082192
China,Exports,-9.75966405479452
China,Total Consumption,1292.5846911232877
China,Production,4646.137469452055
Colombia,Industry,17.004716383561643
Colombia,Residential,24.339576273972604
Colombia,Commercial,10.721641205479452
Colombia,Other,5.566341753424657
Colombia,Imports,0.48357917808219175
Colombia,Total Consumption,57.63227561643836
Colombia,Production,107.57226849315069
Costa Rica,Industry,1.8531444931506849
Costa Rica,Transport,0.01036241095890411
Costa Rica,Residential,3.3073361643835617
Costa Rica,Commercial,1.7149790136986298
Costa Rica,Other,0.37131972602739727
Costa Rica,Exports,-0.2607873424657534
Costa Rica,Total Consumption,7.2571418082191785
Costa Rica,Production,17.144367945205477
Croatia,Industry,5.274467178082192
Croatia,Transport,0.2538790684931507
Croatia,Residential,7.269231287671233
Croatia,Commercial,3.6423874520547947
Croatia,Other,0.12780306849315068
Croatia,Imports,7.852980438356163
Croatia,Exports,-1.6959812602739726
Croatia,Total Consumption,16.56776805479452
Croatia,Production,28.452991534246575
Southern Cone,Industry,289.4946749589041
Southern Cone,Transport,2.927381095890411
Southern Cone,Residential,141.33983134246577
Southern Cone,Commercial,110.16624504109589
Southern Cone,Other,15.42962991780822
Southern Cone,Imports,56.63921123287671
Southern Cone,Exports,-59.23672224657535
Southern Cone,Total Consumption,559.3577623561644
Southern Cone,Production,898.6221131232876
Cuba,Industry,6.103460054794519
Cuba,Transport,0.08980756164383563
Cuba,Residential,5.671692931506849
Cuba,Commercial,3.267613589041096
Cuba,Other,0.26942268493150684
Cuba,Total Consumption,15.401996821917807
Cuba,Production,75.38163967123286
Denmark,Industry,15.785406027397261
Denmark,Transport,0.3903174794520548
Denmark,Residential,18.009870246575343
Denmark,Commercial,15.697325534246577
Denmark,Other,3.2417075616438358
Denmark,Imports,3.07590898630137
Denmark,Exports,-11.434920493150685
Denmark,Total Consumption,53.12462684931508
Denmark,Production,182.0334409041096
Dominican Republic,Industry,1.4421021917808219
Dominican Republic,Residential,5.196749095890411
Dominican Republic,Total Consumption,6.6388512876712324
Dominican Republic,Production,31.59444879452055
Ecuador,Industry,3.070727780821917
Ecuador,Residential,4.191595232876712
Ecuador,Commercial,2.3367236712328765
Ecuador,Other,0.8859861369863015
Ecuador,Total Consumption,10.485032821917807
Ecuador,Production,20.184530630136983
El Salvador,Industry,1.3056637808219178
El Salvador,Residential,1.5750864657534247
El Salvador,Commercial,1.5543616438356167
El Salvador,Imports,0.05526619178082191
El Salvador,Exports,-0.07426394520547945
El Salvador,Total Consumption,4.435111890410959
El Salvador,Production,16.94593580821918
Finland,Industry,61.359289424657526
Finland,Transport,0.8289928767123288
Finland,Residential,29.33080421917808
Finland,Commercial,19.413976931506852
Finland,Other,1.4161961643835617
Finland,Imports,12.384808164383562
Finland,Exports,-1.0880531506849316
