country,flow,value
Argentina,Production,860.9179787945206
Argentina,Imports,55.889623342465754
Argentina,Exports,-2.028301369863014
Argentina,Total Consumption,205.64686520547943
Argentina,Oil Products,-440.20164383561644
Argentina,Electricity,-203.58876186301373
Austria,Production,153.88923315068493
Austria,Imports,288.75247731506846
Austria,Exports,-0.2501036164383562
Austria,Total Consumption,129.78660665753424
Austria,Oil Products,-173.10777019178082
Austria,Electricity,-115.17765558904111
Belgium,Production,295.02474827397265
Belgium,Imports,812.5563056164383
Belgium,Exports,-36.497094191780825
Belgium,Total Consumption,195.6243855068493
Belgium,Oil Products,-566.6226960547946
Belgium,Electricity,-297.6853374520548
Bolivia,Production,93.44583224657534
Bolivia,Imports,0.743944794520548
Bolivia,Exports,-43.872580356164384
Bolivia,Total Consumption,20.572016520547947
Bolivia,Oil Products,-22.219037397260276
Bolivia,Electricity,-5.936617205479452
Brazil,Production,2047.8110786027398
Brazil,Imports,747.5850733424656
Brazil,Exports,-4.270658821917808
Brazil,Total Consumption,878.7166647123288
Brazil,Oil Products,-1222.1777517534247
Brazil,Electricity,-418.0090948493151
Andean,Production,3833.059769890411
Andean,Imports,6.3413938630137
Andean,Exports,-1469.3115534246574
Andean,Total Consumption,420.39070221917814
Andean,Oil Products,-1522.005176273973
Andean,Electricity,-349.1540871780822
Canada,Production,4813.614353726028
Canada,Imports,557.2182458082193
Canada,Exports,-1324.5856838082193
Canada,Total Consumption,1048.3455164931506
Canada,Oil Products,-1481.009731369863
Canada,Electricity,-1348.1017295616437
Central America,Production,180.56468964383564
Central America,Imports,74.29912920547945
Central America,Exports,-4.968635479452055
Central America,Total Consumption,142.66668183561643
Central America,Oil Products,-72.1270995890411
Central America,Electricity,-38.7013557260274
Chile,Production,140.84703443835616
Chile,Imports,60.40490334246576
Chile,Exports,-0.163629698630137
Chile,Total Consumption,60.775821424657536
Chile,Oil Products,-84.60063087671233
Chile,Electricity,-38.71762230136986
China,Production,15323.247358520546
China,Imports,115.0167169041096
China,Exports,-715.1525344383562
China,Total Consumption,9717.820418438358
China,Oil Products,-1893.0802208767122
China,Electricity,-2253.3808081095885
Colombia,Production,660.0139850684933
Colombia,Exports,-158.93148994520547
Colombia,Total Consumption,155.87453854794524
Colombia,Oil Products,-229.27806224657536
Colombia,Electricity,-82.87326115068493
Costa Rica,Production,19.827268438356164
Costa Rica,Imports,12.853807671232875
Costa Rica,Total Consumption,14.501250273972605
Costa Rica,Oil Products,-12.618986602739724
Costa Rica,Electricity,-5.2914165479452056
Southern Cone,Production,3130.2029389315067
Southern Cone,Imports,895.7490342739725
Southern Cone,Exports,-6.462589890410959
Southern Cone,Total Consumption,1190.8376640000004
Southern Cone,Oil Products,-1772.5080266849316
Southern Cone,Electricity,-694.8085311232876
Cuba,Production,124.44586824657533
Cuba,Imports,148.32929761643837
Cuba,Exports,-29.033929178082197
Cuba,Total Consumption,90.34076391780822
Cuba,Oil Products,-130.34549405479453
Cuba,Electricity,-77.20456046575343
Denmark,Production,130.6914901369863
Denmark,Imports,253.90650076712336
Denmark,Exports,-30.60040038356165
Denmark,Total Consumption,32.90256260273972
Denmark,Oil Products,-158.1169964109589
