flow,period,value
Industry,2011,641.033883890411
Transport,2011,517.0849293972603
Residential,2011,216.30006630136987
Commercial,2011,40.58155093150685
Other,2011,6.887950794520549
Electricity output in GWh,2011,77492.0
Production,2011,1887.074059041096
Imports,2011,8.982784465753424
Exports,2011,-50.77095380821918
Total Consumption,2011,1421.8883612328768
Electricity,2011,-414.75602076712323
Industry,2012,547.3993995342466
Transport,2012,521.297510520548
Residential,2012,204.0388238630137
Commercial,2012,44.35573780821918
Other,2012,16.441109671232876
Electricity output in GWh,2012,78897.0
Production,2012,1783.0153909041094
Imports,2012,15.0
Exports,2012,15.0
Total Consumption,2012,1333.5325412328768
Electricity,2012,-442.0137604109589
Industry,1971-1974,551.3219938082192
Other,1971-1974,186.5573361643835
Electricity output in GWh,1971-1974,275.5
Production,1971-1974,739.2023246849316
Total Consumption,1971-1974,737.8793249520548
Electricity,1971-1974,-1.322994712328767
Industry,1971,512.3303098356164
Other,1971,191.66301252054794
Electricity output in GWh,1971,258.0
Production,1971,705.2324940000001
Total Consumption,1971,703.9933022739727
Electricity,1971,-1.2391917260273972
Industry,1972,548.1287044109589
Other,1972,190.6285788219178
Electricity output in GWh,1972,283.0
Production,1972,740.1163656438356
Total Consumption,1972,738.7572832328768
Electricity,1972,-1.3590824109589041
Industry,1973,573.8380669041096
Other,1973,177.74081216438356
Electricity output in GWh,1973,297.0
Production,1973,753.0060601917809
Total Consumption,1973,751.5788790684932
Electricity,1973,-1.4271811232876712
Industry,1974,570.9908940821917
Other,1974,186.19694115068495
Electricity output in GWh,1974,264.0
Production,1974,758.4543789041096
Total Consumption,1974,757.1878352328769
Electricity,1974,-1.266523589041096
Industry,1975,523.7952130410958
Other,1975,213.5416166027397
Electricity output in GWh,1975,202.0
Production,1975,738.3041084931508
Total Consumption,1975,737.3368296438356
Electricity,1975,-0.9672788493150685
Industry,1976,600.9424589315068
Other,1976,241.7495049863014
Electricity output in GWh,1976,282.0
Production,1976,844.0443388767125
Total Consumption,1976,842.6919639178082
Electricity,1976,-1.3523749589041094
Industry,1977,631.1755359452055
Other,1977,271.9619575890411
Electricity output in GWh,1977,507.0
Production,1977,905.5679207123288
Total Consumption,1977,903.1374935342465
Electricity,1977,-2.4304271780821916
Industry,1978,689.8855223835617
Other,1978,312.16849367123285
Electricity output in GWh,1978,356.0
Production,1978,1003.7602994794522
Total Consumption,1978,1002.0540160547945
Electricity,1978,-1.7062834246575342
Industry,1979,692.0728144657535
Other,1979,365.4733180273972
Electricity output in GWh,1979,525.0
Production,1979,1060.0614470958903
Total Consumption,1979,1057.5461324931507
Electricity,1979,-2.515314602739726
Industry,1980,681.5747081369863
Other,1980,410.48891649315067
Electricity output in GWh,1980,457.0
Production,1980,1094.2552343835616
Total Consumption,1980,1092.0636246301372
Electricity,1980,-2.191609753424658
Industry,1981,684.6175417534246
Other,1981,416.3285567945205
Electricity output in GWh,1981,394.0
Production,1981,1102.8341258082191
Total Consumption,1981,1100.9460985479452
Electricity,1981,-1.8880473424657536
Industry,1982,683.8593386027397
Other,1982,433.9520055068493
Electricity output in GWh,1982,188.0
Production,1982,1118.712934109589
Total Consumption,1982,1117.811344109589
Electricity,1982,-0.9015699178082192
Industry,1983,750.6231073150685
Other,1983,436.65914520547943
Electricity output in GWh,1983,282.0
Production,1983,1188.6350893698632
Total Consumption,1983,1187.282252520548
Electricity,1983,-1.3528368493150684
Industry,1984-1987,899.1440543082192
Other,1984-1987,455.8677867465754
Electricity output in GWh,1984-1987,1171.5
Production,1984-1987,1360.781695739726
Total Consumption,1984-1987,1355.0118360342467
Electricity,1984-1987,-5.769859705479452
Industry,1984,879.7233247397262
Other,1984,449.30809443835614
Electricity output in GWh,1984,367.0
Production,1984,1330.7947561095891
Total Consumption,1984,1329.0313990958905
Electricity,1984,-1.76335701369863
Industry,1985,841.0221296712328
Other,1985,459.2009837534247
Electricity output in GWh,1985,1480.0
Production,1985,1307.3417483561643
Total Consumption,1985,1300.2231134246576
Electricity,1985,-7.11863493150685
Industry,1986,883.6816251506849
Other,1986,445.75021284931506
Electricity output in GWh,1986,1259.0
Production,1986,1335.709792219178
Total Consumption,1986,1329.4318380000002
Electricity,1986,-6.277954219178082
Industry,1987,992.149137671233
Other,1987,469.2118559452055
Electricity output in GWh,1987,1580.0
Production,1987,1469.2804862739727
Total Consumption,1987,1461.3609936164382
Electricity,1987,-7.919492657534246
Industry,1988,997.3869146849314
Other,1988,447.70539495890404
Electricity output in GWh,1988,1791.0
Production,1988,1454.0754756712329
Total Consumption,1988,1445.0923096438357
Electricity,1988,-8.98316602739726
Industry,1989,213.05245457534247
Other,1989,525.3825697260274
Electricity output in GWh,1989,53503.0
Production,1989,1385.0822221917808
Total Consumption,1989,738.4350243013699
Electricity,1989,-646.6471978904109
Industry,1990,181.84059161643836
Other,1990,271.86076342465753
Electricity output in GWh,1990,86362.0
Production,1990,1250.2181144931508
Total Consumption,1990,453.70135504109595
Electricity,1990,-796.5167594520548
Industry,1991,185.93127383561642
Other,1991,332.5364751232877
Electricity output in GWh,1991,55769.0
Production,1991,1316.9377827123287
Total Consumption,1991,518.467748958904
Electricity,1991,-798.4700538356165
Industry,1992,239.78136986301368
Other,1992,393.3512760821918
Electricity output in GWh,1992,64729.0
Production,1992,1473.771105342466
Total Consumption,1992,633.1326459452055
Electricity,1992,-840.6384593972602
Industry,1993,193.58748895890412
Transport,1993,44.291816191780825
Residential,1993,263.4166235068493
Commercial,1993,21.150162739726028
Electricity output in GWh,1993,60514.0
Production,1993,1340.3283348493153
Imports,1993,0.397747890410959
Total Consumption,1993,522.4460713150685
Electricity,1993,-817.7796033698629
Industry,1994,185.0263501917808
Transport,1994,49.590924219178085
Residential,1994,258.12944430136986
Commercial,1994,21.631151315068493
Electricity output in GWh,1994,62968.0
Production,1994,1373.0701194246576
Imports,1994,0.4490779726027397
Total Consumption,1994,514.3778700273973
Electricity,1994,-859.0258748493152
Industry,1995,230.36227969863015
Transport,1995,53.19636043835616
Residential,1995,286.4898167671233
Commercial,1995,21.631151315068493
Electricity output in GWh,1995,62917.0
Production,1995,1415.3839401369862
Imports,1995,0.6287131780821917
Total Consumption,1995,591.6796082191781
Electricity,1995,-824.7692704657534
Industry,1996,217.80347942465752
Transport,1996,38.158714821917805
Residential,1996,286.0088281917808
Commercial,1996,21.631151315068493
Electricity output in GWh,1996,64530.0
Production,1996,1446.2605309041096
Imports,1996,0.5004080547945206
Total Consumption,1996,563.6021737534246
Electricity,1996,-873.5508622739726
Industry,1997,259.69473065753425
Transport,1997,48.32068542465754
Residential,1997,208.13741846575346
Commercial,1997,20.18910936986301
Electricity output in GWh,1997,63651.0
Production,1997,1411.9960543013701
Imports,1997,0.14113764383561644
Total Consumption,1997,536.3419439178082
Electricity,1997,-874.9612546849314
Industry,1998,291.6412805205479
Transport,1998,53.38882816438357
Residential,1998,233.4343529863014
Commercial,1998,22.64303271232877
Electricity output in GWh,1998,63150.0
Production,1998,1439.5545046849318
Imports,1998,0.10264008219178082
Total Consumption,1998,601.1075144657535
Electricity,1998,-838.4598227397261
Industry,1999-2002,641.4307381232876
Transport,1999-2002,66.91987260958904
Residential,1999-2002,183.8895324589041
Commercial,1999-2002,23.586333424657536
Other,1999-2002,17.97915955479452
Electricity output in GWh,1999-2002,68126.5
Production,1999-2002,1376.724365410959
Imports,1999-2002,0.33681349999999993
Total Consumption,1999-2002,933.8056612739726
Electricity,1999-2002,-445.8249135821917
Industry,1999,705.1485705205479
Transport,1999,55.505912904109586
Residential,1999,198.94373082191782
Commercial,1999,24.66054994520548
Other,1999,25.003895178082193
Electricity output in GWh,1999,66237.0
Production,1999,1425.1863190136987
Imports,1999,0.14113764383561644
Total Consumption,1999,1009.2626794520547
Electricity,1999,-414.85876126027404
Industry,2000,719.977602328767
Transport,2000,64.01443632876712
Residential,2000,208.3047834520548
Commercial,2000,24.9516413150685
Other,2000,30.065230054794522
Electricity output in GWh,2000,71713.0
Production,2000,1469.452349671233
Imports,2000,0.19246772602739726
Total Consumption,2000,1047.3137336438356
Electricity,2000,-428.02797983561646
Industry,2001,604.1162083561644
Transport,2001,67.38892734246576
Residential,2001,177.85447736986302
Commercial,2001,19.22759410958904
Other,2001,12.92228794520548
Electricity output in GWh,2001,64547.0
Production,2001,1305.1704818630137
Imports,2001,0.5132405753424657
Total Consumption,2001,881.5095152054794
Electricity,2001,-429.7299656712329
Industry,2002,536.4805712876712
Transport,2002,80.7702138630137
Residential,2002,150.4551381917808
Commercial,2002,25.505548328767123
Other,2002,3.9252250410958904
Electricity output in GWh,2002,70009.0
Production,2002,1307.0883110958905
Imports,2002,0.5004080547945206
Total Consumption,2002,797.1367167945207
Electricity,2002,-510.68294756164386
Industry,2003,576.0494375342465
Transport,2003,110.30607734246576
Residential,2003,197.0815895068493
Commercial,2003,41.821967671232876
Other,2003,3.0236350410958903
Electricity output in GWh,2003,69532.0
Production,2003,1398.0573865479453
Imports,2003,0.32073268493150686
Total Consumption,2003,928.2827070958905
Electricity,2003,-470.5957599452055
Industry,2004,611.3941151506849
Transport,2004,138.8177289589041
Residential,2004,197.07343613698632
Commercial,2004,43.38701304109589
Other,2004,0.6565270136986302
Electricity output in GWh,2004,71040.0
Production,2004,1454.3142529315069
Imports,2004,4.644207671232877
Total Consumption,2004,991.3288403835617
Electricity,2004,-468.7458687671232
Industry,2005-2008,676.0179204863013
Transport,2005-2008,269.3187395068493
Residential,2005-2008,211.4935242328767
Commercial,2005-2008,43.29528260958903
Other,2005-2008,6.063355917808219
Electricity output in GWh,2005-2008,71818.25
Production,2005-2008,1598.2085792328767
Imports,2005-2008,25.104155520547945
Exports,2005-2008,-15.535176897260275
Total Consumption,2005-2008,1206.1888277739727
Electricity,2005-2008,-398.2632295753425
Industry,2005,642.3334627671233
Transport,2005,162.09477654794523
Residential,2005,235.52717843835617
Commercial,2005,41.2610921369863
Other,2005,3.7976629589041098
Electricity output in GWh,2005,71215.0
Production,2005,1515.890068547945
Imports,2005,5.221530520547945
Total Consumption,2005,1085.014172849315
Electricity,2005,-436.8154449041096
Industry,2006,727.6997673698629
Transport,2006,227.25703063013697
Residential,2006,187.46011101369865
Commercial,2006,43.4176785479452
Other,2006,5.862172520547945
Electricity output in GWh,2006,72014.0
Production,2006,1550.4197907397263
Imports,2006,28.12189643835616
Total Consumption,2006,1191.6967801643834
Electricity,2006,-381.66428391780823
Industry,2007,690.8704735616438
Transport,2007,288.34263994520546
Residential,2007,206.68674117808217
Commercial,2007,42.228391068493146
Other,2007,7.418361643835616
Electricity output in GWh,2007,71653.0
Production,2007,1614.7558634520547
Imports,2007,26.084819150684933
Exports,2007,-17.807783150684934
Total Consumption,2007,1235.5466073972602
Electricity,2007,-384.6125504931507
Industry,2008,643.1679782465753
Transport,2008,399.58051090410964
Residential,2008,216.30006630136987
Commercial,2008,46.2739686849315
Other,2008,7.175226547945206
Electricity output in GWh,2008,72391.0
Production,2008,1711.768594191781
Imports,2008,40.98837597260274
Exports,2008,-44.332924438356166
Total Consumption,2008,1312.4977506849316
Electricity,2008,-389.9606389863014
Industry,2009,595.5346259178083
Transport,2009,445.3002512602739
Residential,2009,206.68674117808217
Commercial,2009,45.45345049315069
Other,2009,6.849593808219178
Electricity output in GWh,2009,72291.0
Production,2009,1693.4479921917807
Imports,2009,12.686121369863013
Exports,2009,-17.415095972602742
Total Consumption,2009,1299.8246425753425
Electricity,2009,-384.9927465479453
Industry,2010,646.0352131780822
Transport,2010,509.6666681643835
Residential,2010,201.88008865753423
Commercial,2010,44.066032109589045
Other,2010,7.495557589041097
Electricity output in GWh,2010,75429.0
Production,2010,1837.870620712329
Imports,2010,2.0951549863013694
Exports,2010,-22.20285115068493
Total Consumption,2010,1409.1435998630138
Electricity,2010,-406.5689730684931
Industry,2013,660.5133086849315
Transport,2013,571.7901653150685
Residential,2013,219.57890583561644
Commercial,2013,46.38568591780822
Other,2013,19.102140657534246
Electricity output in GWh,2013,78171.0
Production,2013,1955.9262552054793
Imports,2013,0.0641425205479452
Exports,2013,15.0
Total Consumption,2013,1517.3702064109589
Electricity,2013,-431.77822873972605
Industry,2014,602.1743407397261
Transport,2014,691.1237903287671
Residential,2014,284.70776323287674
Commercial,2014,40.29120260273972
Other,2014,28.00031884931507
Electricity output in GWh,2014,81769.0
Production,2014,2135.1564430410963
Imports,2014,26.993337506849315
Exports,2014,-44.320373068493154
Total Consumption,2014,1646.2974358356162
Electricity,2014,-461.98839197260276
Industry,2015,595.7997108493151
Transport,2015,664.9398053150685
Residential,2015,211.95666978082193
Commercial,2015,39.633450575342465
Other,2015,22.302639561643833
Electricity output in GWh,2015,80466.0
Production,2015,1995.2664455342465
Imports,2015,45.94168873972603
Exports,2015,-44.132785315068496
Total Consumption,2015,1534.632256
Electricity,2015,-446.2020420821917
Industry,2016,597.0625995616438
Transport,2016,776.2506549589041
Residential,2016,183.99749934246574
Commercial,2016,41.300493397260276
Other,2016,23.329924
Electricity output in GWh,2016,79147.0
Production,2016,2050.5371357260274
Imports,2016,64.43668449315068
Exports,2016,-59.65366871232877
Total Consumption,2016,1621.9411511780822
Electricity,2016,-424.520886109589
