country,flow,value
Argentina,Electricity output in GWh,6177.0
Argentina,Production,32.32758936986301
Argentina,Electricity,-32.32758936986301
Belgium,Electricity output in GWh,48157.0
Belgium,Production,252.03162734246575
Belgium,Electricity,-252.03162734246575
Brazil,Electricity output in GWh,6046.0
Brazil,Production,31.641983342465757
Brazil,Electricity,-31.641983342465757
Canada,Electricity output in GWh,72799.0
Canada,Production,380.9965510410959
Canada,Electricity,-380.9965510410959
China,Electricity output in GWh,16737.0
China,Production,87.59378115068493
China,Electricity,-87.59378115068493
Southern Cone,Electricity output in GWh,12223.0
Southern Cone,Production,63.96957271232876
Southern Cone,Electricity,-63.96957271232876
Finland,Electricity output in GWh,22479.0
Finland,Production,117.64477293150685
Finland,Electricity,-117.64477293150685
France,Electricity output in GWh,415162.0
France,Production,2172.7672955890407
France,Electricity,-2172.7672955890407
Germany,Electricity output in GWh,169606.0
Germany,Production,887.6399456438356
Germany,Electricity,-887.6399456438356
India,Electricity output in GWh,16902.0
India,Production,88.45731539726027
India,Electricity,-88.45731539726027
Japan,Electricity output in GWh,322049.0
Japan,Production,1685.4566052876712
Japan,Electricity,-1685.456625369863
LAC,Electricity output in GWh,20444.0
LAC,Production,106.99450383561644
LAC,Electricity,-106.99450383561644
Mexico,Electricity output in GWh,8221.0
Mexico,Production,43.02493112328767
Mexico,Electricity,-43.02493112328767
Netherlands,Electricity output in GWh,3926.0
Netherlands,Production,20.546873616438358
Netherlands,Electricity,-20.546873616438358
North America,Electricity output in GWh,878738.0
North America,Production,4598.91124339726
North America,Electricity,-4598.91124339726
Slovenia,Electricity output in GWh,4761.0
Slovenia,Production,24.916879041095886
Slovenia,Electricity,-24.916879041095886
Korea,Electricity output in GWh,108964.0
Korea,Production,570.2675536164384
Korea,Electricity,-570.2675536164384
Spain,Electricity output in GWh,62206.0
Spain,Production,325.5576524109589
Spain,Electricity,-325.5576524109589
Sweden,Electricity output in GWh,57316.0
Sweden,Production,299.9656301643836
Sweden,Electricity,-299.9656301643836
Switzerland,Electricity output in GWh,26446.0
Switzerland,Production,138.9337437808219
Switzerland,Electricity,-138.9337437808219
United Kingdom,Electricity output in GWh,85063.0
United Kingdom,Production,445.18068189041094
United Kingdom,Electricity,-445.18068189041094
USA,Electricity output in GWh,797718.0
USA,Production,4174.8897612328765
USA,Electricity,-4174.8897612328765
World,Electricity output in GWh,2590623.0
World,Production,13567.293905890412
World,Electricity,-13567.293905890412
Europe,Electricity output in GWh,944993.0
Europe,Production,4947.194566739727
Europe,Electricity,-4947.194566739726
