flow,period,value
Imports,1971-1974,13.711011006849317
Oil Products,1971-1974,-13.832347609589041
Imports,1973,25.33908704109589
Oil Products,1973,-26.147997726027395
Imports,1974,29.504956986301373
Oil Products,1974,-29.181392712328766
Imports,1975,34.47975769863014
Oil Products,1975,-34.07530235616438
Imports,1976,34.358421095890414
Oil Products,1976,-33.852851917808216
Imports,1977,33.16527783561644
Oil Products,1977,-34.15619342465753
Imports,1978,32.437258219178084
Oil Products,1978,-32.17436224657534
Imports,1979,35.24822284931507
Oil Products,1979,-34.29775279452055
Imports,1980,31.021664520547944
Oil Products,1980,-32.154139479452056
Imports,1981,32.88215909589041
Oil Products,1981,-33.064164
Imports,1982,28.089363287671233
Oil Products,1982,-26.916462876712334
Imports,1983,35.24822284931507
Oil Products,1983,-35.41000498630137
Imports,1984-1987,37.103656712328764
Oil Products,1984-1987,-37.042988410958905
Imports,1984,36.70426208219178
Oil Products,1984,-36.62337101369863
Imports,1985,35.308891150684936
Oil Products,1985,-35.12688624657534
Imports,1986,37.250276794520545
Oil Products,1986,-37.108717424657534
Imports,1987,39.15119682191781
Oil Products,1987,-39.31297895890411
Imports,1988,37.230054027397266
Oil Products,1988,-37.08849465753425
Imports,1989,38.989434767123285
Oil Products,1989,-39.02986021917808
Imports,1990,32.23503054794521
Oil Products,1990,-32.23503054794521
Imports,1991,38.68609326027397
Oil Products,1991,-39.02986021917808
Imports,1992,38.90854369863014
Oil Products,1992,-39.45453832876712
Imports,1993,43.195750246575344
Oil Products,1993,-43.195750246575344
Imports,1994,45.622482301369864
Oil Products,1994,-45.622482301369864
Imports,1995,45.92582380821918
Oil Products,1995,-45.92582380821918
Imports,1996,42.54862169863014
Oil Products,1996,-42.52839893150685
Imports,1997,46.08760594520548
Oil Products,1997,-46.067383178082196
Imports,1998,44.97535375342465
Oil Products,1998,-44.97535375342465
Imports,1999-2002,41.153255787671235
Oil Products,1999-2002,-40.10672758904109
Imports,1999,42.71040383561644
Oil Products,1999,-40.78924095890411
Imports,2000,42.20483465753425
Oil Products,2000,-40.78924095890411
Imports,2001,38.90854369863014
Oil Products,2001,-38.90854369863014
Imports,2002,40.78924095890411
Oil Products,2002,-39.939884739726025
Imports,2003,42.85196320547946
Oil Products,2003,-42.225057424657535
Imports,2004,43.39797791780822
Oil Products,2004,-44.49000734246576
Imports,2005-2008,40.15223383561644
Oil Products,2005-2008,-38.31196202739726
Imports,2005,42.97329980821918
Oil Products,2005,-43.094636410958906
Imports,2006,43.53953728767123
Oil Products,2006,-40.910577561643834
Imports,2007,38.16030131506849
Oil Products,2007,-35.59200989041096
Imports,2008,35.93579693150685
Oil Products,2008,-33.65062424657534
Imports,2009,25.44020087671233
Oil Products,2009,-25.925547287671233
Imports,2010,27.563591424657538
Oil Products,2010,-27.887135616438357
Imports,2011,26.41089369863014
Oil Products,2011,-26.431116465753423
Imports,2012,26.613121369863016
Oil Products,2012,-25.905324520547943
Imports,2013,27.96802668493151
Oil Products,2013,-28.69604630136987
Imports,2014,27.745596328767128
Oil Products,2014,-28.35225926027397
Imports,2015,17.16908912328767
Oil Products,2015,-17.00730698630137
Imports,2016,24.408839753424655
Oil Products,2016,-24.590844657534245
