country,flow,value
Belgium,Industry,5.873197643835617
Belgium,Residential,0.29301926027397257
Belgium,Commercial,0.3371398356164384
Canada,Industry,3.8388916986301367
Central America,Industry,0.6787379178082192
Central America,Transport,0.015543616438356165
Central America,Residential,1.5353638904109586
Central America,Commercial,0.056993260273972605
Finland,Industry,1.5935821643835615
Finland,Residential,8.14728495890411
Finland,Other,3.528621835616438
France,Other,3.9515929589041097
Germany,Industry,34.75823745205479
Germany,Residential,82.4047034520548
Japan,Commercial,1.1322540547945206
LAC,Industry,0.6787379178082192
LAC,Transport,0.015543616438356165
LAC,Residential,1.5353638904109586
LAC,Commercial,0.056993260273972605
North America,Industry,3.8388916986301367
Sweden,Other,19.241009013698633
World,Industry,1061.56341430137
World,Residential,671.4156695342466
World,Commercial,102.984210630137
World,Other,46.21207536986301
