country,flow,value
Brazil,Electricity output in GWh,178246.75
Brazil,Production,307.84434593150684
Brazil,Electricity,-307.84434593150684
Argentina,Electricity output in GWh,20844.0
Argentina,Production,35.99901567123288
Argentina,Electricity,-35.999015671232875
Austria,Electricity output in GWh,31739.0
Austria,Production,54.81542690410959
Austria,Electricity,-54.815426904109586
Belgium,Electricity output in GWh,352.5
Belgium,Production,0.6087916438356165
Belgium,Electricity,-0.6087916438356165
Bolivia,Electricity output in GWh,1120.25
Bolivia,Production,1.9347484794520546
Bolivia,Electricity,-1.9347484794520546
Andean,Electricity output in GWh,103854.70723972602
Andean,Production,102.43156879452056
Andean,Electricity,-102.43156879452054
Canada,Electricity output in GWh,304152.25
Canada,Production,525.2917680958903
Canada,Electricity,-525.2917680958905
Central America,Electricity output in GWh,103854.70723972602
Central America,Production,11.775152986301368
Central America,Electricity,-11.775152986301368
Chile,Electricity output in GWh,11424.5
Chile,Production,19.730894
Chile,Electricity,-19.730893999999996
China,Electricity output in GWh,93422.5
China,Production,161.34705630136986
China,Electricity,-161.34705630136986
Colombia,Electricity output in GWh,19936.75
Colombia,Production,34.43213278082192
Colombia,Electricity,-34.43213278082192
Costa Rica,Electricity output in GWh,2912.75
Costa Rica,Production,5.030518753424658
Costa Rica,Electricity,-5.030518753424658
Southern Cone,Electricity output in GWh,103854.70723972602
Southern Cone,Production,391.0074433150685
Southern Cone,Electricity,-391.0074433150685
Cuba,Electricity output in GWh,56.75
Cuba,Production,0.09801113698630137
Cuba,Electricity,-0.09801113698630137
Denmark,Electricity output in GWh,29.5
Denmark,Production,0.0509485205479452
Denmark,Electricity,-0.0509485205479452
Dominican Republic,Electricity output in GWh,1304.5
Dominican Republic,Production,2.2529608493150683
Dominican Republic,Electricity,-2.2529608493150683
Ecuador,Electricity output in GWh,3773.5
Ecuador,Production,6.51709295890411
Ecuador,Electricity,-6.517092958904109
El Salvador,Electricity output in GWh,1101.25
El Salvador,Production,1.9019341780821917
El Salvador,Electricity,-1.9019341780821917
Finland,Electricity output in GWh,12940.75
Finland,Production,22.349561602739723
Finland,Electricity,-22.349561602739723
France,Electricity output in GWh,65144.5
France,Production,112.50901345205482
France,Electricity,-112.50901345205479
Germany,Electricity output in GWh,18686.75
Germany,Production,32.27329716438356
Germany,Electricity,-32.273297164383564
Guatemala,Electricity output in GWh,1066.5
Guatemala,Production,1.8419185479452054
Guatemala,Electricity,-1.8419185479452054
Haiti,Electricity output in GWh,263.5
Haiti,Production,0.4550825479452054
Haiti,Electricity,-0.4550825479452054
Honduras,Electricity output in GWh,1338.5
Honduras,Production,2.3116811780821918
Honduras,Electricity,-2.311681178082192
India,Electricity output in GWh,51581.5
India,Production,89.08478347945206
India,Electricity,-89.08478347945206
Israel,Electricity output in GWh,5.0
Israel,Production,0.008635342465753424
Israel,Electricity,-0.008635342465753424
Italy,Electricity output in GWh,41023.5
Italy,Production,70.85039432876712
Italy,Electricity,-70.85039432876712
Jamaica,Electricity output in GWh,143.75
Jamaica,Production,0.24826609589041096
Jamaica,Electricity,-0.24826609589041096
Japan,Electricity output in GWh,77523.5
Japan,Production,133.88839432876713
Japan,Electricity,-133.88839432876713
LAC,Electricity output in GWh,103854.70723972602
LAC,Production,547.945725520548
LAC,Electricity,-547.9457255205481
Mexico,Electricity output in GWh,22046.5
Mexico,Production,38.07581553424658
Mexico,Electricity,-38.07581553424657
Netherlands,Electricity output in GWh,1.75
Netherlands,Production,0.0030223698630136987
Netherlands,Electricity,-0.0030223698630136987
Nicaragua,Electricity output in GWh,5.989513698630137
Nicaragua,Production,0.5150981780821917
Nicaragua,Electricity,-0.5150981780821918
North America,Electricity output in GWh,610928.75
North America,Production,1055.1157956849315
North America,Electricity,-1055.1157956849315
Norway,Electricity output in GWh,101940.0
Norway,Production,176.0573621917808
Norway,Electricity,-176.0573621917808
Panama,Electricity output in GWh,37.900116438356164
Panama,Production,3.2594100136986297
Panama,Electricity,-3.2594100136986297
Paraguay,Electricity output in GWh,8855.0
Paraguay,Production,15.293191506849315
Paraguay,Electricity,-15.293191506849315
Peru,Electricity output in GWh,9755.75
Peru,Production,16.848848452054796
Peru,Electricity,-16.848848452054796
Portugal,Electricity output in GWh,9531.25
Portugal,Production,16.461121575342464
Portugal,Electricity,-16.461121575342467
Korea,Electricity output in GWh,3855.25
Korea,Production,6.658280808219177
Korea,Electricity,-6.658280808219177
Spain,Electricity output in GWh,29162.0
Spain,Production,50.36477139726028
Spain,Electricity,-50.36477139726027
Sweden,Electricity output in GWh,67917.25
Sweden,Production,117.29774261643834
Sweden,Electricity,-117.29774261643834
Switzerland,Electricity output in GWh,32242.0
Switzerland,Production,55.68414235616439
Switzerland,Electricity,-55.684142356164394
United Kingdom,Electricity output in GWh,4245.0
United Kingdom,Production,7.331405753424657
United Kingdom,Electricity,-7.331405753424657
Uruguay,Electricity output in GWh,7029.25
Uruguay,Production,12.139996205479452
Uruguay,Electricity,-12.139996205479452
USA,Electricity output in GWh,284730.0
USA,Production,491.7482120547945
USA,Electricity,-491.7482120547945
Venezuela,Electricity output in GWh,24723.25
Venezuela,Production,42.69874612328768
Venezuela,Electricity,-42.69874612328768
World,Electricity output in GWh,1984626.5
World,Production,3427.5858988219184
World,Electricity,-3427.585898821918
