flow,period,value
Industry,1971-1974,6.276995294520547
Residential,1971-1974,1.61711347260274
Production,1971-1974,8.435263589041096
Total Consumption,1971-1974,7.894113787671232
Industry,1971,6.180595753424657
Residential,1971,1.5667523561643835
Production,1971,8.223055068493151
Total Consumption,1971,7.747368191780823
Industry,1972,6.517735589041095
Residential,1972,1.5272506849315068
Production,1972,8.635001068493152
Total Consumption,1972,8.044986273972603
Industry,1973,5.758588575342466
Residential,1973,1.6068564931506848
Production,1973,7.955459863013699
Total Consumption,1973,7.36544506849315
Industry,1974,6.651061260273973
Residential,1974,1.7675943561643837
Production,1974,8.927538356164384
Total Consumption,1974,8.418655616438356
Industry,1975,6.132639479452055
Residential,1975,4.392577808219178
Commercial,1975,0.9950926849315069
Production,1975,11.845681643835619
Total Consumption,1975,11.52033005479452
Industry,1976,6.469779315068493
Residential,1976,4.550263178082192
Commercial,1976,1.030577917808219
Production,1976,12.387579506849317
Total Consumption,1976,12.050640493150686
Industry,1977,5.347606520547945
Residential,1977,4.713230164383561
Commercial,1977,1.0675090684931507
Production,1977,11.477856219178083
Total Consumption,1977,11.128345753424657
Industry,1978,4.866115890410959
Residential,1978,4.879068904109589
Commercial,1978,1.1053840821917809
Production,1978,11.213132767123287
Total Consumption,1978,10.850568876712329
Industry,1979,4.188502575342466
Residential,1979,5.043943698630137
Commercial,1979,1.142797205479452
Production,1979,10.751322684931507
Total Consumption,1979,10.375243479452054
Industry,1980,4.321828246575342
Residential,1980,5.205946739726028
Commercial,1980,1.1797283561643834
Production,1980,11.095651945205478
Total Consumption,1980,10.707483260273973
Industry,1981,3.6585937808219184
Residential,1981,5.388072136986302
Commercial,1981,1.2214390684931506
Production,1981,10.673142712328767
Total Consumption,1981,10.268104986301369
Industry,1982,4.610509753424657
Residential,1982,5.55248504109589
Commercial,1982,1.258852191780822
Production,1982,11.839918054794522
Total Consumption,1982,11.42184698630137
Industry,1983,4.551046383561644
Residential,1983,5.715913917808219
Commercial,1983,1.296265315068493
Production,1983,11.99435010958904
Total Consumption,1983,11.563225616438356
Industry,1984-1987,6.359362404109589
Residential,1984-1987,2.7701726780821923
Production,1984-1987,9.490904082191781
Total Consumption,1984-1987,9.12952504109589
Industry,1984,4.706904273972603
Residential,1984,2.6555485479452057
Production,1984,7.723831863013698
Total Consumption,1984,7.362452821917808
Industry,1985,5.980617287671233
Residential,1985,2.877878493150685
Production,1985,9.072371123287672
Total Consumption,1985,8.858495780821919
Industry,1986,7.098974465753425
Residential,1986,2.5961052602739727
Production,1986,10.27031402739726
Total Consumption,1986,9.695059643835616
Industry,1987,7.650953589041096
Residential,1987,2.951158410958904
Production,1987,10.897099315068493
Total Consumption,1987,10.602091917808218
Industry,1988,6.295706876712329
Residential,1988,6.517273698630136
Commercial,1988,1.4780091506849315
Production,1988,14.783003424657535
Total Consumption,1988,14.290989726027398
Industry,1989,6.8659005479452055
Residential,1989,6.674959068493151
Commercial,1989,1.5134943835616437
Production,1989,15.558457178082191
Total Consumption,1989,15.054354
