flow,period,value
Electricity output in GWh,1993,321834.0
Production,1993,555.8293614246575
Electricity,1993,-555.8293614246575
Electricity output in GWh,1994,332866.0
Production,1994,574.8823810410959
Electricity,1994,-574.8823810410959
Electricity output in GWh,1995,332008.0
Production,1995,573.4005562739726
Electricity,1995,-573.4005562739727
Electricity output in GWh,1996,331994.0
Production,1996,573.3763773150686
Electricity,1996,-573.3763773150685
Electricity output in GWh,1997,337613.0
Production,1997,583.0807751780823
Electricity,1997,-583.0807751780821
Electricity output in GWh,1998,349420.0
Production,1998,603.4722728767123
Electricity,1998,-603.4722728767123
Electricity output in GWh,1999,347904.0
Production,1999,600.8540370410959
Electricity,1999,-600.8540370410958
Electricity output in GWh,1999-2002,350746.0
Production,1999-2002,605.7623656986302
Electricity,1999-2002,-605.76236569863
Electricity output in GWh,2000,356893.0
Production,2000,616.3786557260274
Electricity,2000,-616.3786557260273
Electricity output in GWh,2001,379201.0
Production,2001,654.9060996712329
Electricity,2001,-654.9060996712328
Electricity output in GWh,2002,318986.0
Production,2002,550.9106703561644
Electricity,2002,-550.9106703561644
Electricity output in GWh,2003,308909.0
Production,2003,533.5070011506849
Electricity,2003,-533.5070011506849
Electricity output in GWh,2004,328945.0
Production,2004,568.1105454794521
Electricity,2004,-568.1105454794521
Electricity output in GWh,2005,312897.0
Production,2005,540.3945503013699
Electricity,2005,-540.3945503013698
Electricity output in GWh,2005-2008,318968.5
Production,2005-2008,550.8804466575343
Electricity,2005-2008,-550.8804466575343
Electricity output in GWh,2006,316191.0
Production,2006,546.0835139178082
Electricity,2006,-546.0835139178082
Electricity output in GWh,2007,314489.0
Production,2007,543.1440433424657
Electricity,2007,-543.1440433424657
Electricity output in GWh,2008,332297.0
Production,2008,573.8996790684931
Electricity,2008,-573.8996790684931
Electricity output in GWh,2009,335793.0
Production,2009,579.9375105205479
Electricity,2009,-579.9375105205479
Electricity output in GWh,2010,376910.0
Production,2010,650.9493857534246
Electricity,2010,-650.9493857534246
Electricity output in GWh,2011,312203.0
Production,2011,539.1959647671233
Electricity,2011,-539.1959647671233
Production,2012,580.0670406575342
Electricity,2012,-580.0670406575342
Industry,2013,23.0
Electricity output in GWh,2013,371551.0
Production,2013,23.0
Imports,2013,23.0
Exports,2013,23.0
Total Consumption,2013,23.0
Electricity,2013,23.0
Electricity output in GWh,2014,374974.0
Production,2014,647.605781150685
Electricity,2014,-647.6057811506848
