country,flow,value
Argentina,Electricity output in GWh,7277.75
Argentina,Production,38.088397027397264
Argentina,Electricity,-38.088397027397264
Belgium,Electricity output in GWh,47008.75
Belgium,Production,246.02221219178082
Belgium,Electricity,-246.02221219178082
Brazil,Electricity output in GWh,12482.0
Brazil,Production,65.32506041095891
Brazil,Electricity,-65.32506041095891
Andean,Electricity output in GWh,259.0
Canada,Electricity output in GWh,94361.75
Canada,Production,493.8460781369863
Canada,Electricity,-493.8460781369863
Central America,Electricity output in GWh,259.0
China,Electricity output in GWh,59613.75
China,Production,311.9910022397261
China,Electricity,-311.9910022397261
Southern Cone,Electricity output in GWh,259.0
Southern Cone,Production,103.41345743835618
Southern Cone,Electricity,-103.41345743835618
Finland,Electricity output in GWh,23139.5
Finland,Production,121.10152060273973
Finland,Electricity,-121.10152060273973
France,Electricity output in GWh,445224.25
France,Production,2330.0993192876713
France,Electricity,-2330.0993192876713
Germany,Electricity output in GWh,154838.25
Germany,Production,810.352310171233
Germany,Electricity,-810.352310171233
India,Electricity output in GWh,17002.5
India,Production,88.98327804109589
India,Electricity,-88.98327804109589
Japan,Electricity output in GWh,282535.25
Japan,Production,1478.6597835753423
Japan,Electricity,-1478.6597835753423
LAC,Electricity output in GWh,259.0
LAC,Production,151.42595652739726
LAC,Electricity,-151.42595652739726
Mexico,Electricity output in GWh,10474.0
Mexico,Production,54.81610467808218
Mexico,Electricity,-54.81610467808218
Netherlands,Electricity output in GWh,3958.75
Netherlands,Production,20.71827512328767
Netherlands,Electricity,-20.71827512328767
North America,Electricity output in GWh,930175.5
North America,Production,4868.111513034247
North America,Electricity,-4868.111513034247
Slovenia,Electricity output in GWh,5850.0
Slovenia,Production,30.61621510958904
Slovenia,Electricity,-30.61621510958904
Korea,Electricity output in GWh,147355.75
Korea,Production,771.1923424520548
Korea,Electricity,-771.1923424520548
Spain,Electricity output in GWh,57935.25
Spain,Production,303.20649929452054
Spain,Electricity,-303.20649929452054
Sweden,Electricity output in GWh,67553.0
Sweden,Production,353.541388390411
Sweden,Electricity,-353.541388390411
Switzerland,Electricity output in GWh,26696.25
Switzerland,Production,140.30937391780824
Switzerland,Electricity,-140.30937391780822
United Kingdom,Electricity output in GWh,68145.75
United Kingdom,Production,356.64356990410965
United Kingdom,Electricity,-356.64356990410965
USA,Electricity output in GWh,825339.75
USA,Production,4319.449330219179
USA,Electricity,-4319.449330219179
World,Electricity output in GWh,2752366.0
World,Production,14415.006729027396
World,Electricity,-14415.006744089043
Europe,Electricity output in GWh,965017.0
Europe,Production,5053.544186212329
Europe,Electricity,-5053.544201273973
