flow,period,value
Electricity output in GWh,1971-1974,64376.25
Production,1971-1974,111.18219308219177
Electricity,1971-1974,-111.18219308219177
Electricity output in GWh,1971,51185.0
Production,1971,88.40000082191781
Electricity,1971,-88.4000008219178
Electricity output in GWh,1972,59103.0
Production,1972,102.07492915068492
Electricity,1972,-102.0749291506849
Electricity output in GWh,1973,68337.0
Production,1973,118.02267961643835
Electricity,1973,-118.02267961643835
Electricity output in GWh,1974,78880.0
Production,1974,136.23116273972602
Electricity,1974,-136.23116273972602
Electricity output in GWh,1975,85535.0
Production,1975,147.72480356164382
Electricity,1975,-147.72480356164385
Electricity output in GWh,1976,96277.0
Production,1976,166.2769733150685
Electricity,1976,-166.2769733150685
Electricity output in GWh,1977,108135.0
Production,1977,186.75655150684932
Electricity,1977,-186.75655150684935
Electricity output in GWh,1978,119628.0
Production,1978,206.60574969863012
Electricity,1978,-206.60574969863015
Electricity output in GWh,1979,136432.0
Production,1979,235.6274086575342
Electricity,1979,-235.62740865753423
Electricity output in GWh,1980,156060.0
Production,1980,269.5263090410959
Electricity,1980,-269.5263090410959
Electricity output in GWh,1981,158150.0
Production,1981,273.1358821917808
Electricity,1981,-273.1358821917808
Electricity output in GWh,1982,173295.0
Production,1982,299.29233452054797
Electricity,1982,-299.29233452054797
Electricity output in GWh,1983,187484.0
Production,1983,323.797709369863
Electricity,1983,-323.797709369863
Electricity output in GWh,1984-1987,103854.70723972602
Production,1984-1987,391.0074433150685
Electricity,1984-1987,-391.0074433150685
Electricity output in GWh,1984,204581.0
Production,1984,353.3253993972603
Electricity,1984,-353.3253993972603
Electricity output in GWh,1985,220572.0
Production,1985,380.9429516712329
Electricity,1985,-380.94295167123283
Electricity output in GWh,1986,234394.0
Production,1986,404.8144923835616
Electricity,1986,-404.81449238356157
Electricity output in GWh,1987,246051.0
Production,1987,424.94692980821907
Electricity,1987,-424.9469298082192
Electricity output in GWh,1988,252039.0
Production,1988,435.2886159452055
Electricity,1988,-435.2886159452055
Electricity output in GWh,1989,256408.0
Production,1989,442.8341781917808
Electricity,1989,-442.83417819178084
Electricity output in GWh,1990,267680.0
Production,1990,462.3016942465754
Electricity,1990,-462.3016942465753
Electricity output in GWh,1991,282574.0
Production,1991,488.0246523835617
Electricity,1991,-488.0246523835617
Electricity output in GWh,1992,294515.0
Production,1992,508.647577260274
Electricity,1992,-508.6475772602739
Electricity output in GWh,1993,315477.0
Production,1993,544.8503870136988
Electricity,1993,-544.8503870136987
Electricity output in GWh,1994,330914.0
Production,1994,571.5111433424657
Electricity,1994,-571.5111433424657
Electricity output in GWh,1995,347099.0
Production,1995,599.4637469041097
Electricity,1995,-599.4637469041095
Electricity output in GWh,1996,356071.0
Production,1996,614.9590054246576
Electricity,1996,-614.9590054246577
Electricity output in GWh,1997,383236.0
Production,1997,661.8748210410959
Electricity,1997,-661.8748210410959
Electricity output in GWh,1998,393838.0
Production,1998,680.1852012054794
Electricity,1998,-680.1852012054794
Electricity output in GWh,1999-2002,103854.70723972602
Production,1999-2002,682.3254708356164
Electricity,1999-2002,-682.3254708356164
Electricity output in GWh,1999,385401.0
Production,1999,665.6139243287672
Electricity,1999,-665.6139243287671
Electricity output in GWh,2000,412524.0
Production,2000,712.4572030684932
Electricity,2000,-712.4572030684932
Electricity output in GWh,2001,380430.0
Production,2001,657.0286668493151
Electricity,2001,-657.0286668493151
Electricity output in GWh,2002,401954.0
Production,2002,694.2020890958904
Electricity,2002,-694.2020890958904
Electricity output in GWh,2003,421404.0
Production,2003,727.7935712876712
Electricity,2003,-727.7935712876712
Electricity output in GWh,2004,429909.0
Production,2004,742.4822888219177
Electricity,2004,-742.4822888219177
Electricity output in GWh,2005-2008,103854.70723972602
Production,2005-2008,821.4278849452056
Electricity,2005-2008,-821.4278849452054
Electricity output in GWh,2005,455793.0
Production,2005,787.1857296986301
Electricity,2005,-787.1857296986301
Electricity output in GWh,2006,473262.0
Production,2006,817.3558892054795
Electricity,2006,-817.3558892054795
Electricity output in GWh,2007,489453.0
Production,2007,845.3188551780822
Electricity,2007,-845.3188551780822
Electricity output in GWh,2008,483971.0
Production,2008,835.8510656986301
Electricity,2008,-835.8510656986301
Electricity output in GWh,2009,510337.0
Production,2009,881.3869535890411
Electricity,2009,-881.3869535890412
Electricity output in GWh,2010,521324.0
Production,2010,900.3622551232875
Electricity,2010,-900.3622551232877
Electricity output in GWh,2011,545010.0
Production,2011,941.2695994520549
Electricity,2011,-941.269599452055
Electricity output in GWh,2012,530437.0
Production,2012,916.10103030137
Electricity,2012,-916.1010303013699
Electricity output in GWh,2013,510378.0
Production,2013,881.4577633972604
Electricity,2013,-881.4577633972604
Electricity output in GWh,2014,502485.0
Production,2014,867.826011780822
Electricity,2014,-867.8260117808218
