country,flow,value
France,Residential,0.028777780821917807
France,Other,0.000963945205479452
France,Production,0.029741726027397265
France,Total Consumption,0.029741726027397265
Italy,Electricity output in GWh,2556.5
Italy,Production,44.13607879452055
Italy,Electricity,-44.13607879452055
Japan,Electricity output in GWh,92.25
Japan,Production,1.5926282602739725
Japan,Electricity,-1.5926282602739725
LAC,Electricity output in GWh,156.0
LAC,Production,2.693222739726027
LAC,Electricity,-2.693222739726027
Mexico,Electricity output in GWh,156.0
Mexico,Production,2.693222739726027
Mexico,Electricity,-2.693222739726027
North America,Electricity output in GWh,1954.0
North America,Production,33.73435694520548
North America,Electricity,-33.73435694520548
USA,Electricity output in GWh,1798.0
USA,Production,31.04113420547945
USA,Electricity,-31.04113420547945
World,Industry,0.6581988561643836
World,Residential,5.4533493013698635
World,Commercial,0.2515344726027397
World,Other,0.41482779452054797
World,Electricity output in GWh,5882.5
World,Production,108.61665291780821
World,Total Consumption,6.777915445205478
World,Electricity,-101.74882447945204
