country,flow,value
Andean,Electricity output in GWh,156.0
Central America,Electricity output in GWh,156.0
Central America,Production,12.848927698630138
Central America,Electricity,-12.848927698630138
Southern Cone,Electricity output in GWh,156.0
El Salvador,Electricity output in GWh,477.5
El Salvador,Production,8.2436845
El Salvador,Electricity,-8.2436845
France,Residential,1.5554661643835614
France,Other,0.06474498630136986
France,Production,1.6202061301369863
France,Total Consumption,1.6202061301369863
Italy,Electricity output in GWh,2816.75
Italy,Production,48.6290976849315
Italy,Electricity,-48.6290976849315
Japan,Electricity output in GWh,1411.0
Japan,Production,24.359869328767125
Japan,Electricity,-24.35986932876712
LAC,Electricity output in GWh,156.0
LAC,Production,59.79476117123288
LAC,Electricity,-59.79476117123288
Mexico,Electricity output in GWh,2719.25
Mexico,Production,46.94583347260274
Mexico,Electricity,-46.94583347260274
Nicaragua,Electricity output in GWh,5.356924657534246
Nicaragua,Production,4.605243198630137
Nicaragua,Electricity,-4.605243198630137
North America,Electricity output in GWh,12738.0
North America,Production,219.9121296438356
North America,Electricity,-219.9121296438356
Portugal,Electricity output in GWh,2.5
Portugal,Production,0.040164383561643834
Portugal,Electricity,-0.040164383561643834
Switzerland,Industry,0.05263040410958904
Switzerland,Residential,0.5861439520547945
Switzerland,Commercial,0.08883859589041096
Switzerland,Other,0.0028767739726027392
Switzerland,Production,0.7304947465753425
Switzerland,Total Consumption,0.7304947465753425
USA,Electricity output in GWh,10018.75
USA,Production,172.96629617123284
USA,Electricity,-172.96629617123284
World,Industry,0.7392405410958903
World,Residential,15.978682061643836
World,Commercial,0.3807734178082192
World,Other,0.5908281232876712
World,Electricity output in GWh,24319.0
World,Production,447.94422744520546
World,Total Consumption,17.689519123287674
World,Electricity,-428.55645777397257
