country,flow,value
Finland,Industry,0.2590753356164383
Finland,Residential,0.16568310273972603
Finland,Electricity output in GWh,2351.0
Finland,Production,0.7320310342465755
Finland,Total Consumption,0.4247584383561644
Finland,Electricity,-0.1968155205479452
World,Industry,4.059810869863013
World,Residential,9.798723917808218
World,Other,0.0023395753424657537
World,Electricity output in GWh,4112.75
World,Production,313.34264921917816
World,Imports,0.005853958904109589
World,Total Consumption,13.860874363013698
World,Electricity,-299.377171739726
