product,flow,value
Coal and coal products,Industry,3705.2567465821917
"Crude, NGL and feedstocks",Industry,23.360609589041093
Coal and coal products,Transport,109.05078973972603
Coal and coal products,Residential,892.3685989315068
Coal and coal products,Commercial,110.1704221369863
Coal and coal products,Other,461.92676976712323
"Crude, NGL and feedstocks",Other,20.664575342465756
Gas,Industry,93.89523153424659
Geothermal,Industry,0.6956069589041095
Gas,Transport,4.885013232876712
Gas,Residential,61.4549308630137
Geothermal,Residential,8.737756623287671
Combustible renewables and waste,Residential,4062.5896126164384
Gas,Commercial,12.793671547945204
Geothermal,Commercial,4.755824493150685
Gas,Other,90.5674265958904
Geothermal,Other,2.240630383561644
Solar/Wind/Other,Other,21.194514260273973
Combustible renewables and waste,Other,0.1071083698630137
Oil Products,Industry,612.5490068561644
Oil Products,Transport,1564.4565901232877
Oil Products,Residential,262.0925694589041
Oil Products,Commercial,249.83885784246576
Oil Products,Other,1004.320607691781
Electricity,Industry,1213.026849219178
Electricity,Transport,25.055014397260273
Electricity,Residential,317.5237013013699
Electricity,Commercial,162.89278260273971
Electricity,Other,243.32452116438358
Heat,Industry,393.64200095205484
Heat,Residential,111.90992150684932
Heat,Commercial,9.312865410958905
Heat,Other,13.961390753424658
Coal and coal products,Electricity output in GWh,1124303.25
Gas,Electricity output in GWh,17300.0
Nuclear,Electricity output in GWh,18571.25
Hydro,Electricity output in GWh,247906.75
Solar/Wind/Other,Electricity output in GWh,708.0
Combustible renewables and waste,Electricity output in GWh,2423.25
Oil Products,Electricity output in GWh,48148.0
Coal and coal products,Production,13620.922650979452
"Crude, NGL and feedstocks",Production,3285.7366425205473
Gas,Production,484.66719106849314
Nuclear,Production,97.19339515753425
Hydro,Production,428.1519371643835
Geothermal,Production,16.429818458904112
Solar/Wind/Other,Production,22.417278753424657
Combustible renewables and waste,Production,4089.1029556164385
Coal and coal products,Imports,142.58247720547945
"Crude, NGL and feedstocks",Imports,1187.5855136986302
Gas,Imports,50.13257607534246
Combustible renewables and waste,Imports,0.1071083698630137
Coal and coal products,Exports,-1039.5447770958906
"Crude, NGL and feedstocks",Exports,-164.11167123287672
Gas,Exports,-39.24416230821918
Coal and coal products,Total Consumption,5278.7733321780825
"Crude, NGL and feedstocks",Total Consumption,44.02518493150685
Gas,Total Consumption,263.5962687534247
Geothermal,Total Consumption,16.429818458904112
Solar/Wind/Other,Total Consumption,21.194514260273973
Combustible renewables and waste,Total Consumption,4062.696720986301
Oil Products,Imports,859.4659861232876
Electricity,Imports,20.057741712328767
Oil Products,Exports,-256.22260504794525
Electricity,Exports,-19.208887547945206
Oil Products,Total Consumption,3693.2576219315065
Electricity,Total Consumption,1961.8228686849313
Electricity,Production,6834.084974136986
Coal and coal products,Electricity,-5975.209188568493
"Crude, NGL and feedstocks",Electricity,-16.321801369863014
Gas,Electricity,-71.94911614383562
Nuclear,Electricity,-97.19339515753425
Hydro,Electricity,-428.1519371643835
Solar/Wind/Other,Electricity,-1.222764493150685
Combustible renewables and waste,Electricity,-16.733265397260272
Oil Products,Electricity,-227.30350584246577
"Crude, NGL and feedstocks",Oil Products,-4038.774773972603
All products,Heat and Waste,4552.1332619041095
All products,Industry,6042.426046671234
All products,Transport,1703.4474024726028
All products,Residential,5716.677096321917
All products,Commercial,549.7644240342465
All products,Other,1858.3075292671233
All products,Total Consumption,15341.79633018493
All primary,Production,22044.62186971918
All primary,Imports,1380.407675349315
All primary,Exports,-1242.9006106369864
All primary,Total Consumption,9686.715839568493
All primary,Oil Products,-4038.774773972603
All primary,Electricity,-6834.084974136986
Oil Products,Production,3979.943772246576
All products,Hydrocarbon Heat and Waste,58.8310017260269
All products,Electricity Heat and Waste,4493.302260178083
