country,flow,value
Brazil,Electricity output in GWh,1535.25
Brazil,Production,8.034794561643837
Brazil,Electricity,-8.034794561643837
Argentina,Electricity output in GWh,5645.75
Argentina,Production,29.547265143835617
Argentina,Electricity,-29.547265143835617
Belgium,Electricity output in GWh,35926.25
Belgium,Production,188.02149864383563
Belgium,Electricity,-188.02149864383563
Andean,Electricity output in GWh,259.0
Canada,Electricity output in GWh,65314.75
Canada,Production,355.6713106712329
Canada,Electricity,-355.6713106712329
Central America,Electricity output in GWh,259.0
Southern Cone,Electricity output in GWh,259.0
Southern Cone,Production,37.58205970547945
Southern Cone,Electricity,-37.58205970547945
Finland,Electricity output in GWh,19157.75
Finland,Production,100.26287282191782
Finland,Electricity,-100.26287282191782
France,Electricity output in GWh,233752.25
France,Production,1223.3519524863013
France,Electricity,-1223.3519524863013
Germany,Electricity output in GWh,128793.0
Germany,Production,675.9478938835617
Germany,Electricity,-675.9478989041096
India,Electricity output in GWh,4778.5
India,Production,25.00847893835617
India,Electricity,-25.00847893835617
Italy,Electricity output in GWh,5710.75
Italy,Production,29.887442410958904
Italy,Electricity,-29.887442410958904
Japan,Electricity output in GWh,162476.0
Japan,Production,850.3247883082192
Japan,Electricity,-850.3247883082191
LAC,Electricity output in GWh,259.0
LAC,Production,37.58205970547945
LAC,Electricity,-37.58205970547945
Netherlands,Electricity output in GWh,3845.5
Netherlands,Production,20.125579356164383
Netherlands,Electricity,-20.125579356164383
North America,Electricity output in GWh,484182.25
North America,Production,2547.8314968904106
North America,Electricity,-2547.8314968904106
Korea,Electricity output in GWh,24040.5
Korea,Production,125.81693972602741
Korea,Electricity,-125.81693972602741
Spain,Electricity output in GWh,32464.75
Spain,Production,169.90559944520547
Spain,Electricity,-169.90559944520547
Sweden,Electricity output in GWh,61705.75
Sweden,Production,322.93956719178084
Sweden,Electricity,-322.93956719178084
Switzerland,Electricity output in GWh,21841.25
Switzerland,Production,114.69743515753423
Switzerland,Electricity,-114.69744017808218
United Kingdom,Electricity output in GWh,57347.75
United Kingdom,Production,300.13179523972605
United Kingdom,Electricity,-300.13179523972605
USA,Electricity output in GWh,418867.5
USA,Production,2192.1601862191783
USA,Electricity,-2192.1601862191783
World,Electricity output in GWh,1521644.5
World,Production,7979.6577694657535
World,Electricity,-7979.657784527397
