product,flow,value
Coal and coal products,Industry,0.25897492465753424
"Crude, NGL and feedstocks",Industry,10.252747130136985
Gas,Industry,6.183266684931508
Combustible renewables and waste,Industry,14.104054643835614
Gas,Residential,1.007925205479452
Combustible renewables and waste,Residential,8.945451671232876
Combustible renewables and waste,Commercial,0.34852141780821916
Gas,Other,0.3086733287671233
Combustible renewables and waste,Other,5.0250915410958905
Oil Products,Industry,30.969360452054794
Oil Products,Transport,12.458981739726028
Oil Products,Residential,5.27077205479452
Oil Products,Other,16.623024205479453
Electricity,Industry,6.436784273972603
Electricity,Transport,0.2871251369863014
Electricity,Residential,9.87105997260274
Electricity,Commercial,5.67342
Electricity,Other,0.49437335616438355
"Crude, NGL and feedstocks",Electricity output in GWh,6888.0
Gas,Electricity output in GWh,2300.0
Hydro,Electricity output in GWh,105.25
Solar/Wind/Other,Electricity output in GWh,2.0
Combustible renewables and waste,Electricity output in GWh,448.25
Oil Products,Electricity output in GWh,7033.75
"Crude, NGL and feedstocks",Production,61.269466801369866
Gas,Production,17.003928157534244
Hydro,Production,0.1817739589041096
Solar/Wind/Other,Production,0.0034541369863013696
Combustible renewables and waste,Production,34.781377157534244
Coal and coal products,Imports,0.34016722602739724
"Crude, NGL and feedstocks",Imports,57.45927255479454
Coal and coal products,Total Consumption,0.25897492465753424
"Crude, NGL and feedstocks",Total Consumption,10.252747130136985
Gas,Total Consumption,7.499870239726027
Combustible renewables and waste,Total Consumption,28.423124294520548
Oil Products,Imports,51.3540804109589
Oil Products,Exports,-6.14778647260274
Oil Products,Total Consumption,65.32213343150686
Electricity,Total Consumption,22.76276273972603
Electricity,Production,92.68682078767122
"Crude, NGL and feedstocks",Electricity,-47.57397430821918
Gas,Electricity,-9.926024931506849
Hydro,Electricity,-0.1817739589041096
Solar/Wind/Other,Electricity,-0.0034541369863013696
Combustible renewables and waste,Electricity,-6.293422527397261
Oil Products,Electricity,-28.708170924657534
"Crude, NGL and feedstocks",Oil Products,-59.561878034246575
All products,Heat and Waste,70.08688947945204
All products,Industry,68.20519313013699
All products,Transport,12.746101856164382
All products,Residential,25.09521392465754
All products,Commercial,6.021941417808219
All products,Other,22.45116243150685
All products,Total Consumption,134.519612760274
All primary,Production,113.24000021232877
All primary,Imports,57.799439780821935
All primary,Total Consumption,46.434716589041095
All primary,Oil Products,-59.561878034246575
All primary,Electricity,-92.68682078767122
Oil Products,Production,57.83259547945205
All products,Hydrocarbon Heat and Waste,1.7292825547945228
All products,Electricity Heat and Waste,68.35760692465752
