product,flow,value
Coal and coal products,Industry,1.620266376712329
Coal and coal products,Other,0.36110793150684933
Gas,Industry,10.86759355479452
Combustible renewables and waste,Industry,2.0997688698630137
Combustible renewables and waste,Transport,0.20183606849315067
Gas,Residential,1.904610130136986
Combustible renewables and waste,Residential,6.5091002465753425
Gas,Commercial,0.3147230890410959
Combustible renewables and waste,Commercial,0.03716209589041096
Gas,Other,2.3393042328767124
Oil Products,Industry,4.190626267123287
Oil Products,Transport,33.235450034246576
Oil Products,Residential,6.923270349315069
Oil Products,Commercial,3.555396417808219
Oil Products,Other,5.430877328767123
Electricity,Industry,12.258300397260275
Electricity,Transport,0.33980072602739725
Electricity,Residential,5.271444808219179
Electricity,Commercial,4.572413835616438
Heat,Industry,1.2465066643835616
Heat,Residential,2.017160773972603
Heat,Commercial,0.451869397260274
Coal and coal products,Electricity output in GWh,5378.0
Gas,Electricity output in GWh,409.75
Nuclear,Electricity output in GWh,5850.0
Hydro,Electricity output in GWh,3584.0
Solar/Wind/Other,Electricity output in GWh,0.25
Combustible renewables and waste,Electricity output in GWh,161.75
Oil Products,Electricity output in GWh,34.75
Coal and coal products,Production,24.187323136986304
Gas,Production,0.06041727397260274
Nuclear,Production,30.61621510958904
Hydro,Production,6.189813479452055
Solar/Wind/Other,Production,0.0004317671232876712
Combustible renewables and waste,Production,9.669741020547944
Coal and coal products,Imports,7.213247157534246
Gas,Imports,18.11359476712329
Combustible renewables and waste,Imports,0.13545940410958904
Coal and coal products,Exports,-0.14444618493150685
Coal and coal products,Total Consumption,1.981369287671233
Gas,Total Consumption,15.42623602739726
Combustible renewables and waste,Total Consumption,8.847877321917808
Oil Products,Imports,63.10210235616439
Electricity,Imports,11.51220680821918
Oil Products,Exports,-8.155257589041096
Electricity,Exports,-12.222895493150684
Oil Products,Total Consumption,53.33561035616439
Electricity,Total Consumption,22.441959767123286
Electricity,Production,68.25267245205478
Coal and coal products,Electricity,-28.901472061643833
Gas,Electricity,-1.5553607328767125
Nuclear,Electricity,-30.61621510958904
Hydro,Electricity,-6.189813479452055
Solar/Wind/Other,Electricity,-0.0004317671232876712
Combustible renewables and waste,Electricity,-0.825794787671233
Oil Products,Electricity,-0.16358451369863014
All products,Heat and Waste,43.13505182191779
All products,Industry,32.28306213013698
All products,Transport,33.777086828767125
All products,Residential,22.62557626712329
All products,Commercial,8.931564835616438
All products,Other,8.131279452054795
All products,Total Consumption,102.03305276027397
All primary,Production,70.72394178767124
All primary,Imports,25.462301328767126
All primary,Exports,-0.14444618493150685
All primary,Total Consumption,26.2554826369863
All primary,Electricity,-68.25267245205478
All products,Hydrocarbon Heat and Waste,0.0
All products,Electricity Heat and Waste,43.13505182191779
