flow,period,value
Industry,1971-1974,1706.8457410890412
Transport,1971-1974,8507.467568280823
Residential,1971-1974,1724.7261364246574
Commercial,1971-1974,1141.9038140342468
Other,1971-1974,2178.6499117808216
Electricity output in GWh,1971-1974,319172.25
Imports,1971-1974,2609.2494815410955
Exports,1971-1974,-335.64673971917813
Total Consumption,1971-1974,15259.593166589042
Electricity,1971-1974,-1569.7982573356162
Production,1971-1974,15389.973724150683
Industry,1971,1590.4193597534247
Transport,1971,7924.753669643836
Residential,1971,1736.2537061095888
Commercial,1971,1195.3010516164384
Other,1971,1991.0733441369866
Electricity output in GWh,1971,252846.0
Imports,1971,2337.2824983835617
Exports,1971,-286.1272930410959
Total Consumption,1971,14437.801111178085
Electricity,1971,-1227.3599814246577
Production,1971,14373.297311999999
Industry,1972,1730.6003883835617
Transport,1972,8445.665120109588
Residential,1972,1811.733306712329
Commercial,1972,1223.975389068493
Other,1972,2109.9109590958906
Electricity output in GWh,1972,312586.0
Imports,1972,2588.47481060274
Exports,1972,-343.89749315068497
Total Consumption,1972,15321.88514328767
Electricity,1972,-1567.5634758904112
Production,1972,15204.603596958903
Industry,1973,1802.7441561917806
Transport,1973,8888.973679835615
Residential,1973,1742.7284256438354
Commercial,1973,1119.7639958630136
Other,1973,2337.452976109589
Electricity output in GWh,1973,360306.0
Imports,1973,2949.3539657808224
Exports,1973,-368.53448668493144
Total Consumption,1973,15891.663253726027
Electricity,1973,-1768.9439999452056
Production,1973,16100.24732021918
Industry,1974,1703.6190600273974
Transport,1974,8770.477803534246
Residential,1974,1608.1891072328767
Commercial,1974,1028.574819589041
Other,1974,2276.162367780822
Electricity output in GWh,1974,350951.0
Imports,1974,2561.8866513972603
Exports,1974,-344.027686
Total Consumption,1974,15387.023158164384
Electricity,1974,-1715.325572082192
Production,1974,15881.746667424655
Industry,1975,1497.712130438356
Transport,1975,8943.084844356166
Residential,1975,1571.8025655068493
Commercial,1975,947.8095660273973
Other,1975,2225.6412766027397
Electricity output in GWh,1975,341694.0
Imports,1975,1472.979987479452
Exports,1975,-275.1143395616439
Total Consumption,1975,15186.0504030137
Electricity,1975,-1639.6142430684936
Production,1975,16300.626947835615
Industry,1976,1693.080166767123
Transport,1976,9376.015208520548
Residential,1976,1717.9323008219178
