flow,period,value
Other,2005-2008,0.011507095890410957
Production,2005-2008,0.011507095890410957
Total Consumption,2005-2008,0.011507095890410957
Other,2008,0.04602838356164383
Production,2008,0.04602838356164383
Total Consumption,2008,0.04602838356164383
Other,2009,0.06809871232876713
Production,2009,0.06809871232876713
Total Consumption,2009,0.06809871232876713
Other,2010,0.15250416438356165
Production,2010,0.15250416438356165
Total Consumption,2010,0.15250416438356165
Other,2011,0.1515402191780822
Production,2011,0.1515402191780822
Total Consumption,2011,0.1515402191780822
Other,2012,0.2373915890410959
Production,2012,0.2373915890410959
Total Consumption,2012,0.2373915890410959
Other,2014,0.47620901369863017
Production,2014,0.47620901369863017
Total Consumption,2014,0.47620901369863017
Industry,2015,0.07432419178082192
Residential,2015,0.43688808219178077
Commercial,2015,1.748958082191781
Other,2015,0.45174890410958907
Production,2015,2.7114573698630138
Total Consumption,2015,2.7119192602739726
Other,2016,1.3641431232876713
Production,2016,1.3641431232876713
Total Consumption,2016,1.3641431232876713
