flow,period,value
Electricity output in GWh,1971-1974,1430.0
Production,1971-1974,7.483965143835616
Electricity,1971-1974,-7.483965143835616
Electricity output in GWh,1971,90.0
Production,1971,0.4710278082191781
Electricity,1971,-0.4710278082191781
Electricity output in GWh,1972,1465.0
Production,1972,7.667139835616439
Electricity,1972,-7.667139835616439
Electricity output in GWh,1973,2111.0
Production,1973,11.04799690410959
Electricity,1973,-11.04799690410959
Electricity output in GWh,1974,2054.0
Production,1974,10.74969602739726
Electricity,1974,-10.74969602739726
Electricity output in GWh,1975,11969.0
Production,1975,62.640252109589035
Electricity,1975,-62.640252109589035
Electricity output in GWh,1976,15993.0
Production,1976,83.70002490410958
Electricity,1976,-83.70002490410958
Electricity output in GWh,1977,19913.0
Production,1977,104.21548997260275
Electricity,1977,-104.21548997260275
Electricity output in GWh,1978,23781.0
Production,1978,124.45884134246576
Electricity,1978,-124.45884134246576
Electricity output in GWh,1979,21039.0
Production,1979,110.10846857534246
Electricity,1979,-110.10846857534246
Electricity output in GWh,1980,26488.0
Production,1980,138.62602435616438
Electricity,1980,-138.62602435616438
Electricity output in GWh,1981,37679.0
Production,1981,197.194592
Electricity,1981,-197.194592
Electricity output in GWh,1982,39045.0
Production,1982,204.34361128767125
Electricity,1982,-204.34361128767125
Electricity output in GWh,1983,41004.0
Production,1983,214.5961124109589
Electricity,1983,-214.5961124109589
Electricity output in GWh,1984-1987,61705.75
Production,1984-1987,322.93956719178084
Electricity,1984-1987,-322.93956719178084
Electricity output in GWh,1984,50926.0
Production,1984,266.5232984109589
Electricity,1984,-266.5232984109589
Electricity output in GWh,1985,58561.0
Production,1985,306.48139769863013
Electricity,1985,-306.48139769863013
Electricity output in GWh,1986,69951.0
Production,1986,366.0914278082192
Electricity,1986,-366.0914278082192
Electricity output in GWh,1987,67385.0
Production,1987,352.66214484931504
Electricity,1987,-352.66214484931504
Electricity output in GWh,1988,69424.0
Production,1988,363.3333395890411
Electricity,1988,-363.3333395890411
Electricity output in GWh,1989,65603.0
Production,1989,343.3359749863014
Electricity,1989,-343.3359749863014
Electricity output in GWh,1990,68185.0
Production,1990,356.84898060273974
Electricity,1990,-356.84898060273974
Electricity output in GWh,1991,76761.0
Production,1991,401.73183578082194
Electricity,1991,-401.73183578082194
Electricity output in GWh,1992,63544.0
Production,1992,332.5601319452055
Electricity,1992,-332.5601319452055
Electricity output in GWh,1993,61395.0
Production,1993,321.31324101369864
Electricity,1993,-321.31324101369864
Electricity output in GWh,1994,73156.0
Production,1994,382.86491783561644
Electricity,1994,-382.86491783561644
Electricity output in GWh,1995,69935.0
Production,1995,366.0076850684931
Electricity,1995,-366.0076850684931
Electricity output in GWh,1996,74274.0
Production,1996,388.71602506849314
Electricity,1996,-388.71602506849314
Electricity output in GWh,1997,69928.0
Production,1997,365.97105515068495
Electricity,1997,-365.97105515068495
Electricity output in GWh,1998,73583.0
Production,1998,385.0996440547945
Electricity,1998,-385.0996440547945
Electricity output in GWh,1999-2002,67681.0
Production,1999-2002,354.2112750821918
Electricity,1999-2002,-354.2112750821918
Electricity output in GWh,1999,73188.0
Production,1999,383.0323832328767
Electricity,1999,-383.0323832328767
Electricity output in GWh,2000,57316.0
Production,2000,299.9656301643836
Electricity,2000,-299.9656301643836
Electricity output in GWh,2001,72109.0
Production,2001,377.3853913972603
Electricity,2001,-377.3853913972603
Electricity output in GWh,2002,68111.0
Production,2002,356.4616955342466
Electricity,2002,-356.4616955342466
Electricity output in GWh,2003,67415.0
Production,2003,352.81916750684934
Electricity,2003,-352.81916750684934
Electricity output in GWh,2004,77486.0
Production,2004,405.5261450136986
Electricity,2004,-405.5261450136986
Electricity output in GWh,2005-2008,67553.0
Production,2005-2008,353.541388390411
Electricity,2005-2008,-353.541388390411
Electricity output in GWh,2005,72377.0
Production,2005,378.7879919178082
Electricity,2005,-378.7879919178082
Electricity output in GWh,2006,66977.0
Production,2006,350.52686564383566
Electricity,2006,-350.52686564383566
Electricity output in GWh,2007,66969.0
Production,2007,350.4849942739726
Electricity,2007,-350.4849942739726
Electricity output in GWh,2008,63889.0
Production,2008,334.3657017260274
Electricity,2008,-334.3657017260274
Electricity output in GWh,2009,52173.0
Production,2009,273.0495287671233
Electricity,2009,-273.0495287671233
Electricity output in GWh,2010,1161.3129863013698
Production,2010,302.64519701369863
Electricity,2010,-302.64519701369863
Electricity output in GWh,2011,60475.0
Production,2011,316.4983949589041
Electricity,2011,-316.4983949589041
Electricity output in GWh,2012,64037.0
Production,2012,335.1402517808219
Electricity,2012,-335.1402517808219
Electricity output in GWh,2014,66457.0
Production,2014,347.8054274246576
Electricity,2014,-347.8054274246576
Electricity output in GWh,2015,57305.0
Production,2015,299.908054520548
Electricity,2015,-299.908054520548
Electricity output in GWh,2016,63101.0
Production,2016,330.18223978082193
Electricity,2016,-330.18223978082193
