country,flow,value
Denmark,Residential,0.025906027397260275
Denmark,Electricity output in GWh,19.0
Denmark,Production,0.058720328767123284
Denmark,Total Consumption,0.025906027397260275
Denmark,Electricity,-0.03281430136986301
France,Residential,0.23114602739726028
France,Electricity output in GWh,599.0
France,Production,1.2656600547945205
France,Total Consumption,0.23114602739726028
France,Electricity,-1.0345140273972604
World,Residential,0.8675506849315069
World,Commercial,0.000481972602739726
World,Electricity output in GWh,618.0
World,Production,1.9353409041095888
World,Total Consumption,0.8680125753424658
World,Electricity,-1.0673283287671234
