product,flow,value
Coal and coal products,Industry,32.32588238356164
Gas,Industry,205.03241038356165
Combustible renewables and waste,Industry,37.808722383561644
Gas,Residential,14.23781208219178
Combustible renewables and waste,Residential,110.16562249315069
Gas,Other,37.995105205479454
Oil Products,Industry,157.16602430136987
Oil Products,Transport,477.4213555342465
Oil Products,Residential,106.98928246575343
Oil Products,Commercial,29.46740328767123
Oil Products,Other,184.6985084109589
Electricity,Industry,72.94964608219178
Electricity,Transport,1.2348539726027397
Electricity,Residential,26.04246580821918
Electricity,Commercial,16.18954005479452
Electricity,Other,22.097841369863012
Coal and coal products,Electricity output in GWh,6337.0
Gas,Electricity output in GWh,8377.0
Hydro,Electricity output in GWh,20016.0
Geothermal,Electricity output in GWh,3394.0
Oil Products,Electricity output in GWh,59010.0
Coal and coal products,Production,57.082083808219174
"Crude, NGL and feedstocks",Production,2934.471214109589
Gas,Production,424.0518665205479
Hydro,Production,34.56900295890411
Geothermal,Production,58.594895397260274
Combustible renewables and waste,Production,147.97436495890412
Coal and coal products,Imports,6.942393616438357
Gas,Imports,0.8816885479452056
Coal and coal products,Exports,-0.3326414246575342
"Crude, NGL and feedstocks",Exports,-1447.856864328767
Coal and coal products,Total Consumption,32.32588238356164
Gas,Total Consumption,257.26530758904113
Combustible renewables and waste,Total Consumption,147.97436495890412
Oil Products,Imports,58.59857043835617
Electricity,Imports,0.17616098630136987
Oil Products,Exports,-116.33939030136987
Electricity,Exports,-2.5353365479452057
Oil Products,Total Consumption,955.7425739999999
Electricity,Total Consumption,138.51434728767123
Electricity,Production,435.85931167123283
Coal and coal products,Electricity,-22.739788712328767
Gas,Electricity,-51.157013863013695
Hydro,Electricity,-34.569002958904115
Geothermal,Electricity,-58.594895397260274
Oil Products,Electricity,-268.79861073972603
"Crude, NGL and feedstocks",Oil Products,-1292.2157009315067
All products,Heat and Waste,377.12821884931464
All products,Industry,505.28270561643836
All products,Transport,478.65618942465755
All products,Residential,257.4351828493151
All products,Commercial,45.65694334246575
All products,Other,244.7914549863014
All products,Total Consumption,1531.822476219178
All primary,Production,3656.743427753424
All primary,Imports,7.8240821643835625
All primary,Exports,-1448.1895057534246
All primary,Total Consumption,437.5655549315069
All primary,Oil Products,-1292.2157009315067
All primary,Electricity,-435.85931167123283
Oil Products,Production,1201.7522549041098
All products,Hydrocarbon Heat and Waste,90.46344602739691
All products,Electricity Heat and Waste,286.6647728219177
