product,flow,value
Coal and coal products,Industry,1084.3808407671233
Coal and coal products,Residential,33.03723378082192
Coal and coal products,Commercial,37.01726312328767
Coal and coal products,Other,93.70680032876712
Gas,Industry,3578.341044876712
Combustible renewables and waste,Industry,823.1181327397259
Gas,Transport,329.02397928767124
Gas,Residential,2403.1061594520547
Combustible renewables and waste,Residential,145.50652465753424
Gas,Commercial,1359.9746024931508
Gas,Other,90.72905309589041
Combustible renewables and waste,Other,410.48891649315067
Oil Products,Industry,2150.9771334794523
Oil Products,Transport,9549.189551178082
Oil Products,Residential,1136.9904999726027
Oil Products,Commercial,768.0179202739727
Oil Products,Other,2637.644792
Electricity,Industry,1575.1106447123288
Electricity,Transport,10.042903287671232
Electricity,Residential,1403.0048152328768
Electricity,Commercial,1104.0268071780822
Electricity,Other,28.396460164383562
Heat,Industry,20.163223424657534
Heat,Commercial,0.5251292328767124
Coal and coal products,Electricity output in GWh,1302679.0
Gas,Electricity output in GWh,390021.0
Nuclear,Electricity output in GWh,304215.0
Hydro,Electricity output in GWh,546815.0
Geothermal,Electricity output in GWh,6267.0
Combustible renewables and waste,Electricity output in GWh,1757.0
Oil Products,Electricity output in GWh,315806.0
Coal and coal products,Production,9441.802420410959
"Crude, NGL and feedstocks",Production,13989.71323079452
Gas,Production,10839.1087329863
Nuclear,Production,1601.9459554520547
Hydro,Production,944.3869580821918
Geothermal,Production,108.1950975890411
Combustible renewables and waste,Production,1385.9233848767121
Coal and coal products,Imports,251.15170602739727
"Crude, NGL and feedstocks",Imports,6666.004097863014
Gas,Imports,458.32642438356163
Coal and coal products,Exports,-1377.1582712876711
"Crude, NGL and feedstocks",Exports,-1338.7565820273974
Gas,Exports,-440.5355504383562
Coal and coal products,Total Consumption,1248.142138
Gas,Total Consumption,7761.174879369863
Combustible renewables and waste,Total Consumption,1379.1135738904109
Oil Products,Imports,1108.7260802191781
Electricity,Imports,58.26956389041095
Oil Products,Exports,-392.56574106849314
Electricity,Exports,-58.10721945205481
Oil Products,Total Consumption,16242.819896904111
Electricity,Total Consumption,4120.581630575342
Electricity,Production,12114.024991287673
Coal and coal products,Electricity,-6166.70508210959
Gas,Electricity,-1810.9937398356165
Nuclear,Electricity,-1601.9459755342466
Hydro,Electricity,-944.3869580821919
Geothermal,Electricity,-108.1950975890411
Combustible renewables and waste,Electricity,-6.80979090410959
Oil Products,Electricity,-1474.9883472328765
"Crude, NGL and feedstocks",Oil Products,-18044.045979972605
All products,Heat and Waste,7746.294919123295
All products,Industry,9232.091019999998
All products,Transport,9888.256413671234
All products,Residential,5121.645213013699
All products,Commercial,3269.5617223013696
All products,Other,3260.9660622465753
All products,Total Consumption,30751.83211873973
All primary,Production,38311.07578019178
All primary,Imports,7375.482228273973
All primary,Exports,-3156.4504037534243
All primary,Total Consumption,10388.430591260274
All primary,Oil Products,-18044.045979972605
All primary,Electricity,-12114.024991287673
Oil Products,Production,17895.859808136986
All products,Hydrocarbon Heat and Waste,148.18617183561946
All products,Electricity Heat and Waste,7598.108747287675
