country,flow,value
Argentina,Electricity output in GWh,377.0
Argentina,Production,0.6511048219178082
Argentina,Electricity,-0.6511048219178082
Austria,Residential,2.659645315068493
Austria,Commercial,0.7625007397260274
Austria,Other,0.04940219178082192
Austria,Electricity output in GWh,2800.0
Austria,Production,8.33467189041096
Austria,Total Consumption,3.4715482465753422
Austria,Electricity,-4.835791780821918
Belgium,Residential,0.2910913698630137
Belgium,Commercial,0.0163067397260274
Belgium,Electricity output in GWh,4898.0
Belgium,Production,8.766579589041097
Belgium,Total Consumption,0.3073981095890411
Belgium,Electricity,-8.459181479452056
Bolivia,Electricity output in GWh,3.0
Bolivia,Production,0.005181205479452055
Bolivia,Electricity,-0.005181205479452055
Brazil,Other,9.987858
Brazil,Electricity output in GWh,5050.0
Brazil,Production,18.70955389041096
Brazil,Total Consumption,9.987858
Brazil,Electricity,-8.72169589041096
Andean,Residential,0.03835698630136986
Andean,Commercial,0.09784043835616438
Andean,Other,0.000963945205479452
Andean,Electricity output in GWh,81.0
Andean,Production,0.3456145205479452
Andean,Total Consumption,0.13716136986301372
Andean,Electricity,-0.2084531506849315
Canada,Electricity output in GWh,11669.0
Canada,Production,20.153162246575345
Canada,Electricity,-20.15316224657534
Central America,Electricity output in GWh,1198.0
Central America,Production,2.0690280547945203
Central America,Electricity,-2.0690280547945203
Chile,Industry,0.035485232876712326
Chile,Residential,0.26904112328767127
Chile,Commercial,0.06570893150684931
Chile,Electricity output in GWh,409.0
Chile,Production,1.0765862191780822
Chile,Total Consumption,0.370215205479452
Chile,Electricity,-0.7063710136986301
China,Other,258.6866849589041
China,Electricity output in GWh,102344.0
China,Production,435.4400557534247
China,Total Consumption,258.6866849589041
China,Electricity,-176.75337079452052
Colombia,Electricity output in GWh,55.0
Colombia,Production,0.09498876712328767
Colombia,Electricity,-0.09498876712328767
Costa Rica,Electricity output in GWh,530.0
Costa Rica,Production,0.9153463013698631
Costa Rica,Electricity,-0.9153463013698631
Croatia,Residential,0.14290487671232877
Croatia,Electricity output in GWh,331.0
Croatia,Production,0.7145645479452054
Croatia,Total Consumption,0.14290487671232877
Croatia,Electricity,-0.5716596712328768
Southern Cone,Industry,0.035485232876712326
Southern Cone,Residential,0.26904112328767127
Southern Cone,Commercial,0.06570893150684931
Southern Cone,Other,9.987858
Southern Cone,Electricity output in GWh,5947.0
Southern Cone,Production,20.628949534246576
Southern Cone,Total Consumption,10.358073205479451
Southern Cone,Electricity,-10.270876328767123
Cuba,Electricity output in GWh,22.0
Cuba,Production,0.03799550684931507
Cuba,Electricity,-0.03799550684931507
Denmark,Residential,0.3970851780821918
Denmark,Commercial,0.03835698630136986
Denmark,Electricity output in GWh,10374.0
Denmark,Production,18.5179898630137
Denmark,Total Consumption,0.4354421643835616
Denmark,Electricity,-17.91660854794521
Ecuador,Electricity output in GWh,2.0
Ecuador,Production,0.0034541369863013696
Ecuador,Electricity,-0.0034541369863013696
