country,flow,value
Argentina,Electricity output in GWh,62.0
Argentina,Production,0.10707824657534248
Argentina,Electricity,-0.10707824657534248
Austria,Residential,1.2852301506849317
Austria,Commercial,0.7620288082191782
Austria,Other,0.021939794520547944
Austria,Electricity output in GWh,1807.0
Austria,Production,5.1900065
Austria,Total Consumption,2.0691937328767125
Austria,Electricity,-3.1208127671232875
Belgium,Residential,0.07265234931506849
Belgium,Commercial,0.009945705479452055
Belgium,Electricity output in GWh,443.5
Belgium,Production,0.8476944178082191
Belgium,Total Consumption,0.08260307534246575
Belgium,Electricity,-0.7650913424657534
Brazil,Other,2.946916047945206
Brazil,Electricity output in GWh,369.5
Brazil,Production,3.5850678561643834
Brazil,Total Consumption,2.946916047945206
Brazil,Electricity,-0.638151808219178
Andean,Residential,0.5974150821917809
Andean,Commercial,0.03237249315068493
Andean,Other,0.000240986301369863
Andean,Production,0.7265536164383561
Andean,Total Consumption,0.6300285616438357
Andean,Electricity,-0.0962840684931507
Canada,Electricity output in GWh,2731.25
Canada,Production,4.717055821917808
Canada,Electricity,-4.717055821917808
Central America,Production,0.3959304520547945
Central America,Electricity,-0.3959304520547945
Chile,Electricity output in GWh,15.25
Chile,Production,0.026337794520547943
Chile,Electricity,-0.026337794520547943
China,Other,79.4866856780822
China,Electricity output in GWh,6706.0
China,Production,91.06840699315067
China,Total Consumption,79.4866856780822
China,Electricity,-11.581721315068492
Colombia,Electricity output in GWh,53.75
Colombia,Production,0.09282993150684933
Colombia,Electricity,-0.09282993150684933
Costa Rica,Electricity output in GWh,229.25
Costa Rica,Production,0.3959304520547945
Costa Rica,Electricity,-0.3959304520547945
Croatia,Residential,0.04052084246575342
Croatia,Electricity output in GWh,26.0
Croatia,Production,0.08542462328767124
Croatia,Total Consumption,0.04052084246575342
Croatia,Electricity,-0.0449037808219178
Southern Cone,Other,2.946916047945206
Southern Cone,Production,3.7197791986301367
Southern Cone,Total Consumption,2.946916047945206
Southern Cone,Electricity,-0.7728631506849315
Cuba,Electricity output in GWh,2.0
Cuba,Production,0.0034541369863013696
Cuba,Electricity,-0.0034541369863013696
Denmark,Residential,0.16641108219178083
Denmark,Commercial,0.02865728767123288
Denmark,Electricity output in GWh,6707.5
Denmark,Production,11.806476184931507
Denmark,Total Consumption,0.1950633493150685
Denmark,Electricity,-11.584311917808222
Ecuador,Electricity output in GWh,1.0
Ecuador,Production,0.0017270684931506848
Ecuador,Electricity,-0.0017270684931506848
Finland,Residential,0.01247104109589041
Finland,Electricity output in GWh,228.0
Finland,Production,0.353135301369863
Finland,Total Consumption,0.01247104109589041
Finland,Electricity,-0.3406642602739726
France,Residential,0.5498253082191782
France,Commercial,0.08775917808219177
France,Electricity output in GWh,3765.25
France,Production,7.140424109589041
France,Total Consumption,0.6375794657534247
France,Electricity,-6.502844643835616
Germany,Residential,5.827766705479452
Germany,Commercial,0.1707237328767123
Germany,Electricity output in GWh,37305.75
Germany,Production,70.42807587671233
Germany,Total Consumption,5.998490438356164
Germany,Electricity,-64.42958543835616
India,Other,2.734828020547946
India,Electricity output in GWh,10216.75
