flow,period,value
Electricity output in GWh,2011,821405.0
Production,2011,4298.856649123288
Electricity,2011,-4298.856649123288
Electricity output in GWh,2012,801129.0
Production,2012,4192.741383808219
Electricity,2012,-4192.741383808219
Electricity output in GWh,1971-1974,77195.75
Production,1971-1974,404.0071129657534
Electricity,1971-1974,-404.0071129657534
Electricity output in GWh,1971,40552.0
Production,1971,212.23055071232878
Electricity,1971,-212.23055071232878
Electricity output in GWh,1972,57813.0
Production,1972,302.5666957260274
Electricity,1972,-302.5666957260274
Electricity output in GWh,1973,89167.0
Production,1973,466.6591483013699
Electricity,1973,-466.6591483013699
Electricity output in GWh,1974,121251.0
Production,1974,634.5720571232877
Electricity,1974,-634.5720571232877
Electricity output in GWh,1975,183512.0
Production,1975,960.4175475890412
Electricity,1975,-960.4175475890412
Electricity output in GWh,1976,202570.0
Production,1976,1060.1583838356164
Electricity,1976,-1060.1583838356164
Electricity output in GWh,1977,265936.0
Production,1977,1391.7869229863013
Electricity,1977,-1391.7869229863013
Electricity output in GWh,1978,292987.0
Production,1978,1533.3594466849313
Electricity,1978,-1533.3594466849313
Electricity output in GWh,1979,270464.0
Production,1979,1415.4844113424658
Electricity,1979,-1415.4844113424658
Electricity output in GWh,1980,266183.0
Production,1980,1393.0796136712331
Electricity,1980,-1393.0796136712331
Electricity output in GWh,1981,289034.0
Production,1981,1512.6712546849317
Electricity,1981,-1512.6712546849317
Electricity output in GWh,1982,299739.0
Production,1982,1568.6963123287671
Electricity,1982,-1568.6963123287671
Electricity output in GWh,1983,311298.0
Production,1983,1629.1908023287674
Electricity,1983,-1629.1908023287674
Electricity output in GWh,1984-1987,418867.5
Production,1984-1987,2192.1601862191783
Electricity,1984-1987,-2192.1601862191783
Electricity output in GWh,1984,347292.0
Production,1984,1817.566882191781
Electricity,1984,-1817.566882191781
Electricity output in GWh,1985,406712.0
Production,1985,2128.5438793424655
Electricity,1985,-2128.5438793424655
Electricity output in GWh,1986,438880.0
Production,1986,2296.8964275068497
Electricity,1986,-2296.8964275068497
Electricity output in GWh,1987,482586.0
Production,1987,2525.6335558356163
Electricity,1987,-2525.6335558356163
Electricity output in GWh,1988,558591.0
Production,1988,2923.4088383561643
Electricity,1988,-2923.4088383561643
Electricity output in GWh,1989,561165.0
Production,1989,2936.8799726027396
Electricity,1989,-2936.87997260274
Electricity output in GWh,1990,611589.0
Production,1990,3200.7760383561645
Electricity,1990,-3200.776038356165
Electricity output in GWh,1991,649399.0
Production,1991,3398.6562163013696
Electricity,1991,-3398.65621630137
Electricity output in GWh,1992,655970.0
Production,1992,3433.0458250410957
Electricity,1992,-3433.0458250410957
Electricity output in GWh,1993,646987.0
Production,1993,3386.0329120273977
Electricity,1993,-3386.032912027397
Electricity output in GWh,1994,678920.0
Production,1994,3553.1555866027397
Electricity,1994,-3553.1555866027397
Electricity output in GWh,1995,713806.0
Production,1995,3735.732893424658
Electricity,1995,-3735.732893424658
Electricity output in GWh,1996,715212.0
Production,1996,3743.0912494794525
Electricity,1996,-3743.0912494794525
Electricity output in GWh,1997,666363.0
Production,1997,3487.4379996712332
Electricity,1997,-3487.4379996712332
Electricity output in GWh,1998,714124.0
Production,1998,3737.3971448219177
Electricity,1998,-3737.3971448219177
Electricity output in GWh,1999-2002,791663.0
Production,1999-2002,4143.200675109589
Electricity,1999-2002,-4143.200675109589
Electricity output in GWh,1999,771811.0
Production,1999,4039.3044216986304
Electricity,1999,-4039.3044216986304
Electricity output in GWh,2000,797718.0
Production,2000,4174.8897612328765
Electricity,2000,-4174.8897612328765
Electricity output in GWh,2001,792604.0
Production,2001,4148.125441041096
Electricity,2001,-4148.125441041096
Electricity output in GWh,2002,804519.0
Production,2002,4210.483076465754
Electricity,2002,-4210.483076465754
Electricity output in GWh,2003,787818.0
Production,2003,4123.077706438356
Electricity,2003,-4123.077706438356
Electricity output in GWh,2004,813339.0
Production,2004,4256.642918054795
Electricity,2004,-4256.642918054795
Electricity output in GWh,2005-2008,825339.75
Production,2005-2008,4319.449330219179
Electricity,2005-2008,-4319.449330219179
Electricity output in GWh,2005,810726.0
Production,2005,4242.967668410959
Electricity,2005,-4242.967668410959
Electricity output in GWh,2006,816195.0
Production,2006,4271.589912657534
Electricity,2006,-4271.589912657534
Electricity output in GWh,2007,836634.0
Production,2007,4378.55824939726
Electricity,2007,-4378.55824939726
Electricity output in GWh,2008,837804.0
Production,2008,4384.681490410959
Electricity,2008,-4384.681490410959
Electricity output in GWh,2009,830210.0
Production,2009,4344.937989424658
Electricity,2009,-4344.937989424658
Electricity output in GWh,2010,838931.0
Production,2010,4390.579690383562
Electricity,2010,-4390.579690383562
Electricity output in GWh,2013,822004.0
Production,2013,4301.991539506849
Electricity,2013,-4301.991539506849
Electricity output in GWh,2014,830584.0
Production,2014,4346.895320328767
Electricity,2014,-4346.895320328767
Electricity output in GWh,2015,830288.0
Production,2015,4345.346200136986
Electricity,2015,-4345.346200136986
Electricity output in GWh,2016,839918.0
Production,2016,4394.9541138904115
Electricity,2016,-4394.9541138904115
