flow,period,value
Electricity output in GWh,1971-1974,156.0
Production,1971-1974,2.693222739726027
Electricity,1971-1974,-2.693222739726027
Electricity output in GWh,1973,161.0
Production,1973,2.779536
Electricity,1973,-2.779536
Electricity output in GWh,1974,463.0
Production,1974,7.99335495890411
Electricity,1974,-7.99335495890411
Electricity output in GWh,1975,518.0
Production,1975,8.942881150684931
Electricity,1975,-8.942881150684931
Electricity output in GWh,1976,579.0
Production,1976,9.996011369863014
Electricity,1976,-9.996011369863014
Electricity output in GWh,1977,592.0
Production,1977,10.22044994520548
Electricity,1977,-10.22044994520548
Electricity output in GWh,1978,598.0
Production,1978,10.324033890410961
Electricity,1978,-10.324033890410961
Electricity output in GWh,1979,1019.0
Production,1979,17.592281150684933
Electricity,1979,-17.592281150684933
Electricity output in GWh,1980,915.0
Production,1980,15.796792630136986
Electricity,1980,-15.796792630136986
Electricity output in GWh,1981,964.0
Production,1981,16.64275495890411
Electricity,1981,-16.64275495890411
Electricity output in GWh,1982,1296.0
Production,1982,22.374473561643835
Electricity,1982,-22.374473561643835
Electricity output in GWh,1983,1353.0
Production,1983,23.358541123287672
Electricity,1983,-23.358541123287672
Electricity output in GWh,1984-1987,2719.25
Production,1984-1987,46.94583347260274
Electricity,1984-1987,-46.94583347260274
Electricity output in GWh,1984,1424.0
Production,1984,24.5842978630137
Electricity,1984,-24.5842978630137
Electricity output in GWh,1985,1641.0
Production,1985,28.330650821917803
Electricity,1985,-28.330650821917803
Electricity output in GWh,1986,3394.0
Production,1986,58.594895397260274
Electricity,1986,-58.594895397260274
Electricity output in GWh,1987,4418.0
Production,1987,76.27348980821918
Electricity,1987,-76.27348980821918
Electricity output in GWh,1988,4633.0
Production,1988,79.98530139726027
Electricity,1988,-79.98530139726027
Electricity output in GWh,1989,4675.0
Production,1989,80.71040909589041
Electricity,1989,-80.71040909589041
Electricity output in GWh,1990,5124.0
Production,1990,88.46205479452055
Electricity,1990,-88.46205479452055
Electricity output in GWh,1991,5435.0
Production,1991,93.83124967123288
Electricity,1991,-93.83124967123288
Electricity output in GWh,1992,5804.0
Production,1992,100.20176271232876
Electricity,1992,-100.20176271232876
Electricity output in GWh,1993,5877.0
Production,1993,101.46204073972602
Electricity,1993,-101.46204073972602
Electricity output in GWh,1994,5598.0
Production,1994,96.64532704109588
Electricity,1994,-96.64532704109588
Electricity output in GWh,1995,5669.0
Production,1995,97.87108378082192
Electricity,1995,-97.87108378082192
Electricity output in GWh,1996,5729.0
Production,1996,98.9069433150685
Electricity,1996,-98.9069433150685
Electricity output in GWh,1997,5466.0
Production,1997,94.36644008219179
Electricity,1997,-94.36644008219179
Electricity output in GWh,1998,5657.0
Production,1998,97.66391589041095
Electricity,1998,-97.66391589041095
Electricity output in GWh,1999-2002,5622.25
Production,1999-2002,97.06398551369864
Electricity,1999-2002,-97.06398551369864
Electricity output in GWh,1999,5623.0
Production,1999,97.07693350684931
Electricity,1999,-97.07693350684931
Electricity output in GWh,2000,5901.0
Production,2000,101.87639660273973
Electricity,2000,-101.87639660273973
Electricity output in GWh,2001,5567.0
Production,2001,96.11013663013698
Electricity,2001,-96.11013663013698
Electricity output in GWh,2002,5398.0
Production,2002,93.1924753150685
Electricity,2002,-93.1924753150685
Electricity output in GWh,2003,6282.0
Production,2003,108.4540775342466
Electricity,2003,-108.4540775342466
Electricity output in GWh,2004,6577.0
Production,2004,113.54702178082191
Electricity,2004,-113.54702178082191
Electricity output in GWh,2005-2008,7111.0
Production,2005-2008,122.76614352054794
Electricity,2005-2008,-122.76614352054794
Electricity output in GWh,2005,7299.0
Production,2005,126.0118173150685
Electricity,2005,-126.0118173150685
Electricity output in GWh,2006,6685.0
Production,2006,115.41157295890412
Electricity,2006,-115.41157295890412
Electricity output in GWh,2007,7404.0
Production,2007,127.82457652054795
Electricity,2007,-127.82457652054795
Electricity output in GWh,2008,7056.0
Production,2008,121.81660728767123
Electricity,2008,-121.81660728767123
Electricity output in GWh,2009,6740.0
Production,2009,116.36109915068495
Electricity,2009,-116.36109915068495
Electricity output in GWh,2010,6618.0
Production,2010,114.26301216438355
Electricity,2010,-114.26301216438355
Electricity output in GWh,2011,6507.0
Production,2011,112.33180819178084
Electricity,2011,-112.33180819178084
Electricity output in GWh,2012,5817.0
Production,2012,100.42620128767123
Electricity,2012,-100.42620128767123
Electricity output in GWh,2013,6070.0
Production,2013,66.78726487671233
Electricity,2013,-66.78726487671233
Electricity output in GWh,2014,6000.0
Production,2014,62.29616383561644
Electricity,2014,-62.29616383561644
Electricity output in GWh,2016,6148.0
Production,2016,63.61134657534247
Electricity,2016,-63.61136665753425
Residential,2015,64.52709452054795
Electricity output in GWh,2015,-20.202
Production,2015,11.705166547945206
Electricity,2015,-11.705166547945206
