flow,period,value
Electricity output in GWh,1971-1974,87552.75
Production,1971-1974,459.77054985616445
Electricity,1971-1974,-459.7705548767123
Electricity output in GWh,1971,44819.0
Production,1971,234.5620684657534
Electricity,1971,-234.5620684657534
Electricity output in GWh,1972,65024.0
Production,1972,340.3057529863014
Electricity,1972,-340.3057529863014
Electricity output in GWh,1973,104421.0
Production,1973,548.411260849315
Electricity,1973,-548.4112809315069
Electricity output in GWh,1974,135947.0
Production,1974,715.8031171232876
Electricity,1974,-715.8031171232877
Electricity output in GWh,1975,196082.0
Production,1975,1030.0420646849316
Electricity,1975,-1030.0420446027397
Electricity output in GWh,1976,219986.0
Production,1976,1155.1446406849316
Electricity,1976,-1155.1446206027397
Electricity output in GWh,1977,292278.0
Production,1977,1532.0480996438357
Electricity,1977,-1532.0481197260272
Electricity output in GWh,1978,324189.0
Production,1978,1704.8142315890411
Electricity,1978,-1704.8142315890411
Electricity output in GWh,1979,305735.0
Production,1979,1611.8009898356165
Electricity,1979,-1611.8009697534246
Electricity output in GWh,1980,304215.0
Production,1980,1601.9459554520547
Electricity,1980,-1601.9459755342466
Electricity output in GWh,1981,329101.0
Production,1981,1736.9072408767124
Electricity,1981,-1736.9072408767122
Electricity output in GWh,1982,338076.0
Production,1982,1790.3701120821918
Electricity,1982,-1790.3701120821918
Electricity output in GWh,1983,359908.0
Production,1983,1901.3173937260276
Electricity,1983,-1901.3173937260274
Electricity output in GWh,1984-1987,484182.25
Production,1984-1987,2547.8314968904106
Electricity,1984-1987,-2547.8314968904106
Electricity output in GWh,1984,399502.0
Production,1984,2108.0949264931505
Electricity,1984,-2108.0949264931505
Electricity output in GWh,1985,467233.0
Production,1985,2456.669260876712
Electricity,1985,-2456.669260876712
Electricity output in GWh,1986,510147.0
Production,1986,2683.3360357260276
Electricity,1986,-2683.336035726027
Electricity output in GWh,1987,559847.0
Production,1987,2943.225764465753
Electricity,1987,-2943.2257644657534
Electricity output in GWh,1988,641458.0
Production,1988,3363.296456958905
Electricity,1988,-3363.296456958904
Electricity output in GWh,1989,641409.0
Production,1989,3367.136915068493
Electricity,1989,-3367.1368949863017
Electricity output in GWh,1990,687493.0
Production,1990,3605.709638219178
Electricity,1990,-3605.709638219179
Electricity output in GWh,1991,738571.0
Production,1991,3875.2133347123286
Electricity,1991,-3875.2133347123286
Electricity output in GWh,1992,817134.0
Production,1992,4288.559445041096
Electricity,1992,-4288.55948520548
Electricity output in GWh,1993,745855.0
Production,1993,3906.741391780822
Electricity,1993,-3906.741411863013
Electricity output in GWh,1994,790993.0
Production,1994,4141.596640164384
Electricity,1994,-4141.596640164385
Electricity output in GWh,1995,820093.0
Production,1995,4293.242873232877
Electricity,1995,-4293.242873232876
Electricity output in GWh,1996,815857.0
Production,1996,4271.030442876712
Electricity,1996,-4271.030422794521
Electricity output in GWh,1997,759347.0
Production,1997,3974.648078191781
Electricity,1997,-3974.6480781917808
Electricity output in GWh,1998,794900.0
Production,1998,4160.1416405753425
Electricity,1998,-4160.1416405753425
Electricity output in GWh,1999-2002,875464.75
Production,1999-2002,4581.780556445206
Electricity,1999-2002,-4581.780556445206
Electricity output in GWh,1999,855304.0
Production,1999,4476.268454739727
Electricity,1999,-4476.268454739727
Electricity output in GWh,2000,878738.0
Production,2000,4598.91124339726
Electricity,2000,-4598.91124339726
Electricity output in GWh,2001,878025.0
Production,2001,4595.179731178082
Electricity,2001,-4595.179731178082
Electricity output in GWh,2002,889792.0
Production,2002,4656.762796465753
Electricity,2002,-4656.762796465753
Electricity output in GWh,2003,873212.0
Production,2003,4569.990698273972
Electricity,2003,-4569.990698273972
Electricity output in GWh,2004,912920.0
Production,2004,4777.804150821918
Electricity,2004,-4777.804150821918
Electricity output in GWh,2005-2008,930175.5
Production,2005-2008,4868.111513034247
Electricity,2005-2008,-4868.111513034247
Electricity output in GWh,2005,913571.0
Production,2005,4781.211174986302
Electricity,2005,-4781.211174986302
Electricity output in GWh,2006,925025.0
Production,2006,4841.156155972602
Electricity,2006,-4841.156155972602
Electricity output in GWh,2007,940547.0
Production,2007,4922.391192246576
Electricity,2007,-4922.391192246576
Electricity output in GWh,2008,941559.0
Production,2008,4927.687528931507
Electricity,2008,-4927.687528931507
Electricity output in GWh,2009,930803.0
Production,2009,4871.395558876712
Electricity,2009,-4871.395558876712
Electricity output in GWh,2010,935469.0
Production,2010,4895.81526309589
Electricity,2010,-4895.81526309589
Electricity output in GWh,2011,925083.0
Production,2011,4841.459718383562
Electricity,2011,-4841.459718383562
Electricity output in GWh,2012,904761.0
Production,2012,4735.103687671233
Electricity,2012,-4735.103687671233
Electricity output in GWh,2013,936593.0
Production,2013,4301.991539506849
Electricity,2013,-4301.991539506849
Electricity output in GWh,2014,947939.0
Production,2014,4961.077506410958
Electricity,2014,-4961.077506410958
