product,flow,value
Coal and coal products,Industry,84.92568123287673
Coal and coal products,Transport,0.23274256164383564
Coal and coal products,Residential,2.764725383561644
Coal and coal products,Commercial,1.0245432191780823
Coal and coal products,Other,3.9448553835616433
Gas,Industry,13.383841979452054
Combustible renewables and waste,Industry,365.169504589041
Combustible renewables and waste,Transport,95.1892024589041
Gas,Residential,0.004207219178082191
Combustible renewables and waste,Residential,229.7886218493151
Gas,Commercial,0.004207219178082191
Combustible renewables and waste,Commercial,4.788191965753425
Gas,Other,16.594914157534248
Combustible renewables and waste,Other,53.155463054794524
Oil Products,Industry,147.9038614041096
Oil Products,Transport,479.52913719863017
Oil Products,Residential,81.80650014383562
Oil Products,Commercial,9.684631965753425
Oil Products,Other,209.9101890068493
Electricity,Industry,169.55235871232878
Electricity,Transport,1.9848334657534246
Electricity,Residential,59.45174227397261
Electricity,Commercial,58.09426643835617
Electricity,Other,8.28561109589041
Coal and coal products,Electricity output in GWh,5096.0
Nuclear,Electricity output in GWh,1535.25
Hydro,Electricity output in GWh,178246.75
Combustible renewables and waste,Electricity output in GWh,3442.5
Oil Products,Electricity output in GWh,6311.75
Coal and coal products,Production,67.49518221917808
"Crude, NGL and feedstocks",Production,566.7467286917808
Gas,Production,46.95333417123288
Nuclear,Production,8.034794561643837
Hydro,Production,307.84434593150684
Combustible renewables and waste,Production,1030.6850613219178
Coal and coal products,Imports,128.67554935616437
"Crude, NGL and feedstocks",Imports,623.1499139246577
Coal and coal products,Exports,-0.2428087602739726
Combustible renewables and waste,Exports,-4.591486897260275
Coal and coal products,Total Consumption,92.89254778082191
Gas,Total Consumption,29.987170575342464
Combustible renewables and waste,Total Consumption,748.0910040000001
Oil Products,Imports,32.5542068630137
Electricity,Imports,12.541539630136986
Oil Products,Exports,-139.91534625342467
Electricity,Exports,-0.053970890410958906
Oil Products,Total Consumption,928.8343046575343
Electricity,Total Consumption,297.36881198630135
Electricity,Production,393.8471907465753
Coal and coal products,Electricity,-29.46563103424657
Nuclear,Electricity,-8.034794561643837
Hydro,Electricity,-307.84434593150684
Combustible renewables and waste,Electricity,-13.73311145890411
Oil Products,Electricity,-34.769307760273975
"Crude, NGL and feedstocks",Oil Products,-1190.3474275753424
All products,Heat and Waste,103.86921273972598
All products,Industry,780.9352479178082
All products,Transport,576.9359156849316
All products,Residential,373.8157918493151
All products,Commercial,73.59584080821918
All products,Other,291.8910226575343
All products,Total Consumption,2097.173839
All primary,Production,2027.7594468972602
All primary,Imports,751.8254632808221
All primary,Exports,-4.8342956575342475
All primary,Total Consumption,870.9707223561645
All primary,Oil Products,-1190.3474275753424
All primary,Electricity,-393.8471907465753
Oil Products,Production,1184.7954897739726
All products,Hydrocarbon Heat and Waste,5.5519378013698315
All products,Electricity Heat and Waste,98.31727493835615
